"","genes","logFC","AveExpr","t","P.Value","adj.P.Val"
"g20767","g20767",1.41499833765668,3.37047033621692,2.50201684696553,0.00945710994518533,0.0393368588563933
"g17216","g17216",3.03794774239995,-0.78974340174261,2.50089071923335,0.00949981356616801,0.0395040005366281
"g7071","g7071",3.32988896485383,-0.212468317661588,2.50055735964621,0.00953038515884739,0.0396206171338502
"g17077","g17077",1.82601174548854,1.28203623446732,2.49701599403576,0.00956490935720625,0.0397535996699797
"g3268","g3268",-1.24141772725953,3.09837382908049,-2.4966449717051,0.00957294973920114,0.039776469051564
"g15447","g15447",1.46874215255539,3.10935968439255,2.4952092283295,0.00960413166099635,0.0398954560092223
"g11286","g11286",1.84575787145012,-1.06060039293753,2.49138076765507,0.00968774224069663,0.040232110264557
"g23560","g23560",-1.2285800106819,2.60288992676367,-2.49057816327399,0.00970535140983129,0.0402945622904068
"g522","g522",1.54130413714665,2.54967824994171,2.48963455826793,0.00972609599457382,0.0403699953715454
"g7104","g7104",1.48770741952927,-0.932370138753052,2.48331207467236,0.00986615202708092,0.0409404820546569
"g9992","g9992",1.69600412460063,1.04741743776312,2.48021276287835,0.0099354865198206,0.0412172790431838
"g14551","g14551",-2.03077448315862,6.69746259185857,-2.47774617616143,0.00999103362736316,0.0414367478279076
"g9837","g9837",-1.32012883320579,2.93636888342592,-2.47039308780643,0.0101581418248605,0.0421186658256717
"g23518","g23518",1.7076486640334,0.581793092505037,2.46969790724565,0.0101740781592508,0.0421735855567147
"g8075","g8075",-1.34990712146825,2.71602409787462,-2.46589095707307,0.0102617563912953,0.0425257821049106
"g14275","g14275",-1.78557229991371,-0.475297465429472,-2.46445085005748,0.0102951065328773,0.0426527107295229
"g14799","g14799",-1.85537015465058,-0.795310465571777,-2.45748791690484,0.0104577651773446,0.0433151568775163
"g20230","g20230",1.5634345239281,1.38003346862284,2.4537351794248,0.0105464034543638,0.0436707480423365
"g944","g944",2.01112748860563,1.21499785941585,2.45274634606303,0.0105699200581367,0.0437565655232902
"g5426","g5426",1.35603835147203,2.64740788034499,2.45110094861077,0.0106090395818493,0.0439069124283929
"g9676","g9676",1.22357613400766,3.90059538327313,2.45088094584292,0.0106142862310512,0.043917029593259
"g3612","g3612",-2.3018170751941,7.5526190163455,-2.44781863773546,0.0106882611608272,0.0442114323498668
"g3228","g3228",1.69003295752512,-1.39615218134524,2.44639504653368,0.0107217892072713,0.0443384174790405
"g20322","g20322",-1.1957420973827,5.34433849577128,-2.44413239057702,0.0107763921045379,0.0445524646411034
"g14718","g14718",-1.59965741946899,3.44461871797077,-2.44360113388005,0.0107892496507324,0.0445938580632722
"g17110","g17110",-1.92578489837586,-0.547366809409465,-2.44331763655997,0.0107961327934323,0.0446105429136473
"g12760","g12760",-1.20420125128252,6.81070671581629,-2.44144179414346,0.0108416556188321,0.0447868393552863
"g22138","g22138",1.25700520896352,5.20990525869173,2.44072879622234,0.0108590110763637,0.0448467142555596
"g14722","g14722",1.54065062633729,4.84663426193596,2.43985987006934,0.0108801966384653,0.0449223714211452
"g5793","g5793",-2.99552010903801,-1.78547294547189,-2.43758812260188,0.0109583399321735,0.0452330950110496
"g17722","g17722",1.22241345889665,6.72954373913545,2.43573399966641,0.0109813107926109,0.0453140939685818
"g17489","g17489",2.20096620416386,-1.44811869226782,2.4356487887297,0.0109837454850151,0.0453140939685818
"g15620","g15620",-1.47395838679575,5.22898253112413,-2.43204684291264,0.0110724040134414,0.0456678389743861
"g10936","g10936",1.65177701349577,0.66129470465006,2.4313280201326,0.011090243797471,0.0457293846455572
"g6730","g6730",1.33502570913554,4.05741643369462,2.43118549613659,0.011093783958269,0.0457319505465413
"g16421","g16421",-1.46701426895549,2.01043379135086,-2.42885235928371,0.0111518868250117,0.0459479108670087
"g14938","g14938",2.06231559802569,-1.55812626838488,2.42885015383497,0.0111520355348753,0.0459479108670087
"g4417","g4417",-1.397494282871,2.72435865313633,-2.42634961399875,0.0112145244625191,0.0461915384073559
"g6317","g6317",-1.36592979177344,1.41579858527925,-2.42624854002657,0.0112170608803928,0.0461915384073559
"g3362","g3362",2.07864683024298,1.14626406067202,2.4260911574128,0.0112211248611987,0.0461961360518958
"g10786","g10786",3.29998880104265,0.939890861918009,2.42596149019746,0.0112806163759261,0.0464288604148869
"g23172","g23172",-1.28520011237693,5.24090040013346,-2.42030706327309,0.0113670901594274,0.0467724872850369
"g1930","g1930",1.38150503349415,4.39189521990685,2.41764808547543,0.0114348278800313,0.0470388602004543
"g6811","g6811",1.51246602016995,6.66689506373217,2.41706024622417,0.0114498531108685,0.0470883095792814
"g19195","g19195",1.45299833351004,2.94273252212448,2.41645924137281,0.0114652335990319,0.047139193651004
"g13360","g13360",-2.01283461113422,-0.803763743132559,-2.4154380337064,0.0114914706405773,0.0472346759375212
"g2292","g2292",-1.24558990492679,6.61678584780066,-2.41527153136241,0.0114956844556855,0.0472396073607655
"g15892","g15892",-1.55104425559475,0.490050868723961,-2.41361749174176,0.0115382149796054,0.0474019510813512
"g15414","g15414",1.54430909679875,0.120477974485271,2.41309408543515,0.0115517034544606,0.0474363333288023
"g5563","g5563",2.01046108468274,-1.10156110945794,2.41306015311903,0.0115526372944579,0.0474363333288023
"g6672","g6672",1.15465398343958,7.98065169876305,2.41096782856644,0.0116066473104974,0.0476456216074976
"g4924","g4924",1.86685306170526,-1.670310926603,2.40676675217711,0.0117159210273804,0.0480815999638997
"g5116","g5116",-1.26903770696399,5.81865809566943,-2.40660722998822,0.0117200793564894,0.048085017897145
"g797","g797",2.0839080971109,-0.668222777568092,2.40650494827998,0.0117228898988701,0.048085017897145
"g8916","g8916",-1.55189525761611,8.13683720685675,-2.40435751800834,0.0117789980800669,0.0483025214308971
"g9753","g9753",-1.62422949545132,4.1803126907155,-2.4039782179687,0.0117889585417217,0.0483307212200899
"g3731","g3731",-1.57477312878002,1.40464717081791,-2.40360908922786,0.0117986592001558,0.0483554783304059
"g10309","g10309",3.08240561987037,-1.72514776043209,2.40484901550751,0.0118011679074716,0.0483554783304059
"g11449","g11449",-1.80248331746176,-1.56818933854336,-2.40193558547599,0.0118427342377164,0.0485131138807447
"g10461","g10461",1.80017556045402,2.55272286438065,2.39999998128882,0.0118938965884362,0.0487099663523806
"g5590","g5590",-1.38303703911556,4.60724019073048,-2.39484113006057,0.0120312453683489,0.0492595895136185
"g5945","g5945",1.51959849801636,0.895552770809655,2.39422364163426,0.0120477828281637,0.0493144163661032
"g19499","g19499",2.1664342943083,3.875437196297,2.39227582913893,0.0121004207352588,0.0495169436510996
"g9504","g9504",1.53420636492354,0.294490610827685,2.38759883198713,0.0122265230280437,0.0500199152750011
"g5445","g5445",-1.14719829565358,6.50641242670032,-2.38589061100059,0.0122730040065725,0.0501969707189484
"g21782","g21782",1.59691993135788,3.9595746992302,2.38400973448726,0.0123243702624402,0.0503891612031965
"g16717","g16717",-1.28146054569681,3.27801770137733,-2.38393467891038,0.0123264240447301,0.0503891612031965
"g13119","g13119",-2.05047056200486,-0.852980136669347,-2.38106372452964,0.01240533721686,0.0506985267796213
"g7481","g7481",1.44848500340654,3.29308119516268,2.38090091173613,0.0124097032452704,0.0507031488433583
"g6163","g6163",1.84642222561699,0.466149856078102,2.38075803901203,0.0124136461122732,0.0507060400098143
"g5167","g5167",-1.69026606820414,-0.995185554277384,-2.38012713773614,0.0124310267055694,0.050763804470138
"g1962","g1962",1.50254384216628,1.35460030348804,2.37983117072428,0.0124391911226767,0.0507839131194872
"g12385","g12385",-1.58642745857629,4.02907474067916,-2.37907764118322,0.0124600010292197,0.0508556239924375
"g112","g112",2.35072465438214,-0.60624669461749,2.37859376613413,0.0124749237381718,0.0509032751232406
"g16183","g16183",1.229421871462,3.82097083493992,2.37800195564218,0.0124897629399132,0.0509505607905413
"g11757","g11757",-2.85722284487122,-0.320493910464429,-2.3772029162657,0.0125313482834161,0.0511069012870103
"g15986","g15986",-1.36877408119291,1.476608576485,-2.37437736415809,0.0125905275452224,0.0513348954776977
"g12350","g12350",2.02291496540753,1.15387688305718,2.3739130788567,0.0126035789325538,0.0513747445019285
"g11044","g11044",1.69629136136999,0.992686605795643,2.37224004760643,0.012650294304553,0.0515517583555014
"g13906","g13906",1.55320612613176,3.65539460269402,2.37052128853796,0.0126985439879693,0.051734931095254
"g2407","g2407",1.51391362544081,6.29752368035058,2.37011934450475,0.0127098519063513,0.0517675439002711
"g1197","g1197",-2.16583453379167,3.56219727084897,-2.36957616778728,0.012725537949508,0.0518179673376561
"g1342","g1342",1.6727345584467,1.43006646281743,2.36742050963175,0.0127860177588695,0.0520507159311071
"g1677","g1677",-1.42898005431932,-0.413844389229008,-2.36647584957088,0.0128127757618058,0.0521461008867259
"g2558","g2558",-2.14436448896251,-1.78112655350242,-2.36590068650498,0.0128294225615759,0.0522002959002022
"g14240","g14240",1.28119617772122,4.59121740683802,2.36470298754586,0.0128631319995863,0.0523238691485896
"g7531","g7531",1.50037424194679,-0.0129873270889004,2.36301846345875,0.0129111467367617,0.0525055534004321
"g20028","g20028",-1.59604434620532,1.43578307147895,-2.36204570852938,0.0129389482473678,0.0526049639120613
"g7640","g7640",-1.81812477642942,8.23117183783547,-2.3611629232298,0.0129642317834433,0.0526940883666771
"g1143","g1143",-1.35400919167309,3.83689743220359,-2.35943637214506,0.0130137939266053,0.0528818232335196
"g7559","g7559",-1.3683644126024,2.74573596885511,-2.35855506824499,0.0130391623708176,0.0529711746598819
"g16999","g16999",1.45468316246288,0.756018577971919,2.35788073350552,0.0130586037011735,0.0530364073097932
"g19636","g19636",1.86670965627579,-1.30172103411741,2.35674335958314,0.0130914682387466,0.0531561092502268
"g701","g701",-2.11131001856754,4.86760731724046,-2.35495162499997,0.0131436197747412,0.0533540411109866
"g2233","g2233",-1.99394682062049,6.57873193940148,-2.35460909197504,0.013153377786122,0.053379826525606
"g9150","g9150",-1.47027802251853,3.70632130175629,-2.35083407964368,0.013263352243713,0.0538121977001587
"g17413","g17413",2.33148107777899,0.00967446063804615,2.35042983491919,0.0132768100209375,0.0538528580378242
"g17952","g17952",1.37020962100724,3.18196937647985,2.34905715236196,0.0133154438514574,0.0539955889997134
"g1217","g1217",1.40092518268339,1.31300806601824,2.34792101020502,0.0133488483572924,0.0541170461210151
"g18916","g18916",-1.1963043264044,6.05129718482257,-2.34646915568911,0.013391646730854,0.0542765138900114
"g20947","g20947",-1.1905337315407,4.83566678400197,-2.34630525896126,0.013396486010101,0.0542820902886022
"g569","g569",1.92594967468326,-1.43993539441079,2.34544707173281,0.0134218854501859,0.0543679966999098
"g22320","g22320",-1.31363737905521,5.45425780672534,-2.34535331817722,0.0134246249747113,0.0543679966999098
"g7164","g7164",1.31235129131014,4.64624376490985,2.34333272829172,0.0134845316826366,0.054596503503478
"g14621","g14621",1.78948762197085,4.96869111951206,2.34232689468709,0.0135144480361907,0.0547034979522772
"g17140","g17140",1.60568834652876,-1.25213558157271,2.34212133879967,0.013520564114867,0.0547141237728661
"g6810","g6810",1.57455598298281,6.77912836128365,2.33927760534767,0.0136054954845713,0.0550436062802494
"g12354","g12354",1.6657032341565,0.542196759059178,2.33591851156621,0.0137064461692452,0.0554342878058065
"g8563","g8563",-1.80876375062058,-1.21516703379354,-2.33582949388071,0.0137091367023101,0.0554342878058065
"g5405","g5405",3.34344356384025,3.2669852081855,2.33885630988878,0.0137138892708395,0.0554392021000432
"g21296","g21296",1.42554689545594,1.64723646135218,2.33503628403244,0.0137330723058526,0.0555024348245559
"g3768","g3768",1.67284864053078,-0.844412520908764,2.33418935345245,0.0137586783795803,0.0555915870696471
"g12236","g12236",-2.38537169564006,3.5307061960274,-2.3340089522357,0.013766716459589,0.055609728626582
"g21064","g21064",1.56709856657452,4.3615877125169,2.33285946482303,0.0137989729270234,0.0557256641806848
"g1383","g1383",-2.83366122549181,7.46040769305735,-2.33264918817703,0.0138281545709181,0.0558291258603812
"g19862","g19862",-1.24620306030801,4.01515352026488,-2.3308383368582,0.0138604182199832,0.0559449741853713
"g16581","g16581",4.55191115578269,0.378218719224128,2.34741383284476,0.0139092405390978,0.0561275816089804
"g2392","g2392",1.31617781054007,6.26279810239814,2.32791580736279,0.0139497088081065,0.056276392831262
"g21810","g21810",1.90302048156436,0.0774787606633044,2.32723286460006,0.0139706787060366,0.0563464867111972
"g11410","g11410",1.32247117378651,4.87970347650654,2.32650260784545,0.0139930734261945,0.056422289634357
"g1749","g1749",-1.37194212045976,1.73287596878883,-2.32260320124934,0.0141133664235665,0.0568926934044643
"g11966","g11966",-1.89413455069003,-1.30113962811092,-2.32196166045022,0.0141332739295859,0.0569582932112109
"g18078","g18078",2.13662264181836,3.59624512195067,2.3207660760668,0.0141707873510708,0.05709479438389
"g739","g739",-1.23912203007974,3.08062023252485,-2.31948578533308,0.0142102127632747,0.0572389269182226
"g7100","g7100",1.42810853900184,3.78714960941924,2.31907439263719,0.0142230383032095,0.0572758682749748
"g2012","g2012",1.4437317271333,4.0857044848102,2.31887517968675,0.0142292527363633,0.0572861747076859
"g971","g971",1.37863182154147,3.03170704628953,2.3179370688818,0.0142585502939148,0.0573893833478495
"g21617","g21617",-1.19533643045924,5.6109276266654,-2.31602410064795,0.0143184633497576,0.0576157319847885
"g11332","g11332",1.68447403473102,3.88907406980271,2.31259490267363,0.014426438730774,0.0580353116600155
"g15271","g15271",2.45072446759261,1.92839695247652,2.31244252714204,0.0144356443400058,0.0580574425817066
"g252","g252",1.30288609921477,4.84233875792439,2.31155597855524,0.0144592964812801,0.0581376484738591
"g7484","g7484",1.27212895931095,5.93435569793794,2.31126536796347,0.0144684999270123,0.0581597330997856
"g4684","g4684",-2.66879549664832,-1.12928304500974,-2.31060830505287,0.0145026492941864,0.0582820570225087
"g2732","g2732",-2.0899535217459,-1.55049546470753,-2.30967835170545,0.0145191464342522,0.0583333970940872
"g8054","g8054",1.22224083435856,4.42571889952295,2.30906417052796,0.0145383837497439,0.0583957171988049
"g3767","g3767",1.60155424022138,-1.05630906316284,2.30893492498493,0.0145424966833878,0.0583972714626536
"g10791","g10791",1.36065395053222,3.79924409184717,2.30432430984001,0.0146899093696761,0.0589741161759564
"g20710","g20710",1.56275355728303,1.05736969196857,2.30291960783934,0.0147350906551983,0.0591403523275092
"g5920","g5920",-1.36460584543388,5.67376741159575,-2.3009939556101,0.0147972332922874,0.0593745615437838
"g21133","g21133",3.47036806809717,-0.0277515310333335,2.30171420122572,0.0149237683135013,0.0598669620623256
"g13503","g13503",-1.1548053509293,6.24385091269524,-2.29644996471235,0.0149448181964697,0.0599360633554937
"g6384","g6384",1.260928002411,5.46376115750133,2.29465213625184,0.015003578681573,0.0601563286457647
"g4461","g4461",1.25956612161777,5.1492921304274,2.2925069215112,0.0150739679409661,0.0604230945111924
"g789","g789",1.28844952714899,3.48893942110484,2.29227667299359,0.0150815407136998,0.0604379922285393
"g5025","g5025",-1.2938731737846,3.97652301559444,-2.29174475892943,0.0150990483548088,0.0604926852926682
"g15446","g15446",1.46879097596038,0.0412835300084719,2.29008594280667,0.0151537659943432,0.0606963900918324
"g7684","g7684",-1.28526288908334,3.56859017277869,-2.288588789454,0.0152033056494608,0.0608792563730197
"g412","g412",-1.26025082353339,8.07277388032978,-2.28740731455967,0.0152425035641753,0.0610206279339257
"g12858","g12858",-2.46729433596267,1.16494536451982,-2.2841702636591,0.0153561254319405,0.0614597941508691
"g14173","g14173",1.36279471637116,5.64416450224688,2.28264872330206,0.0154013109791437,0.061624903491478
"g4271","g4271",-1.25161143184437,3.76698817911834,-2.28138912176071,0.0154435981107283,0.0617783341473825
"g12790","g12790",1.6027974731847,-1.20204090277648,2.28104206405419,0.0154552681164674,0.0618092414364363
"g16180","g16180",-1.8864166651827,1.36859169434515,-2.27862269240517,0.0155368759142526,0.0621197592357348
"g18088","g18088",-1.26109044293503,2.98228435664623,-2.27706121954753,0.0155896982054579,0.0623150573767257
"g8265","g8265",1.5407633249899,-0.601300557958974,2.27688676508902,0.0155956136277372,0.0623228078499555
"g21286","g21286",1.52363480981549,-1.149171730823,2.27643725345565,0.0156108650384349,0.0623678531091995
"g2437","g2437",1.40009234638366,5.62298886077508,2.275611134203,0.0156389296134027,0.0624482772444098
"g11809","g11809",1.59784268207109,3.58245937774735,2.27561011627568,0.0156389643453269,0.0624482772444098
"g1241","g1241",-1.41001652027368,3.45193504839386,-2.27232668886978,0.0157509608305574,0.0628794725158753
"g9098","g9098",3.06361476478502,1.61184317612813,2.27167534095802,0.0158396953279163,0.0632176075565145
"g22933","g22933",1.73771577000895,3.14082204903621,2.26952238815612,0.0158471932146269,0.0632314305633521
"g14165","g14165",-1.38385381273459,2.09699441963234,-2.26664568045555,0.0159464576805592,0.0636113085333176
"g20707","g20707",1.4854524595615,2.68476073539783,2.26631246254921,0.0159579925144039,0.0636411238367055
"g22851","g22851",-1.35367252670731,2.51906768175333,-2.26526865708156,0.0159941743547809,0.0637691922316158
"g16179","g16179",-1.96908462547809,5.98325855576699,-2.26511820151689,0.0159995049809638,0.0637742221685263
"g18079","g18079",1.40964286831023,2.69990330687719,2.26453814896746,0.0160195404657237,0.0638378483903605
"g748","g748",1.45957673659352,1.41563425751752,2.26235980541881,0.0160953977511765,0.0641238355247051
"g17397","g17397",-1.4846682684636,2.38026281988572,-2.26133897506935,0.0161310584169818,0.0642495752399887
"g7806","g7806",1.61003587298408,1.5883472703216,2.25941072085856,0.0161986137106643,0.0645022542396445
"g6065","g6065",2.20525374255056,0.686139872324233,2.25928892792857,0.0162040555755153,0.0645075344259719
"g903","g903",2.9089346526133,-1.46864863927899,2.25952273446529,0.0162389224343047,0.064616304925578
"g18511","g18511",-1.6877892494165,1.35737547096673,-2.25824373088466,0.0162396238819532,0.064616304925578
"g20826","g20826",-1.25041549630776,4.24666921003851,-2.25788871939008,0.0162521167135899,0.0646496003177903
"g17998","g17998",-1.18139071275218,6.19414606335945,-2.25746370385612,0.0162670859305476,0.0646927271731726
"g15509","g15509",-1.49395830935095,1.04323882702469,-2.25727308020278,0.0162738038337721,0.0647030257449799
"g12286","g12286",2.68238336839637,1.92814659137943,2.25609639544598,0.016334713789147,0.0649287266592191
"g11634","g11634",1.44903816067852,3.20538354025178,2.25452698186702,0.0163708601915001,0.0650559056240822
"g21338","g21338",2.17261810284683,-1.79425837767014,2.2540894917642,0.0163872945823157,0.0651047067144826
"g4154","g4154",2.29167574877313,4.82343303787791,2.25224120202317,0.0164543937742231,0.0653547170865175
"g4824","g4824",-1.2667488325805,5.32052943931107,-2.25111854767196,0.0164920546716375,0.0654877053125347
"g19280","g19280",1.46944715259459,3.02897977484461,2.25003306979858,0.0165308214482935,0.0656250163523566
"g23570","g23570",2.69613955196836,-2.83969572446033,2.24979020831169,0.0165608041534855,0.0657273951627194
"g18607","g18607",-1.44018220911198,2.54258808069684,-2.24838890898827,0.0165896981416321,0.0658254022718483
"g23279","g23279",-1.43830727636349,1.84223012664556,-2.24745393976237,0.0166232635763167,0.0659418906685932
"g4419","g4419",1.65534824194611,1.00979509368856,2.24171548610705,0.0168306244950279,0.066747565210165
"g13677","g13677",-1.41136910434799,1.1069574240681,-2.23973479299843,0.0169027379060708,0.0670165978249044
"g10736","g10736",1.33111078228089,5.9466577192722,2.23954749576972,0.0169095715617098,0.067026736238411
"g18566","g18566",1.28132036694123,7.51901007740742,2.23783530813149,0.0169721576962415,0.0672578072245747
"g21567","g21567",-1.37544352723366,3.15827731115371,-2.23759301943037,0.0169810310475788,0.0672759604673161
"g22506","g22506",1.45439470166868,3.60338602474708,2.23495227177503,0.0170780156121209,0.0676430979754285
"g10161","g10161",1.39487086118767,4.09654710838713,2.23436959348889,0.0170994824672274,0.067711012811737
"g17702","g17702",1.45922445265118,0.991481958742766,2.23340233022006,0.0171351719407297,0.0678223916034673
"g12973","g12973",2.31159387849604,2.37208831584992,2.23345538286653,0.0171362643239795,0.0678223916034673
"g9490","g9490",1.35089574390649,2.50485291999113,2.23109874996768,0.0172204392124555,0.0681350328923153
"g4035","g4035",-1.49184705396613,1.17647731131962,-2.23100406885878,0.0172239520397724,0.0681350328923153
"g2132","g2132",1.38095654847637,0.774207956075878,2.22929619155668,0.0172874282770747,0.0683688779678507
"g3600","g3600",1.6815186702324,-0.433841799149116,2.22765175820624,0.0173487475692404,0.0685922951058317
"g2613","g2613",-1.17393021364868,6.19418610508897,-2.22754661539437,0.0173526733933914,0.0685922951058317
"g14250","g14250",2.20921874416579,-0.79791813025828,2.22656481494798,0.0173908926216391,0.0687260363234871
"g9995","g9995",1.43123471147266,1.79117252093644,2.22610056864751,0.0174067670993996,0.0687714294804359
"g23338","g23338",1.24783008372159,4.38175748835651,2.22576680355806,0.0174192741923752,0.0688034990970504
"g21813","g21813",2.19566343979727,2.32671056968286,2.22522298172339,0.0174410363697567,0.0688720995271346
"g12496","g12496",-1.72414703853596,-0.0930060847540326,-2.22467029619379,0.0174604240084495,0.0689312910540124
"g18309","g18309",-1.86126173814485,4.55772659875405,-2.21931213685302,0.017662787107362,0.0697126321666293
"g8602","g8602",2.10633673204183,-2.00092036825586,2.21738807485062,0.0177365842545528,0.0699862751816733
"g5377","g5377",3.38521562528854,-1.16997133410186,2.22126069199093,0.0177744374412773,0.0701179859091717
"g5063","g5063",1.79944836463969,2.52629848914242,2.21590788938865,0.0177924087180123,0.0701712183788139
"g22511","g22511",-1.23776844635133,3.71130385646694,-2.21404118949225,0.0178638476052353,0.0704352411363152
"g534","g534",1.58091578870952,0.129442998726286,2.21368073402528,0.0178776750613629,0.0704720325042104
"g8071","g8071",-1.33811502631994,8.41581853232683,-2.21206800437057,0.0179396586312145,0.0706985842914318
"g10201","g10201",2.33852801280557,-0.847221410705342,2.21204236003534,0.0179448475191396,0.0707012556982087
"g9643","g9643",1.53535839194536,2.17162017029871,2.21043480282922,0.018002626646963,0.0709110750032296
"g12205","g12205",-1.34598100612141,4.59485867668923,-2.20884419239969,0.0180641439861649,0.0711355097224025
"g22421","g22421",-1.83919032743726,5.85867091955873,-2.2063381565581,0.0181614803635666,0.0715008494695252
"g21398","g21398",-1.44747317729746,-0.598151069114113,-2.2051672475723,0.0182070770347816,0.0716623602124891
"g12839","g12839",1.40455193948587,2.40157219709925,2.20434152519336,0.0182393149764149,0.0717459170287317
"g22030","g22030",-2.12831261078643,-1.62371183409635,-2.20435772640485,0.0182395749928904,0.0717459170287317
"g13142","g13142",-1.41645802678938,4.88762322185789,-2.20427181060051,0.0182420391347857,0.0717459170287317
"g7447","g7447",-1.31082760390124,2.00238976063836,-2.20253174135187,0.0183101527429539,0.0719957410788553
"g8058","g8058",-1.34835636163436,2.47566557747708,-2.20219569033837,0.0183233335600167,0.0720294975886987
"g16796","g16796",-1.76528031520978,-1.06380430903734,-2.20127563843514,0.0183594735046042,0.0721534674618007
"g18911","g18911",1.60261520501101,3.65919388696463,2.20107472007231,0.0183673631230382,0.0721663780966103
"g22915","g22915",1.47547421167715,1.55107827267609,2.19965679367035,0.0184231924455164,0.0723541747186405
"g16410","g16410",-1.12356787676574,6.7427812212104,-2.19962634541283,0.0184243929880747,0.0723541747186405
"g17079","g17079",-2.7040973247797,-1.964101824526,-2.19998327430285,0.0184396483472541,0.0723959440246776
"g12171","g12171",-1.43564075819535,0.071093416470162,-2.19867617966867,0.0184618926115467,0.0724651246934062
"g14322","g14322",1.55593948335881,3.47256084943705,2.19849230275606,0.0184691575820015,0.0724754899305733
"g16706","g16706",1.47932111211615,0.504651646764676,2.1956249181336,0.0185827801788555,0.0729031073199506
"g9917","g9917",-1.54261712388486,3.19164283133039,-2.19462010558707,0.0186227454961564,0.0730416141544691
"g654","g654",1.51483013809997,6.6608558164652,2.19321100404976,0.0186789212130295,0.0732436157547688
"g12219","g12219",-1.33861206385646,2.34660130964538,-2.19183575563934,0.0187338943739189,0.0734390283516425
"g21297","g21297",-1.88704563476512,-1.26127566189577,-2.19173169221579,0.0187381276321201,0.0734390283516425
"g12235","g12235",-3.22620542194324,3.83790047510701,-2.19418579478074,0.0187897522306866,0.0736229466778879
"g21078","g21078",-1.21477699566625,5.83846556709906,-2.18947058618609,0.0188287785874546,0.0737574223447079
"g11180","g11180",1.47608334790051,2.47360115421227,2.18918371528478,0.0188403164372581,0.0737841777913908
"g10810","g10810",-1.26809751413088,3.66154772954816,-2.18748394668667,0.0189088111186298,0.074033923722779
"g21339","g21339",1.82487757258563,-1.67153842313388,2.18718395548574,0.0189209511736832,0.074062953982302
"g7960","g7960",1.45005796068571,4.17004216813929,2.18170124640054,0.0191435141085982,0.074915429868679
"g15209","g15209",-1.34566687017013,6.41619164390885,-2.18107623030672,0.0191690379153665,0.0749965879299897
"g87","g87",2.74918632618601,-0.897879156471015,2.17732689961781,0.0193625809527439,0.0757253378600861
"g15615","g15615",-3.16947626378518,-1.27232023226638,-2.17972486399747,0.0193649686813772,0.0757253378600861
"g20004","g20004",1.43979266416579,4.05872778834515,2.17588064085237,0.0193823974004913,0.075774585796433
"g4503","g4503",-1.36705116674764,2.52595505705363,-2.17330567260915,0.0194889286243123,0.0761720644211587
"g5040","g5040",-1.35615900137231,1.38777370193852,-2.16948062536,0.0196481490582788,0.076775228170133
"g6207","g6207",1.69540317680281,-0.0665707116608913,2.16382767764972,0.0198855996348655,0.0776836996703007
"g13907","g13907",1.43616878014844,4.12073382259101,2.16341175703361,0.0199031679395229,0.0777329556730981
"g6800","g6800",1.34917586787425,3.14202758772413,2.16046068224648,0.0200282447282836,0.0782019630359713
"g18785","g18785",1.66510804348006,1.47687482543748,2.16025108304843,0.0200371568628515,0.0782172750962568
"g15445","g15445",1.4918919840249,0.201219670514324,2.15984829132789,0.0200542881769798,0.0782646560253496
"g10924","g10924",-1.37229157677407,3.43247117535544,-2.15927082232794,0.0200788742824841,0.078341099484534
"g8095","g8095",-1.16132555345895,8.37427114271888,-2.15877482041797,0.020100013469304,0.0784040595083129
"g13218","g13218",1.42937309616457,1.15265964509062,2.15838386682563,0.0201166896520912,0.0784495837066996
"g11978","g11978",-1.83085341200296,-0.481497199718346,-2.15733100201536,0.0201617011513404,0.0786055577475019
"g3790","g3790",1.61729790503477,-0.87340764872715,2.15676468635382,0.0201858888418573,0.0786699355116974
"g11398","g11398",1.70065848895837,-0.00153930938654951,2.15670954772837,0.0201882524486727,0.0786699355116974
"g4677","g4677",-1.14557545204573,5.90520769829046,-2.15425296716675,0.0202936534916737,0.0790610070034806
"g14558","g14558",-1.93501489077505,3.54090536841387,-2.15371708123616,0.0203168833585326,0.079131837196392
"g11737","g11737",-1.26353874943365,7.48793882359456,-2.15245820341178,0.0203709734677159,0.0793058786034049
"g6214","g6214",2.01027648949841,-1.28666096099894,2.15245118344908,0.02037168807869,0.0793058786034049
"g10365","g10365",1.86913632317437,-1.95175322351511,2.15152397347003,0.0204113982581821,0.0794271211743834
"g15895","g15895",-1.4566008574947,-0.0232033384799473,-2.15143590072445,0.0204151331063791,0.0794271211743834
"g6199","g6199",1.68845401151833,2.97155393786685,2.15136885374866,0.0204180355523251,0.0794271211743834
"g15750","g15750",-1.80310179513883,7.4079539475391,-2.1510407592511,0.0204322517605461,0.0794627002091909
"g22266","g22266",1.4371771423739,0.870323921326833,2.14952047198398,0.0204981034624434,0.0796990264368335
"g12196","g12196",1.39811599230482,3.20966446398741,2.14715517863701,0.0206009774180721,0.0800666031775414
"g11395","g11395",1.41962195698865,0.31346471803203,2.1471120134635,0.020602859096218,0.0800666031775414
"g18022","g18022",-1.38546589438851,1.69141472825516,-2.14600885681554,0.0206510007241934,0.0802337963188604
"g2898","g2898",1.5755156913786,0.342313395840206,2.14505826344815,0.0206925655353927,0.080375360504637
"g22726","g22726",-1.57535789319509,-1.65802093219498,-2.14299023294379,0.0207832488493803,0.0807075964361589
