"","genes","logFC","AveExpr","t","P.Value","adj.P.Val","B","tid","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14"
"517","g11746",0.613517693013454,5.13154994016086,7.39917684249622,1.06019531450531e-07,7.18640706856837e-07,7.10312030553066,"g11746.t5","39284d29f94f5f96b1b29ffc31399ac2",454,"Pfam","PF00595","PDZ domain",56,132,"7.0E-15",TRUE,"27-07-2020","IPR001478","PDZ domain","GO:0005515"
"518","g11746",0.613517693013454,5.13154994016086,7.39917684249622,1.06019531450531e-07,7.18640706856837e-07,7.10312030553066,"g11746.t3","2bdc93bf79222450e3b3d4f9063a2a68",450,"Pfam","PF07653","Variant SH3 domain",148,211,"1.3E-10",TRUE,"27-07-2020","IPR001452","SH3 domain","GO:0005515"
"519","g11746",0.613517693013454,5.13154994016086,7.39917684249622,1.06019531450531e-07,7.18640706856837e-07,7.10312030553066,"g11746.t1","5a702e5937a1aa36f0a121ffe38aa9a5",472,"Pfam","PF00625","Guanylate kinase",290,460,"3.9E-55",TRUE,"27-07-2020","IPR008145","Guanylate kinase/L-type calcium channel beta subunit",""
"520","g11746",0.613517693013454,5.13154994016086,7.39917684249622,1.06019531450531e-07,7.18640706856837e-07,7.10312030553066,"g11746.t3","2bdc93bf79222450e3b3d4f9063a2a68",450,"Pfam","PF00625","Guanylate kinase",268,438,"3.5E-55",TRUE,"27-07-2020","IPR008145","Guanylate kinase/L-type calcium channel beta subunit",""
"521","g11746",0.613517693013454,5.13154994016086,7.39917684249622,1.06019531450531e-07,7.18640706856837e-07,7.10312030553066,"g11746.t6","626aac4e4b6225a6dc59431786117e03",456,"Pfam","PF00595","PDZ domain",56,132,"7.0E-15",TRUE,"27-07-2020","IPR001478","PDZ domain","GO:0005515"
"522","g11752",5.40764661657708,0.31091453820949,8.9347499600473,3.46955639613885e-09,4.35704707777678e-08,11.0843812915004,"g11752.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"523","g11763",13.0050459777267,1.51531800946017,11.8197006018289,1.26570803558352e-11,4.9030495783379e-10,15.2787579518975,"g11763.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"524","g11764",-0.500514443953405,5.98789660289733,-7.12686658746398,2.00821186451103e-07,1.22286340525227e-06,6.30644398531355,"g11764.t1","bf4f76bf385b5a51a5b758f5d2c3f8cd",430,"Pfam","PF03770","Inositol polyphosphate kinase",198,407,"2.8E-40",TRUE,"27-07-2020","IPR005522","Inositol polyphosphate kinase","GO:0016301|GO:0032958"
"525","g11772",0.856446202356981,3.55182841589758,7.58924678503597,6.8267851525096e-08,5.03638477568813e-07,7.93195280183765,"g11772.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"526","g11773",0.780337525027743,3.58778714107235,8.32109290825221,1.31059494249565e-08,1.29124248958755e-07,9.59833183035449,"g11773.t1","6d71a09dd71688fd5ef75d178d3a626f",179,"Pfam","PF09755","Uncharacterized conserved protein H4 (DUF2046)",1,161,"9.2E-70",TRUE,"27-07-2020","IPR019152","Protein of unknown function DUF2046",""
"527","g11780",-1.10132988750535,5.45873406593161,-8.35700768994122,1.21084970350171e-08,1.20692297134256e-07,9.24765917808411,"g11780.t1","36e77975a9e0c7b94714980b44dcc9fc",905,"Pfam","PF00654","Voltage gated chloride channel",124,523,"7.7E-81",TRUE,"27-07-2020","IPR001807","Chloride channel, voltage gated","GO:0005247|GO:0006821|GO:0016020|GO:0055085"
"528","g11794",1.3162248860811,2.40023998441578,8.51994551336095,8.47341799453979e-09,9.05747514136981e-08,10.2469408104533,"g11794.t1","6148ecad92353668fa29cfc7f2a04437",263,"Pfam","PF13927","Immunoglobulin domain",69,138,"1.1E-8",TRUE,"27-07-2020","","",""
"529","g11806",4.71503241185777,-1.1216601951326,8.99884195821571,3.02854905862379e-09,3.91601836552672e-08,10.8853204704737,"g11806.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"530","g11843",-1.53941951310627,0.943664912109495,-7.27833878104849,1.4059918119632e-07,9.08684608152295e-07,7.56158826927948,"g11843.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"531","g1185",1.73323320336284,4.5012412839046,8.56361756247433,7.70487958711677e-09,8.38414320248708e-08,9.98860571029302,"g1185.t1","cc27c3bbe535a62d29f8ba0e6f9ca952",937,"Pfam","PF07648","Kazal-type serine protease inhibitor domain",90,131,"1.5E-8",TRUE,"27-07-2020","IPR002350","Kazal domain","GO:0005515"
"532","g1185",1.73323320336284,4.5012412839046,8.56361756247433,7.70487958711677e-09,8.38414320248708e-08,9.98860571029302,"g1185.t1","cc27c3bbe535a62d29f8ba0e6f9ca952",937,"Pfam","PF07679","Immunoglobulin I-set domain",357,428,"1.5E-9",TRUE,"27-07-2020","IPR013098","Immunoglobulin I-set",""
"533","g1185",1.73323320336284,4.5012412839046,8.56361756247433,7.70487958711677e-09,8.38414320248708e-08,9.98860571029302,"g1185.t1","cc27c3bbe535a62d29f8ba0e6f9ca952",937,"Pfam","PF07679","Immunoglobulin I-set domain",442,523,"2.0E-12",TRUE,"27-07-2020","IPR013098","Immunoglobulin I-set",""
"534","g11858",0.79732646850722,4.98461569427106,8.46367531891937,9.58131835941722e-09,1.0024561267897e-07,9.58573867375589,"g11858.t1","cc4b38cd9c6166b39f45d396ca4f4d50",143,"Pfam","PF13639","Ring finger domain",86,128,"3.9E-11",TRUE,"27-07-2020","IPR001841","Zinc finger, RING-type",""
"535","g1190",-0.486144296208823,6.98631281907042,-10.0946566705947,3.21627574257193e-10,6.28145353098762e-09,12.826405542587,"g1190.t1","d0243d320bd1fe68b4507606cd37e981",774,"Pfam","PF00004","ATPase family associated with various cellular activities (AAA)",335,468,"8.3E-41",TRUE,"27-07-2020","IPR003959","ATPase, AAA-type, core","GO:0005524"
"536","g1190",-0.486144296208823,6.98631281907042,-10.0946566705947,3.21627574257193e-10,6.28145353098762e-09,12.826405542587,"g1190.t1","d0243d320bd1fe68b4507606cd37e981",774,"Pfam","PF01434","Peptidase family M41",552,732,"5.0E-67",TRUE,"27-07-2020","IPR000642","Peptidase M41","GO:0004222|GO:0005524|GO:0006508"
"537","g1190",-0.486144296208823,6.98631281907042,-10.0946566705947,3.21627574257193e-10,6.28145353098762e-09,12.826405542587,"g1190.t1","d0243d320bd1fe68b4507606cd37e981",774,"Pfam","PF17862","AAA+ lid domain",497,536,"9.9E-12",TRUE,"27-07-2020","IPR041569","AAA ATPase, AAA+ lid domain",""
"538","g11909",-3.08095758761563,5.98697430639599,-7.23581531376137,1.55352935920604e-07,9.86691123162401e-07,6.60448138534638,"g11909.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"539","g11909",-3.08095758761563,5.98697430639599,-7.23581531376137,1.55352935920604e-07,9.86691123162401e-07,6.60448138534638,"g11909.t2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"540","g11911",8.40158771994441,-2.41032973216679,11.6272048458848,1.78588456061375e-11,6.37781897656136e-10,14.7914738516505,"g11911.t1","5db1fb730b4e3f95a3dd797ef0a42f6d",443,"SignalP_EUK","SignalP-noTM","",1,23,"-",TRUE,"27-07-2020","","",""
"541","g11912",0.985041388634568,6.20302169408076,10.3729795497089,1.86384460340939e-10,4.06339796154915e-09,13.4458565292823,"g11912.t1","64058b14ba2b23d6479d969b4125a039",1254,"Pfam","PF01582","TIR domain",1077,1199,"6.7E-17",TRUE,"27-07-2020","IPR000157","Toll/interleukin-1 receptor homology (TIR) domain","GO:0005515|GO:0007165"
"542","g11912",0.985041388634568,6.20302169408076,10.3729795497089,1.86384460340939e-10,4.06339796154915e-09,13.4458565292823,"g11912.t1","64058b14ba2b23d6479d969b4125a039",1254,"Pfam","PF13855","Leucine rich repeat",218,277,"2.2E-15",TRUE,"27-07-2020","IPR001611","Leucine-rich repeat","GO:0005515"
"543","g11912",0.985041388634568,6.20302169408076,10.3729795497089,1.86384460340939e-10,4.06339796154915e-09,13.4458565292823,"g11912.t1","64058b14ba2b23d6479d969b4125a039",1254,"Pfam","PF13855","Leucine rich repeat",156,198,"2.5E-8",TRUE,"27-07-2020","IPR001611","Leucine-rich repeat","GO:0005515"
"544","g11912",0.985041388634568,6.20302169408076,10.3729795497089,1.86384460340939e-10,4.06339796154915e-09,13.4458565292823,"g11912.t1","64058b14ba2b23d6479d969b4125a039",1254,"SignalP_EUK","SignalP-noTM","",1,21,"-",TRUE,"27-07-2020","","",""
"545","g11912",0.985041388634568,6.20302169408076,10.3729795497089,1.86384460340939e-10,4.06339796154915e-09,13.4458565292823,"g11912.t1","64058b14ba2b23d6479d969b4125a039",1254,"Pfam","PF13855","Leucine rich repeat",290,351,"3.1E-12",TRUE,"27-07-2020","IPR001611","Leucine-rich repeat","GO:0005515"
"546","g11912",0.985041388634568,6.20302169408076,10.3729795497089,1.86384460340939e-10,4.06339796154915e-09,13.4458565292823,"g11912.t1","64058b14ba2b23d6479d969b4125a039",1254,"Pfam","PF00560","Leucine Rich Repeat",876,895,"1.9",TRUE,"27-07-2020","IPR001611","Leucine-rich repeat","GO:0005515"
"547","g11912",0.985041388634568,6.20302169408076,10.3729795497089,1.86384460340939e-10,4.06339796154915e-09,13.4458565292823,"g11912.t1","64058b14ba2b23d6479d969b4125a039",1254,"Pfam","PF13855","Leucine rich repeat",364,423,"5.6E-12",TRUE,"27-07-2020","IPR001611","Leucine-rich repeat","GO:0005515"
"548","g11912",0.985041388634568,6.20302169408076,10.3729795497089,1.86384460340939e-10,4.06339796154915e-09,13.4458565292823,"g11912.t1","64058b14ba2b23d6479d969b4125a039",1254,"Pfam","PF13855","Leucine rich repeat",804,863,"2.4E-11",TRUE,"27-07-2020","IPR001611","Leucine-rich repeat","GO:0005515"
"549","g11912",0.985041388634568,6.20302169408076,10.3729795497089,1.86384460340939e-10,4.06339796154915e-09,13.4458565292823,"g11912.t1","64058b14ba2b23d6479d969b4125a039",1254,"Pfam","PF13855","Leucine rich repeat",458,518,"6.2E-11",TRUE,"27-07-2020","IPR001611","Leucine-rich repeat","GO:0005515"
"550","g11913",14.3777472707292,2.72393631899051,15.9600413617508,1.81546063550671e-14,3.00518982582153e-12,20.390066218898,"g11913.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"551","g11922",0.880846509435434,4.86053561275753,8.61823116531477,6.84356148759988e-09,7.61031638973963e-08,9.97079899887745,"g11922.t1","b6e2f5fe3d32b1eca4acfcd04d36015c",315,"Pfam","PF00400","WD domain, G-beta repeat",91,129,"7.2E-5",TRUE,"27-07-2020","IPR001680","WD40 repeat","GO:0005515"
"552","g11922",0.880846509435434,4.86053561275753,8.61823116531477,6.84356148759988e-09,7.61031638973963e-08,9.97079899887745,"g11922.t1","b6e2f5fe3d32b1eca4acfcd04d36015c",315,"Pfam","PF00400","WD domain, G-beta repeat",182,216,"0.11",TRUE,"27-07-2020","IPR001680","WD40 repeat","GO:0005515"
"553","g11923",8.59124907782131,4.54086257193457,11.1403375845859,4.34445593876714e-11,1.28387225030904e-09,15.4851070323629,"g11923.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"554","g1193",-0.503634901686278,7.75971182580745,-8.1808214526823,1.78835110752632e-08,1.66235968839915e-07,8.68358096179695,"g1193.t1","b2d01a67f0f76e3069c7303c9793ccbf",773,"Pfam","PF00962","Adenosine/AMP deaminase",314,721,"4.9E-118",TRUE,"27-07-2020","IPR001365","Adenosine/AMP deaminase domain","GO:0019239"
"555","g1193",-0.503634901686278,7.75971182580745,-8.1808214526823,1.78835110752632e-08,1.66235968839915e-07,8.68358096179695,"g1193.t4","dcf426d6155c2a7e5f583c11d6cd5bfa",707,"Pfam","PF00962","Adenosine/AMP deaminase",248,655,"4.0E-118",TRUE,"27-07-2020","IPR001365","Adenosine/AMP deaminase domain","GO:0019239"
"556","g1193",-0.503634901686278,7.75971182580745,-8.1808214526823,1.78835110752632e-08,1.66235968839915e-07,8.68358096179695,"g1193.t3","ef5921996fb069909b8c63d96827357a",749,"Pfam","PF00962","Adenosine/AMP deaminase",290,697,"4.6E-118",TRUE,"27-07-2020","IPR001365","Adenosine/AMP deaminase domain","GO:0019239"
"557","g1193",-0.503634901686278,7.75971182580745,-8.1808214526823,1.78835110752632e-08,1.66235968839915e-07,8.68358096179695,"g1193.t2","930d7345d44611e6b5b7441df3c68269",772,"Pfam","PF00962","Adenosine/AMP deaminase",313,720,"4.9E-118",TRUE,"27-07-2020","IPR001365","Adenosine/AMP deaminase domain","GO:0019239"
"558","g11932",5.40583454623448,-0.846762012263107,8.4664185323379,9.52399971520752e-09,9.98130076357886e-08,10.0058438356593,"g11932.t1","d500adc90ddbfcf646b6f2496e2c307a",127,"SignalP_EUK","SignalP-noTM","",1,18,"-",TRUE,"27-07-2020","","",""
"559","g11953",-1.52896736734999,2.14901735808817,-6.94851332255977,3.06710498300509e-07,1.74681504636581e-06,6.62530171336178,"g11953.t1","1efab37bd5b4123a0fcaca9150812d8c",382,"Pfam","PF00320","GATA zinc finger",314,347,"7.9E-14",TRUE,"27-07-2020","IPR000679","Zinc finger, GATA-type","GO:0006355|GO:0008270|GO:0043565"
"560","g11957",-1.10104898177711,6.84952775657656,-8.84213988051712,4.22665487047176e-09,5.11550690596043e-08,10.1916304409358,"g11957.t3","4ed24ba3904e37eaf6a17e671a16ce37",1177,"Pfam","PF00320","GATA zinc finger",962,995,"1.2E-11",TRUE,"27-07-2020","IPR000679","Zinc finger, GATA-type","GO:0006355|GO:0008270|GO:0043565"
"561","g11957",-1.10104898177711,6.84952775657656,-8.84213988051712,4.22665487047176e-09,5.11550690596043e-08,10.1916304409358,"g11957.t4","e62ce2bb268abde800fe5ea8f9cce5de",1235,"Pfam","PF00320","GATA zinc finger",487,519,"1.1E-13",TRUE,"27-07-2020","IPR000679","Zinc finger, GATA-type","GO:0006355|GO:0008270|GO:0043565"
"562","g11957",-1.10104898177711,6.84952775657656,-8.84213988051712,4.22665487047176e-09,5.11550690596043e-08,10.1916304409358,"g11957.t4","e62ce2bb268abde800fe5ea8f9cce5de",1235,"Pfam","PF00320","GATA zinc finger",578,611,"1.3E-14",TRUE,"27-07-2020","IPR000679","Zinc finger, GATA-type","GO:0006355|GO:0008270|GO:0043565"
"563","g11957",-1.10104898177711,6.84952775657656,-8.84213988051712,4.22665487047176e-09,5.11550690596043e-08,10.1916304409358,"g11957.t1","706c0f85b613e7817b6d115509fa078e",1225,"Pfam","PF00320","GATA zinc finger",568,601,"1.3E-14",TRUE,"27-07-2020","IPR000679","Zinc finger, GATA-type","GO:0006355|GO:0008270|GO:0043565"
"564","g11957",-1.10104898177711,6.84952775657656,-8.84213988051712,4.22665487047176e-09,5.11550690596043e-08,10.1916304409358,"g11957.t1","706c0f85b613e7817b6d115509fa078e",1225,"Pfam","PF00320","GATA zinc finger",1010,1043,"1.2E-11",TRUE,"27-07-2020","IPR000679","Zinc finger, GATA-type","GO:0006355|GO:0008270|GO:0043565"
"565","g11957",-1.10104898177711,6.84952775657656,-8.84213988051712,4.22665487047176e-09,5.11550690596043e-08,10.1916304409358,"g11957.t3","4ed24ba3904e37eaf6a17e671a16ce37",1177,"Pfam","PF00320","GATA zinc finger",520,553,"1.3E-14",TRUE,"27-07-2020","IPR000679","Zinc finger, GATA-type","GO:0006355|GO:0008270|GO:0043565"
"566","g11957",-1.10104898177711,6.84952775657656,-8.84213988051712,4.22665487047176e-09,5.11550690596043e-08,10.1916304409358,"g11957.t3","4ed24ba3904e37eaf6a17e671a16ce37",1177,"Pfam","PF00320","GATA zinc finger",1020,1053,"4.7E-14",TRUE,"27-07-2020","IPR000679","Zinc finger, GATA-type","GO:0006355|GO:0008270|GO:0043565"
"567","g11957",-1.10104898177711,6.84952775657656,-8.84213988051712,4.22665487047176e-09,5.11550690596043e-08,10.1916304409358,"g11957.t4","e62ce2bb268abde800fe5ea8f9cce5de",1235,"Pfam","PF00320","GATA zinc finger",1020,1053,"1.2E-11",TRUE,"27-07-2020","IPR000679","Zinc finger, GATA-type","GO:0006355|GO:0008270|GO:0043565"
"568","g11957",-1.10104898177711,6.84952775657656,-8.84213988051712,4.22665487047176e-09,5.11550690596043e-08,10.1916304409358,"g11957.t2","b01a7f62f222503cc6e433cf3b8604eb",1204,"Pfam","PF00320","GATA zinc finger",989,1022,"1.2E-11",TRUE,"27-07-2020","IPR000679","Zinc finger, GATA-type","GO:0006355|GO:0008270|GO:0043565"
"569","g11957",-1.10104898177711,6.84952775657656,-8.84213988051712,4.22665487047176e-09,5.11550690596043e-08,10.1916304409358,"g11957.t2","b01a7f62f222503cc6e433cf3b8604eb",1204,"Pfam","PF00320","GATA zinc finger",1047,1080,"4.9E-14",TRUE,"27-07-2020","IPR000679","Zinc finger, GATA-type","GO:0006355|GO:0008270|GO:0043565"
"570","g11957",-1.10104898177711,6.84952775657656,-8.84213988051712,4.22665487047176e-09,5.11550690596043e-08,10.1916304409358,"g11957.t2","b01a7f62f222503cc6e433cf3b8604eb",1204,"Pfam","PF00320","GATA zinc finger",520,553,"1.3E-14",TRUE,"27-07-2020","IPR000679","Zinc finger, GATA-type","GO:0006355|GO:0008270|GO:0043565"
"571","g11957",-1.10104898177711,6.84952775657656,-8.84213988051712,4.22665487047176e-09,5.11550690596043e-08,10.1916304409358,"g11957.t4","e62ce2bb268abde800fe5ea8f9cce5de",1235,"Pfam","PF00320","GATA zinc finger",1078,1111,"5.0E-14",TRUE,"27-07-2020","IPR000679","Zinc finger, GATA-type","GO:0006355|GO:0008270|GO:0043565"
"572","g11957",-1.10104898177711,6.84952775657656,-8.84213988051712,4.22665487047176e-09,5.11550690596043e-08,10.1916304409358,"g11957.t1","706c0f85b613e7817b6d115509fa078e",1225,"Pfam","PF00320","GATA zinc finger",1068,1101,"5.0E-14",TRUE,"27-07-2020","IPR000679","Zinc finger, GATA-type","GO:0006355|GO:0008270|GO:0043565"
"573","g11963",-1.6676611790195,0.946378508341322,-8.57078973113031,7.58568724572806e-09,8.27365038802533e-08,10.4265186661109,"g11963.t1","7ef41fbf97f2054541d68bc406d0d2f5",1132,"Pfam","PF00128","Alpha amylase, catalytic domain",25,376,"6.8E-81",TRUE,"27-07-2020","IPR006047","Glycosyl hydrolase, family 13, catalytic domain","GO:0003824|GO:0005975"
"574","g11963",-1.6676611790195,0.946378508341322,-8.57078973113031,7.58568724572806e-09,8.27365038802533e-08,10.4265186661109,"g11963.t1","7ef41fbf97f2054541d68bc406d0d2f5",1132,"Pfam","PF00128","Alpha amylase, catalytic domain",603,954,"2.5E-81",TRUE,"27-07-2020","IPR006047","Glycosyl hydrolase, family 13, catalytic domain","GO:0003824|GO:0005975"
"575","g11978",3.08330010095014,-0.48286611929307,7.52843278754074,7.85523481227211e-08,5.63203814513536e-07,8.12461016469376,"g11978.t1","09683105c20980cfa952836675a17f91",337,"Pfam","PF08246","Cathepsin propeptide inhibitor domain (I29)",29,89,"1.8E-9",TRUE,"27-07-2020","IPR013201","Cathepsin propeptide inhibitor domain (I29)",""
"576","g11978",3.08330010095014,-0.48286611929307,7.52843278754074,7.85523481227211e-08,5.63203814513536e-07,8.12461016469376,"g11978.t1","09683105c20980cfa952836675a17f91",337,"SignalP_EUK","SignalP-noTM","",1,18,"-",TRUE,"27-07-2020","","",""
"577","g11978",3.08330010095014,-0.48286611929307,7.52843278754074,7.85523481227211e-08,5.63203814513536e-07,8.12461016469376,"g11978.t1","09683105c20980cfa952836675a17f91",337,"Pfam","PF00112","Papain family cysteine protease",121,335,"1.1E-86",TRUE,"27-07-2020","IPR000668","Peptidase C1A, papain C-terminal","GO:0006508|GO:0008234"
"578","g11983",0.766543158790135,6.73846651078111,9.68580735033818,7.29384917102407e-10,1.21991416688252e-08,12.0050770716298,"g11983.t1","860a68402ca49c02fe7c6cac3e47c1cf",677,"Pfam","PF01471","Putative peptidoglycan binding domain",46,105,"4.4E-8",TRUE,"27-07-2020","IPR002477","Peptidoglycan binding-like",""
"579","g11983",0.766543158790135,6.73846651078111,9.68580735033818,7.29384917102407e-10,1.21991416688252e-08,12.0050770716298,"g11983.t1","860a68402ca49c02fe7c6cac3e47c1cf",677,"Pfam","PF00045","Hemopexin",561,605,"4.0E-7",TRUE,"27-07-2020","IPR018487","Hemopexin-like repeats",""
"580","g11983",0.766543158790135,6.73846651078111,9.68580735033818,7.29384917102407e-10,1.21991416688252e-08,12.0050770716298,"g11983.t1","860a68402ca49c02fe7c6cac3e47c1cf",677,"Pfam","PF00045","Hemopexin",466,507,"9.9E-7",TRUE,"27-07-2020","IPR018487","Hemopexin-like repeats",""
"581","g11983",0.766543158790135,6.73846651078111,9.68580735033818,7.29384917102407e-10,1.21991416688252e-08,12.0050770716298,"g11983.t1","860a68402ca49c02fe7c6cac3e47c1cf",677,"Pfam","PF00045","Hemopexin",513,558,"4.5E-12",TRUE,"27-07-2020","IPR018487","Hemopexin-like repeats",""
"582","g11983",0.766543158790135,6.73846651078111,9.68580735033818,7.29384917102407e-10,1.21991416688252e-08,12.0050770716298,"g11983.t1","860a68402ca49c02fe7c6cac3e47c1cf",677,"Pfam","PF00413","Matrixin",143,304,"1.5E-53",TRUE,"27-07-2020","IPR001818","Peptidase M10, metallopeptidase","GO:0004222|GO:0006508|GO:0008270|GO:0031012"
"583","g11983",0.766543158790135,6.73846651078111,9.68580735033818,7.29384917102407e-10,1.21991416688252e-08,12.0050770716298,"g11983.t1","860a68402ca49c02fe7c6cac3e47c1cf",677,"Pfam","PF00045","Hemopexin",418,460,"6.1E-8",TRUE,"27-07-2020","IPR018487","Hemopexin-like repeats",""
"584","g11986",-0.63968060436236,5.40104585867906,-9.14512666786986,2.2251330095863e-09,3.02311730411113e-08,10.9855527457093,"g11986.t1","b5af1ae288ae1c2b90c0658f82be8271",453,"Pfam","PF04884","Vitamin B6 photo-protection and homoeostasis",49,284,"1.1E-89",TRUE,"27-07-2020","IPR006968","Root UVB sensitive family",""
"585","g11994",11.8118895753138,-0.0176045556300779,6.9435916735654,3.10333275518133e-07,1.76530296804899e-06,6.63931031512069,"g11994.t1","9d67e753d84ab631e66b181e32022620",973,"Pfam","PF14223","gag-polypeptide of LTR copia-type",58,188,"1.6E-15",TRUE,"27-07-2020","","",""
"586","g11994",11.8118895753138,-0.0176045556300779,6.9435916735654,3.10333275518133e-07,1.76530296804899e-06,6.63931031512069,"g11994.t1","9d67e753d84ab631e66b181e32022620",973,"Pfam","PF00665","Integrase core domain",522,638,"3.9E-20",TRUE,"27-07-2020","IPR001584","Integrase, catalytic core","GO:0015074"
"587","g11994",11.8118895753138,-0.0176045556300779,6.9435916735654,3.10333275518133e-07,1.76530296804899e-06,6.63931031512069,"g11994.t1","9d67e753d84ab631e66b181e32022620",973,"Pfam","PF13976","GAG-pre-integrase domain",439,507,"1.5E-8",TRUE,"27-07-2020","IPR025724","GAG-pre-integrase domain",""
"588","g1203",-2.16981969198357,2.06271107648773,-8.7057156228205,5.6645956187669e-09,6.49574943463367e-08,10.6500701167359,"g1203.t1","3ee033d40fbdd602400405d64b21882a",472,"Pfam","PF00083","Sugar (and other) transporter",38,455,"7.3E-48",TRUE,"27-07-2020","IPR005828","Major facilitator,  sugar transporter-like","GO:0016021|GO:0022857|GO:0055085"
"589","g12050",-3.7866075107255,-2.7477214568688,-7.23896566228917,1.5420747182234e-07,9.81410688797369e-07,7.34395955205989,"g12050.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"590","g12069",-2.34475043082393,0.256591597768911,-7.35120443993205,1.18565541625058e-07,7.88013236415533e-07,7.75107137466421,"g12069.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"591","g12072",-1.66129291726684,3.97924085697186,-9.29137922904005,1.63951537626765e-09,2.35549990725228e-08,11.556612799629,"g12072.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"592","g12078",-2.68959508805634,0.469861541615399,-10.2790796803859,2.23815759519508e-10,4.65322482834402e-09,13.7976545394491,"g12078.t1","0a0ce8092ce4058376e87fde0da34806",462,"Pfam","PF00076","RNA recognition motif. (a.k.a. RRM, RBD, or RNP domain)",103,170,"2.6E-20",TRUE,"27-07-2020","IPR000504","RNA recognition motif domain","GO:0003676"
"593","g12078",-2.68959508805634,0.469861541615399,-10.2790796803859,2.23815759519508e-10,4.65322482834402e-09,13.7976545394491,"g12078.t1","0a0ce8092ce4058376e87fde0da34806",462,"Pfam","PF00076","RNA recognition motif. (a.k.a. RRM, RBD, or RNP domain)",15,85,"1.5E-19",TRUE,"27-07-2020","IPR000504","RNA recognition motif domain","GO:0003676"
"594","g12078",-2.68959508805634,0.469861541615399,-10.2790796803859,2.23815759519508e-10,4.65322482834402e-09,13.7976545394491,"g12078.t1","0a0ce8092ce4058376e87fde0da34806",462,"Pfam","PF00076","RNA recognition motif. (a.k.a. RRM, RBD, or RNP domain)",196,259,"8.3E-22",TRUE,"27-07-2020","IPR000504","RNA recognition motif domain","GO:0003676"
"595","g12078",-2.68959508805634,0.469861541615399,-10.2790796803859,2.23815759519508e-10,4.65322482834402e-09,13.7976545394491,"g12078.t1","0a0ce8092ce4058376e87fde0da34806",462,"Pfam","PF00076","RNA recognition motif. (a.k.a. RRM, RBD, or RNP domain)",300,367,"1.1E-18",TRUE,"27-07-2020","IPR000504","RNA recognition motif domain","GO:0003676"
"596","g1208",6.14237040762812,-2.87207324622198,12.6396344140654,3.05114262335432e-12,1.50541771171764e-10,15.8683004556318,"g1208.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"597","g12093",0.810021210340532,4.04207249985677,6.98961085244594,2.78096353240627e-07,1.6107595078494e-06,6.39174043318789,"g12093.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"598","g1211",-4.45086967823038,-3.64142013530206,-7.71027280017044,5.17084082626627e-08,4.05046561581778e-07,8.31380643886416,"g1211.t1","c72a27d9a387db53ce69824a0ac456fb",192,"SignalP_EUK","SignalP-noTM","",1,22,"-",TRUE,"27-07-2020","","",""
"599","g12123",0.86065529110882,3.2816697392941,7.32105459763123,1.27218917042779e-07,8.35940074142216e-07,7.35877860302845,"g12123.t1","20c3025076660f105d6b56f43b08c98b",874,"Pfam","PF08447","PAS fold",269,353,"1.1E-17",TRUE,"27-07-2020","IPR013655","PAS fold-3","GO:0005515"
"600","g12123",0.86065529110882,3.2816697392941,7.32105459763123,1.27218917042779e-07,8.35940074142216e-07,7.35877860302845,"g12123.t1","20c3025076660f105d6b56f43b08c98b",874,"Pfam","PF00989","PAS fold",109,167,"3.2E-6",TRUE,"27-07-2020","IPR013767","PAS fold","GO:0006355"
"601","g12147",15.0811854327448,2.78137037566606,17.1367281692145,3.63687683206672e-15,9.34079503074233e-13,21.1131440359403,"g12147.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"602","g12148",4.08325281637416,-2.80547529311414,6.83765813629022,3.9986079434219e-07,2.18901573648246e-06,6.32342892365556,"g12148.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"603","g12150",0.998818910930907,5.99510785118328,12.8210311290938,2.24792557872631e-12,1.16426399656186e-10,17.9955910151638,"g12150.t1","753fb765ca979d4be2bf7e721952bfa3",609,"Pfam","PF08243","SPT2 chromatin protein",512,607,"3.3E-19",TRUE,"27-07-2020","IPR013256","Chromatin SPT2",""
