"","genes","logFC","AveExpr","t","P.Value","adj.P.Val","B","tid","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14"
"91","g15433",1.57693255775872,2.03660473326358,7.43767084505921,9.69402183593048e-08,1.26217510695736e-05,7.74468366239059,"g15433.t1","aca05bf21a66e1b0c217b6ada0d41df2",697,"Pfam","PF00057","Low-density lipoprotein receptor domain class A",46,78,"1.6E-7",TRUE,"27-07-2020","IPR002172","Low-density lipoprotein (LDL) receptor class A repeat","GO:0005515"
"92","g15433",1.57693255775872,2.03660473326358,7.43767084505921,9.69402183593048e-08,1.26217510695736e-05,7.74468366239059,"g15433.t1","aca05bf21a66e1b0c217b6ada0d41df2",697,"Pfam","PF00089","Trypsin",436,543,"1.8E-6",TRUE,"27-07-2020","IPR001254","Serine proteases, trypsin domain","GO:0004252|GO:0006508"
"93","g15527",6.3595880975295,-2.6841804646777,10.4042356216448,1.75410664533304e-10,9.39649871238549e-08,13.6976484903756,"g15527.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"94","g15590",-1.44291511609084,3.5977448219112,-7.04356889603891,2.44619480518535e-07,2.61124838094806e-05,6.35650159712734,"g15590.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"95","g15704",-2.015438336956,4.61777248185837,-19.6721112090914,1.53465467804864e-16,9.59108018624462e-13,27.8602006532452,"g15704.t1","cd54cc5df71888669da57be55faf7e84",1039,"Pfam","PF17855","MCM AAA-lid domain",523,605,"2.0E-14",TRUE,"27-07-2020","IPR041562","MCM, AAA-lid domain",""
"96","g15704",-2.015438336956,4.61777248185837,-19.6721112090914,1.53465467804864e-16,9.59108018624462e-13,27.8602006532452,"g15704.t1","cd54cc5df71888669da57be55faf7e84",1039,"Pfam","PF17207","MCM OB domain",118,243,"5.2E-21",TRUE,"27-07-2020","IPR033762","MCM OB domain",""
"97","g15704",-2.015438336956,4.61777248185837,-19.6721112090914,1.53465467804864e-16,9.59108018624462e-13,27.8602006532452,"g15704.t1","cd54cc5df71888669da57be55faf7e84",1039,"Pfam","PF00493","MCM P-loop domain",302,506,"8.6E-76",TRUE,"27-07-2020","IPR001208","MCM domain","GO:0003677|GO:0005524|GO:0006270"
"98","g1574",2.79231242046517,0.0246346491591159,6.37485128199757,1.22930971610142e-06,9.89198620909248e-05,5.45512876241382,"g1574.t1","4006ca55d7412db6e74dee80197933e9",241,"SignalP_EUK","SignalP-noTM","",1,16,"-",TRUE,"27-07-2020","","",""
"99","g15797",-8.3624878024913,0.591412121802686,-8.14665052083044,1.92978085134303e-08,3.38144497026452e-06,9.52046284207674,"g15797.t1","58b90f7112e4ad87bf1a46a4c43c049d",253,"Pfam","PF02135","TAZ zinc finger",135,201,"3.1E-9",TRUE,"27-07-2020","IPR000197","Zinc finger, TAZ-type","GO:0003712|GO:0004402|GO:0005634|GO:0006355|GO:0008270"
"100","g15797",-8.3624878024913,0.591412121802686,-8.14665052083044,1.92978085134303e-08,3.38144497026452e-06,9.52046284207674,"g15797.t1","58b90f7112e4ad87bf1a46a4c43c049d",253,"Pfam","PF02135","TAZ zinc finger",22,93,"1.8E-10",TRUE,"27-07-2020","IPR000197","Zinc finger, TAZ-type","GO:0003712|GO:0004402|GO:0005634|GO:0006355|GO:0008270"
"101","g15798",-7.37704398921295,0.16657361380936,-8.25251671792263,1.52516844063949e-08,2.888422534702e-06,9.74723273551084,"g15798.t1","a64c3da53b06c723b2e76646c223fa4f",584,"Pfam","PF07707","BTB And C-terminal Kelch",137,224,"2.3E-4",TRUE,"27-07-2020","IPR011705","BTB/Kelch-associated",""
"102","g15798",-7.37704398921295,0.16657361380936,-8.25251671792263,1.52516844063949e-08,2.888422534702e-06,9.74723273551084,"g15798.t1","a64c3da53b06c723b2e76646c223fa4f",584,"Pfam","PF00651","BTB/POZ domain",21,125,"2.6E-24",TRUE,"27-07-2020","IPR000210","BTB/POZ domain","GO:0005515"
"103","g15894",-7.85223223928696,-1.09092956115517,-7.46748374905302,9.04582499279124e-08,1.20292477931323e-05,8.01850070159107,"g15894.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"104","g16062",4.32043373479392,-1.89955677142761,6.20804650819955,1.8537234202537e-06,0.000139021841625347,5.11982079607486,"g16062.t1","4170e8c38175bbec7e12ec64c8fdd20f",1183,"Pfam","PF14223","gag-polypeptide of LTR copia-type",58,196,"1.1E-25",TRUE,"27-07-2020","","",""
"105","g16062",4.32043373479392,-1.89955677142761,6.20804650819955,1.8537234202537e-06,0.000139021841625347,5.11982079607486,"g16062.t1","4170e8c38175bbec7e12ec64c8fdd20f",1183,"Pfam","PF07727","Reverse transcriptase (RNA-dependent DNA polymerase)",712,950,"1.8E-60",TRUE,"27-07-2020","IPR013103","Reverse transcriptase, RNA-dependent DNA polymerase",""
"106","g16062",4.32043373479392,-1.89955677142761,6.20804650819955,1.8537234202537e-06,0.000139021841625347,5.11982079607486,"g16062.t1","4170e8c38175bbec7e12ec64c8fdd20f",1183,"Pfam","PF13976","GAG-pre-integrase domain",480,529,"1.0E-6",TRUE,"27-07-2020","IPR025724","GAG-pre-integrase domain",""
"107","g16745",-0.616902405759506,6.45794629886292,-7.06497301666902,2.32508122182262e-07,2.51982357387008e-05,5.83869604024377,"g16745.t1","0f680df15f3ae713b509545ec36ed3ad",255,"Pfam","PF00226","DnaJ domain",6,69,"1.3E-27",TRUE,"27-07-2020","IPR001623","DnaJ domain",""
"108","g17198",-1.5872944591805,0.302166922794362,-6.34692771053624,1.31653229756889e-06,0.000103712874147559,5.32997659614511,"g17198.t1","549745cd422e7093b10e79b35ff0bc33",412,"SignalP_EUK","SignalP-noTM","",1,21,"-",TRUE,"27-07-2020","","",""
"109","g17199",-3.26550937600292,3.35979720614218,-8.80562633116911,4.57014068013972e-09,1.08462743812582e-06,10.5916224776824,"g17199.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"110","g17204",-3.04737846296038,2.48590490866289,-12.5952529107254,3.28958472823296e-12,3.85477650435249e-09,17.998543092554,"g17204.t1","22799ea687dfffd8c2ea2a2bfa894c47",375,"Pfam","PF00098","Zinc knuckle",240,254,"4.5E-4",TRUE,"27-07-2020","IPR001878","Zinc finger, CCHC-type","GO:0003676|GO:0008270"
"111","g17204",-3.04737846296038,2.48590490866289,-12.5952529107254,3.28958472823296e-12,3.85477650435249e-09,17.998543092554,"g17204.t1","22799ea687dfffd8c2ea2a2bfa894c47",375,"Pfam","PF00692","dUTPase",266,369,"2.1E-31",TRUE,"27-07-2020","IPR029054","dUTPase-like",""
"112","g17204",-3.04737846296038,2.48590490866289,-12.5952529107254,3.28958472823296e-12,3.85477650435249e-09,17.998543092554,"g17204.t1","22799ea687dfffd8c2ea2a2bfa894c47",375,"Pfam","PF14223","gag-polypeptide of LTR copia-type",42,172,"8.7E-18",TRUE,"27-07-2020","","",""
"113","g17219",-3.74508491604164,-0.758503259049475,-6.32418828168074,1.39220211049839e-06,0.000107861146155927,5.38422159674182,"g17219.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"114","g17312",-5.07970844229004,1.31048842458198,-6.21014334291722,1.84414256939916e-06,0.000138858751139216,4.94712778762968,"g17312.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"115","g17317",-3.87002390264887,1.29329506450916,-10.3598953730573,1.91186359255024e-10,9.68798121533094e-08,14.0288872391451,"g17317.t1","8208d41e123a83620c8f280ee12203ee",392,"Pfam","PF12874","Zinc-finger of C2H2 type",82,102,"0.044",TRUE,"27-07-2020","","",""
"116","g17317",-3.87002390264887,1.29329506450916,-10.3598953730573,1.91186359255024e-10,9.68798121533094e-08,14.0288872391451,"g17317.t1","8208d41e123a83620c8f280ee12203ee",392,"Pfam","PF13912","C2H2-type zinc finger",265,285,"0.03",TRUE,"27-07-2020","","",""
"117","g17317",-3.87002390264887,1.29329506450916,-10.3598953730573,1.91186359255024e-10,9.68798121533094e-08,14.0288872391451,"g17317.t1","8208d41e123a83620c8f280ee12203ee",392,"Pfam","PF00096","Zinc finger, C2H2 type",234,256,"4.5E-4",TRUE,"27-07-2020","IPR013087","Zinc finger C2H2-type","GO:0003676"
"118","g17317",-3.87002390264887,1.29329506450916,-10.3598953730573,1.91186359255024e-10,9.68798121533094e-08,14.0288872391451,"g17317.t1","8208d41e123a83620c8f280ee12203ee",392,"Pfam","PF00096","Zinc finger, C2H2 type",178,200,"0.0077",TRUE,"27-07-2020","IPR013087","Zinc finger C2H2-type","GO:0003676"
"119","g17317",-3.87002390264887,1.29329506450916,-10.3598953730573,1.91186359255024e-10,9.68798121533094e-08,14.0288872391451,"g17317.t1","8208d41e123a83620c8f280ee12203ee",392,"Pfam","PF00096","Zinc finger, C2H2 type",206,228,"1.8E-4",TRUE,"27-07-2020","IPR013087","Zinc finger C2H2-type","GO:0003676"
"120","g17317",-3.87002390264887,1.29329506450916,-10.3598953730573,1.91186359255024e-10,9.68798121533094e-08,14.0288872391451,"g17317.t1","8208d41e123a83620c8f280ee12203ee",392,"Pfam","PF12874","Zinc-finger of C2H2 type",291,313,"0.0066",TRUE,"27-07-2020","","",""
"121","g17317",-3.87002390264887,1.29329506450916,-10.3598953730573,1.91186359255024e-10,9.68798121533094e-08,14.0288872391451,"g17317.t1","8208d41e123a83620c8f280ee12203ee",392,"Pfam","PF00096","Zinc finger, C2H2 type",49,72,"0.0011",TRUE,"27-07-2020","IPR013087","Zinc finger C2H2-type","GO:0003676"
"122","g1741",-2.05301882803171,0.259445228146623,-6.65318420598102,6.23760081449124e-07,5.78954344905427e-05,6.04584823961101,"g1741.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"123","g17579",-0.320371649849752,7.57618613327384,-6.98855592634554,2.78795612181021e-07,2.91319419801713e-05,5.61048413947628,"g17579.t3","7a3c1c763654d56ce13be6f8261a0599",1535,"Pfam","PF00400","WD domain, G-beta repeat",1214,1248,"0.025",TRUE,"27-07-2020","IPR001680","WD40 repeat","GO:0005515"
"124","g17579",-0.320371649849752,7.57618613327384,-6.98855592634554,2.78795612181021e-07,2.91319419801713e-05,5.61048413947628,"g17579.t3","7a3c1c763654d56ce13be6f8261a0599",1535,"Pfam","PF00225","Kinesin motor domain",13,366,"1.2E-105",TRUE,"27-07-2020","IPR001752","Kinesin motor domain","GO:0003777|GO:0005524|GO:0007018|GO:0008017"
"125","g17579",-0.320371649849752,7.57618613327384,-6.98855592634554,2.78795612181021e-07,2.91319419801713e-05,5.61048413947628,"g17579.t3","7a3c1c763654d56ce13be6f8261a0599",1535,"Pfam","PF00400","WD domain, G-beta repeat",1489,1521,"0.0077",TRUE,"27-07-2020","IPR001680","WD40 repeat","GO:0005515"
"126","g17579",-0.320371649849752,7.57618613327384,-6.98855592634554,2.78795612181021e-07,2.91319419801713e-05,5.61048413947628,"g17579.t1","fc2cf4fbcc045d30b4390ca3e9eadcb9",1536,"Pfam","PF00225","Kinesin motor domain",13,366,"1.2E-105",TRUE,"27-07-2020","IPR001752","Kinesin motor domain","GO:0003777|GO:0005524|GO:0007018|GO:0008017"
"127","g17579",-0.320371649849752,7.57618613327384,-6.98855592634554,2.78795612181021e-07,2.91319419801713e-05,5.61048413947628,"g17579.t1","fc2cf4fbcc045d30b4390ca3e9eadcb9",1536,"Pfam","PF00400","WD domain, G-beta repeat",1215,1249,"0.025",TRUE,"27-07-2020","IPR001680","WD40 repeat","GO:0005515"
"128","g17579",-0.320371649849752,7.57618613327384,-6.98855592634554,2.78795612181021e-07,2.91319419801713e-05,5.61048413947628,"g17579.t2","ea820ad8e34209869fec5d61877d5026",1538,"Pfam","PF00400","WD domain, G-beta repeat",1214,1248,"0.025",TRUE,"27-07-2020","IPR001680","WD40 repeat","GO:0005515"
"129","g17579",-0.320371649849752,7.57618613327384,-6.98855592634554,2.78795612181021e-07,2.91319419801713e-05,5.61048413947628,"g17579.t2","ea820ad8e34209869fec5d61877d5026",1538,"Pfam","PF00225","Kinesin motor domain",13,366,"1.2E-105",TRUE,"27-07-2020","IPR001752","Kinesin motor domain","GO:0003777|GO:0005524|GO:0007018|GO:0008017"
"130","g17579",-0.320371649849752,7.57618613327384,-6.98855592634554,2.78795612181021e-07,2.91319419801713e-05,5.61048413947628,"g17579.t1","fc2cf4fbcc045d30b4390ca3e9eadcb9",1536,"Pfam","PF00400","WD domain, G-beta repeat",1490,1522,"0.0077",TRUE,"27-07-2020","IPR001680","WD40 repeat","GO:0005515"
"131","g17760",4.08078765822785,0.427823021578267,9.77261947442545,6.1191392398023e-10,2.39016128348028e-07,12.8775425524189,"g17760.t1","c51989dfacd99e8364966064cdd38bbe",613,"Pfam","PF00854","POT family",504,571,"7.4E-12",TRUE,"27-07-2020","IPR000109","Proton-dependent oligopeptide transporter family","GO:0016020|GO:0022857|GO:0055085"
"132","g17760",4.08078765822785,0.427823021578267,9.77261947442545,6.1191392398023e-10,2.39016128348028e-07,12.8775425524189,"g17760.t1","c51989dfacd99e8364966064cdd38bbe",613,"Pfam","PF00854","POT family",21,330,"5.9E-90",TRUE,"27-07-2020","IPR000109","Proton-dependent oligopeptide transporter family","GO:0016020|GO:0022857|GO:0055085"
"133","g17771",-0.34265951896371,5.33833828415262,-7.71643491216937,5.0984757314596e-08,7.46807199133875e-06,7.53480741038774,"g17771.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"134","g17872",-5.52713426449252,-2.27177931689396,-12.1783191049386,6.73543997127962e-12,6.64646126429061e-09,16.7880091878517,"g17872.t1","f82a60c68594ddad82e2bbf235d617ea",188,"Pfam","PF00067","Cytochrome P450",1,157,"1.0E-36",TRUE,"27-07-2020","IPR001128","Cytochrome P450","GO:0005506|GO:0016705|GO:0020037|GO:0055114"
"135","g17875",1.39046621881205,3.92488859073984,7.14693870440989,1.91522554403066e-07,2.1762765893958e-05,6.56952626592766,"g17875.t1","cb1779872216ff35d873baa16cdbd873",419,"Pfam","PF00067","Cytochrome P450",23,388,"3.1E-63",TRUE,"27-07-2020","IPR001128","Cytochrome P450","GO:0005506|GO:0016705|GO:0020037|GO:0055114"
"136","g17908",8.6866722987688,-2.89769688576848,6.41442182799631,1.11567649238398e-06,9.11298004863458e-05,5.60748083240615,"g17908.t1","ad109c9f9aa9548f8319f98691c5a4f0",455,"Pfam","PF00067","Cytochrome P450",24,418,"2.0E-66",TRUE,"27-07-2020","IPR001128","Cytochrome P450","GO:0005506|GO:0016705|GO:0020037|GO:0055114"
"137","g17932",-1.85232722375067,0.897453232341449,-7.58572641495391,6.8823749538268e-08,9.70207879769164e-06,8.18047141828326,"g17932.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"138","g18037",5.07928292170227,-4.07987769938416,9.07169464000524,2.59662230908178e-09,7.46743168260638e-07,11.2704182396432,"g18037.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"139","g18233",6.03616049217223,-2.61263173292592,9.62108373070146,8.31930905281157e-10,2.84879522435874e-07,12.3121684643372,"g18233.t1","d83c7640236f2fced9ac4441b8a708d5",920,"Pfam","PF05699","hAT family C-terminal dimerisation region",834,916,"7.5E-14",TRUE,"27-07-2020","IPR008906","HAT, C-terminal dimerisation domain","GO:0046983"
"140","g18233",6.03616049217223,-2.61263173292592,9.62108373070146,8.31930905281157e-10,2.84879522435874e-07,12.3121684643372,"g18233.t1","d83c7640236f2fced9ac4441b8a708d5",920,"Pfam","PF02892","BED zinc finger",237,282,"5.3E-10",TRUE,"27-07-2020","IPR003656","Zinc finger, BED-type","GO:0003677"
"141","g18233",6.03616049217223,-2.61263173292592,9.62108373070146,8.31930905281157e-10,2.84879522435874e-07,12.3121684643372,"g18233.t1","d83c7640236f2fced9ac4441b8a708d5",920,"Pfam","PF04937","Protein of unknown function (DUF 659)",399,515,"6.4E-8",TRUE,"27-07-2020","IPR007021","Domain of unknown function DUF659",""
"142","g18233",6.03616049217223,-2.61263173292592,9.62108373070146,8.31930905281157e-10,2.84879522435874e-07,12.3121684643372,"g18233.t2","4b5810627f742eb0360a326c93be1e6c",148,"Pfam","PF05699","hAT family C-terminal dimerisation region",62,144,"2.7E-15",TRUE,"27-07-2020","IPR008906","HAT, C-terminal dimerisation domain","GO:0046983"
"143","g18402",-5.36001689598269,-3.93953306486315,-6.55706731049672,7.87642796303503e-07,6.91767011419589e-05,5.93436583613097,"g18402.t1","329fdf3051960f8b886dd1e4b03309df",85,"SignalP_EUK","SignalP-noTM","",1,20,"-",TRUE,"27-07-2020","","",""
"144","g18403",2.78190284319769,-0.907290151927059,6.53282629507036,8.35515027893797e-07,7.25234780462074e-05,5.85065757862802,"g18403.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"145","g18439",8.51812454842991,-1.7074944232765,20.0327244788726,1.00755994457453e-16,9.44537070041389e-13,25.4015850890971,"g18439.t1","503e225ee4c9c9b765154c5e45c31007",194,"Pfam","PF18420","CSN4/RPN5/eIF3a helix turn helix domain",152,193,"4.6E-13",TRUE,"27-07-2020","IPR041406","COP9 signalosome complex subunit 4, helix turn helix domain",""
"146","g18439",8.51812454842991,-1.7074944232765,20.0327244788726,1.00755994457453e-16,9.44537070041389e-13,25.4015850890971,"g18439.t1","503e225ee4c9c9b765154c5e45c31007",194,"Pfam","PF01399","PCI domain",53,148,"4.0E-15",TRUE,"27-07-2020","IPR000717","Proteasome component (PCI) domain",""
"147","g18519",3.96811678779069,-0.358696561992322,6.52678823478133,8.47894127847207e-07,7.3258834115241e-05,5.82837224635964,"g18519.t1","ed6bc3448d5700c661ea1d5d78c648ba",751,"Pfam","PF13650","Aspartyl protease",366,451,"3.3E-5",TRUE,"27-07-2020","","",""
"148","g18587",3.65804521090649,-4.1905898192569,10.1185359081576,3.06805253312941e-10,1.4029979742352e-07,12.9364475246977,"g18587.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"149","g18588",4.09909925687453,-2.65353997623433,8.1353047793296,1.9792388307308e-08,3.43599526271961e-06,9.41007573656517,"g18588.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"150","g18633",-0.653222224857023,3.48545996916693,-7.09043398275738,2.18896090504385e-07,2.41416635345101e-05,6.50695391211368,"g18633.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"151","g18639",-0.647257450731842,5.59632699026451,-6.64255399146038,6.40028283192831e-07,5.9112760007795e-05,4.8982009862881,"g18639.t1","771ccc965335c036fe79dd871419923e",277,"Pfam","PF12784","PD-(D/E)XK nuclease family transposase",14,219,"1.0E-31",TRUE,"27-07-2020","","",""
"152","g18640",-4.08616285752874,-0.440473539664121,-10.2874073397653,2.20202876389044e-10,1.08646940247847e-07,13.8313752721011,"g18640.t1","9664dfaf0805dce16c9bd0ecd4c26ce6",83,"Pfam","PF00012","Hsp70 protein",5,59,"6.9E-6",TRUE,"27-07-2020","IPR013126","Heat shock protein 70 family",""
"153","g18648",1.35662046144796,3.72248621782217,7.42600571162416,9.96042436280294e-08,1.28791721640133e-05,7.34002991023732,"g18648.t1","862387fdd385509bbdbb2691129d88eb",871,"Pfam","PF07690","Major Facilitator Superfamily",165,387,"1.2E-17",TRUE,"27-07-2020","IPR011701","Major facilitator superfamily","GO:0016021|GO:0055085"
"154","g18902",-0.369048332652803,6.0307899203167,-8.03270873217456,2.49010113244622e-08,4.24426419383948e-06,8.18163180439226,"g18902.t1","165a873f0ebc242c2dabde4b8d1fb7b4",901,"Pfam","PF09258","Glycosyl transferase family 64 domain",645,886,"2.9E-96",TRUE,"27-07-2020","IPR015338","Glycosyl transferase 64 domain","GO:0016021|GO:0016757"
"155","g18902",-0.369048332652803,6.0307899203167,-8.03270873217456,2.49010113244622e-08,4.24426419383948e-06,8.18163180439226,"g18902.t1","165a873f0ebc242c2dabde4b8d1fb7b4",901,"Pfam","PF03016","Exostosin family",191,483,"5.5E-39",TRUE,"27-07-2020","IPR040911","Exostosin, GT47 domain",""
"156","g19261",4.75877143495822,-2.19973946680655,8.21504361059406,1.65735547385869e-08,3.01686968731811e-06,9.51208308298436,"g19261.t1","a1b4dbd91698a40d33aaa10ce80a254c",692,"Pfam","PF09820","Predicted AAA-ATPase",2,219,"1.6E-16",TRUE,"27-07-2020","IPR018631","AAA-ATPase-like domain",""
"157","g19500",0.782361587876287,5.8514682255451,7.4085647351622,1.03727923895581e-07,1.33205126377962e-05,6.7105963368928,"g19500.t1","e56c66a0fee2841c4a6d57d09fc76c75",791,"Pfam","PF00629","MAM domain, meprin/A5/mu",423,603,"1.3E-21",TRUE,"27-07-2020","IPR000998","MAM domain","GO:0016020"
"158","g19500",0.782361587876287,5.8514682255451,7.4085647351622,1.03727923895581e-07,1.33205126377962e-05,6.7105963368928,"g19500.t1","e56c66a0fee2841c4a6d57d09fc76c75",791,"Pfam","PF00629","MAM domain, meprin/A5/mu",247,410,"6.6E-35",TRUE,"27-07-2020","IPR000998","MAM domain","GO:0016020"
"159","g19500",0.782361587876287,5.8514682255451,7.4085647351622,1.03727923895581e-07,1.33205126377962e-05,6.7105963368928,"g19500.t1","e56c66a0fee2841c4a6d57d09fc76c75",791,"Pfam","PF00629","MAM domain, meprin/A5/mu",616,777,"1.2E-19",TRUE,"27-07-2020","IPR000998","MAM domain","GO:0016020"
"160","g19500",0.782361587876287,5.8514682255451,7.4085647351622,1.03727923895581e-07,1.33205126377962e-05,6.7105963368928,"g19500.t1","e56c66a0fee2841c4a6d57d09fc76c75",791,"Pfam","PF00629","MAM domain, meprin/A5/mu",55,240,"1.6E-14",TRUE,"27-07-2020","IPR000998","MAM domain","GO:0016020"
"161","g19500",0.782361587876287,5.8514682255451,7.4085647351622,1.03727923895581e-07,1.33205126377962e-05,6.7105963368928,"g19500.t1","e56c66a0fee2841c4a6d57d09fc76c75",791,"SignalP_EUK","SignalP-noTM","",1,24,"-",TRUE,"27-07-2020","","",""
"162","g19524",-1.49389574421551,4.52233176685308,-8.24454052946133,1.55236726516997e-08,2.91053338546717e-06,8.9532385215508,"g19524.t1","7981d8b1340e152e32539985d2a78ddd",445,"Pfam","PF00067","Cytochrome P450",61,291,"8.1E-27",TRUE,"27-07-2020","IPR001128","Cytochrome P450","GO:0005506|GO:0016705|GO:0020037|GO:0055114"
"163","g19524",-1.49389574421551,4.52233176685308,-8.24454052946133,1.55236726516997e-08,2.91053338546717e-06,8.9532385215508,"g19524.t1","7981d8b1340e152e32539985d2a78ddd",445,"Pfam","PF00067","Cytochrome P450",364,433,"1.1E-14",TRUE,"27-07-2020","IPR001128","Cytochrome P450","GO:0005506|GO:0016705|GO:0020037|GO:0055114"
"164","g19524",-1.49389574421551,4.52233176685308,-8.24454052946133,1.55236726516997e-08,2.91053338546717e-06,8.9532385215508,"g19524.t1","7981d8b1340e152e32539985d2a78ddd",445,"Pfam","PF00067","Cytochrome P450",314,361,"1.2E-10",TRUE,"27-07-2020","IPR001128","Cytochrome P450","GO:0005506|GO:0016705|GO:0020037|GO:0055114"
"165","g19539",-1.15368498566873,3.31637891999647,-12.6921674077087,2.79185077747898e-12,3.48962734846356e-09,18.0228999466392,"g19539.t1","57311facfc4df4d72b39424a75464627",172,"Pfam","PF08617","Kinase binding protein CGI-121",17,170,"2.7E-28",TRUE,"27-07-2020","IPR013926","CGI121/TPRKB",""
"166","g19646",-1.27247668516401,3.46878136011796,-6.98451465849283,2.81491040331985e-07,2.91584282606872e-05,6.1385512060477,"g19646.t1","bfad5678070613d4030f4b71d0af0398",371,"Pfam","PF00917","MATH domain",31,160,"0.0033",TRUE,"27-07-2020","IPR002083","MATH/TRAF domain","GO:0005515"
"167","g19646",-1.27247668516401,3.46878136011796,-6.98451465849283,2.81491040331985e-07,2.91584282606872e-05,6.1385512060477,"g19646.t1","bfad5678070613d4030f4b71d0af0398",371,"Pfam","PF00651","BTB/POZ domain",194,297,"4.9E-26",TRUE,"27-07-2020","IPR000210","BTB/POZ domain","GO:0005515"
"168","g19773",-5.37560701002668,-0.262029222116796,-9.98290991217739,4.01465459903334e-10,1.67268353505058e-07,13.1558141513159,"g19773.t1","375c4af4f4251343adfba5c4c02b6e89",842,"SignalP_EUK","SignalP-noTM","",1,20,"-",TRUE,"27-07-2020","","",""
"169","g19773",-5.37560701002668,-0.262029222116796,-9.98290991217739,4.01465459903334e-10,1.67268353505058e-07,13.1558141513159,"g19773.t1","375c4af4f4251343adfba5c4c02b6e89",842,"Pfam","PF01094","Receptor family ligand binding region",77,178,"7.5E-10",TRUE,"27-07-2020","IPR001828","Receptor, ligand binding region",""
"170","g19773",-5.37560701002668,-0.262029222116796,-9.98290991217739,4.01465459903334e-10,1.67268353505058e-07,13.1558141513159,"g19773.t1","375c4af4f4251343adfba5c4c02b6e89",842,"Pfam","PF07562","Nine Cysteines Domain of family 3 GPCR",459,510,"7.8E-11",TRUE,"27-07-2020","IPR011500","GPCR, family 3, nine cysteines domain","GO:0004930|GO:0007186"
"171","g19773",-5.37560701002668,-0.262029222116796,-9.98290991217739,4.01465459903334e-10,1.67268353505058e-07,13.1558141513159,"g19773.t1","375c4af4f4251343adfba5c4c02b6e89",842,"Pfam","PF00003","7 transmembrane sweet-taste receptor of 3 GCPR",544,779,"1.0E-47",TRUE,"27-07-2020","IPR017978","GPCR family 3, C-terminal","GO:0004930|GO:0007186|GO:0016021"
"172","g19773",-5.37560701002668,-0.262029222116796,-9.98290991217739,4.01465459903334e-10,1.67268353505058e-07,13.1558141513159,"g19773.t1","375c4af4f4251343adfba5c4c02b6e89",842,"Pfam","PF01094","Receptor family ligand binding region",193,407,"2.7E-19",TRUE,"27-07-2020","IPR001828","Receptor, ligand binding region",""
"173","g19936",0.747713519272668,6.74240192145771,9.01453011436656,2.92967080135841e-09,7.84691397923842e-07,10.3114249425185,"g19936.t1","9320289b1eda18afdd2c03e606febd47",754,"Pfam","PF09820","Predicted AAA-ATPase",159,468,"1.4E-31",TRUE,"27-07-2020","IPR018631","AAA-ATPase-like domain",""
"174","g19940",1.62637891958181,3.20978158819909,13.9166293164283,3.79678899994135e-13,5.93216641332504e-10,20.0697520868048,"g19940.t1","fad0aae0974199b4bb8226dcb6fac945",309,"Pfam","PF13873","Myb/SANT-like DNA-binding domain",10,82,"1.4E-12",TRUE,"27-07-2020","IPR028002","Myb/SANT-like DNA-binding domain",""
"175","g19954",0.706724239741977,7.7869481780302,9.54248396502824,9.76734855289058e-10,3.15737962100251e-07,11.4080233688914,"g19954.t1","a00cb3d3a4c662fc677e8553f31dfd91",844,"Pfam","PF17207","MCM OB domain",112,241,"1.8E-31",TRUE,"27-07-2020","IPR033762","MCM OB domain",""
"176","g19954",0.706724239741977,7.7869481780302,9.54248396502824,9.76734855289058e-10,3.15737962100251e-07,11.4080233688914,"g19954.t1","a00cb3d3a4c662fc677e8553f31dfd91",844,"Pfam","PF14551","MCM N-terminal domain",15,101,"7.9E-6",TRUE,"27-07-2020","IPR027925","MCM N-terminal domain",""
"177","g19954",0.706724239741977,7.7869481780302,9.54248396502824,9.76734855289058e-10,3.15737962100251e-07,11.4080233688914,"g19954.t1","a00cb3d3a4c662fc677e8553f31dfd91",844,"Pfam","PF17855","MCM AAA-lid domain",565,649,"4.3E-21",TRUE,"27-07-2020","IPR041562","MCM, AAA-lid domain",""
