"","genes","logFC","AveExpr","t","P.Value","adj.P.Val","B","gid","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14"
"2043","g17479.t1",0.70898341416309,7.9763564315791,7.90681806599117,3.45693840898377e-08,3.26823397289704e-07,7.97143591909541,"g17479","62b82775f66fe593bc804830012ae3b3",762,"Pfam","PF00560","Leucine Rich Repeat",502,521,"0.093",TRUE,"27-07-2020","IPR001611","Leucine-rich repeat","GO:0005515"
"2044","g17479.t1",0.70898341416309,7.9763564315791,7.90681806599117,3.45693840898377e-08,3.26823397289704e-07,7.97143591909541,"g17479","62b82775f66fe593bc804830012ae3b3",762,"Pfam","PF13855","Leucine rich repeat",526,588,"1.5E-6",TRUE,"27-07-2020","IPR001611","Leucine-rich repeat","GO:0005515"
"2045","g17479.t1",0.70898341416309,7.9763564315791,7.90681806599117,3.45693840898377e-08,3.26823397289704e-07,7.97143591909541,"g17479","62b82775f66fe593bc804830012ae3b3",762,"Pfam","PF13855","Leucine rich repeat",401,460,"3.0E-10",TRUE,"27-07-2020","IPR001611","Leucine-rich repeat","GO:0005515"
"2046","g17479.t1",0.70898341416309,7.9763564315791,7.90681806599117,3.45693840898377e-08,3.26823397289704e-07,7.97143591909541,"g17479","62b82775f66fe593bc804830012ae3b3",762,"Pfam","PF13855","Leucine rich repeat",84,143,"1.8E-10",TRUE,"27-07-2020","IPR001611","Leucine-rich repeat","GO:0005515"
"2047","g17479.t1",0.70898341416309,7.9763564315791,7.90681806599117,3.45693840898377e-08,3.26823397289704e-07,7.97143591909541,"g17479","62b82775f66fe593bc804830012ae3b3",762,"SignalP_EUK","SignalP-noTM","",1,19,"-",TRUE,"27-07-2020","","",""
"2048","g17479.t1",0.70898341416309,7.9763564315791,7.90681806599117,3.45693840898377e-08,3.26823397289704e-07,7.97143591909541,"g17479","62b82775f66fe593bc804830012ae3b3",762,"Pfam","PF13855","Leucine rich repeat",158,214,"6.8E-10",TRUE,"27-07-2020","IPR001611","Leucine-rich repeat","GO:0005515"
"2049","g17480.t1",8.27472327167808,4.52476597543844,20.2405545600928,9.22531910533435e-17,7.25578475127945e-14,27.7588540661802,"g17480","8964c09c3733a8f03904fd5fac17c5aa",570,"Pfam","PF14846","Domain of unknown function (DUF4485)",20,85,"2.8E-5",TRUE,"27-07-2020","IPR027831","Domain of unknown function DUF4485",""
"2050","g17482.t1",3.67978391344729,0.582809424906893,10.8524020684228,8.01564109543628e-11,2.38043750687236e-09,14.7357800681638,"g17482","bfbf0a0223c5f2b84fcbda6f831a1bf6",459,"Pfam","PF02949","7tm Odorant receptor",97,434,"2.0E-33",TRUE,"27-07-2020","IPR004117","Olfactory receptor, insect","GO:0004984|GO:0005549|GO:0007608|GO:0016020"
"2051","g17500.t1",-2.94526175663878,2.14709053453975,-6.73192775431635,5.32754236917885e-07,3.11579592022634e-06,6.12037256672174,"g17500","c1e7016a481c1f81b8e7f79d7e74c17a",628,"Pfam","PF00651","BTB/POZ domain",450,556,"2.0E-18",TRUE,"27-07-2020","IPR000210","BTB/POZ domain","GO:0005515"
"2052","g17507.t1",-0.703515555292229,6.17729060672242,-9.95082615458653,4.56803175056179e-10,9.57753147294797e-09,12.5093794756605,"g17507","e617bfb20f303a740a3704eb7a7999d8",773,"Pfam","PF08142","AARP2CN (NUC121) domain",230,308,"1.2E-15",TRUE,"27-07-2020","IPR012948","AARP2CN","GO:0005634|GO:0042254"
"2053","g17507.t1",-0.703515555292229,6.17729060672242,-9.95082615458653,4.56803175056179e-10,9.57753147294797e-09,12.5093794756605,"g17507","e617bfb20f303a740a3704eb7a7999d8",773,"Pfam","PF04950","40S ribosome biogenesis protein Tsr1 and BMS1 C-terminal",471,758,"6.0E-122",TRUE,"27-07-2020","IPR007034","Ribosome biogenesis protein BMS1/TSR1, C-terminal",""
"2054","g17510.t1",0.443715978424879,6.13780513458424,8.9520041723405,3.53408364760433e-09,5.0371690163987e-08,10.419492601797,"g17510","17c2087dcb5f5c2cbed44b797c2b3c8f",975,"Pfam","PF03099","Biotin/lipoate A/B protein ligase family",739,852,"1.1E-14",TRUE,"27-07-2020","IPR004143","Biotinyl protein ligase (BPL) and lipoyl protein ligase (LPL), catalytic domain","GO:0006464"
"2055","g17510.t1",0.443715978424879,6.13780513458424,8.9520041723405,3.53408364760433e-09,5.0371690163987e-08,10.419492601797,"g17510","17c2087dcb5f5c2cbed44b797c2b3c8f",975,"Pfam","PF02237","Biotin protein ligase C terminal domain",922,967,"1.0E-8",TRUE,"27-07-2020","IPR003142","Biotin protein ligase, C-terminal","GO:0006464"
"2056","g17512.t1",1.14540336847488,4.52788660922296,12.7922324108843,2.58773932632101e-12,1.53256630791598e-10,18.0866459434159,"g17512","2f26f68edd96be237e572c78e69cd6b1",104,"Pfam","PF09606","ARC105 or Med15 subunit of Mediator complex non-fungal",17,79,"8.0E-17",TRUE,"27-07-2020","IPR019087","Mediator of RNA polymerase II transcription subunit 15","GO:0003712|GO:0006357|GO:0016592"
"2057","g17513.t1",-0.672840162502293,7.40443332283657,-11.4380899336148,2.72341362876966e-11,1.01683976248085e-09,15.3260337635158,"g17513","c26cfa01eac7840a714218bc388dbcca",226,"Pfam","PF01991","ATP synthase (E/31 kDa) subunit",18,216,"4.5E-70",TRUE,"27-07-2020","IPR002842","V-type ATPase subunit E","GO:0015991|GO:0033178|GO:0046961"
"2058","g17514.t1",-1.34926640432581,6.3903495429741,-10.4235770791536,1.81187943755105e-10,4.5651387784752e-09,13.4405611424468,"g17514","c1cf375285e54dd28b6e7a0b42d51461",323,"Pfam","PF00153","Mitochondrial carrier protein",21,114,"5.6E-25",TRUE,"27-07-2020","IPR018108","Mitochondrial substrate/solute carrier",""
"2059","g17514.t1",-1.34926640432581,6.3903495429741,-10.4235770791536,1.81187943755105e-10,4.5651387784752e-09,13.4405611424468,"g17514","c1cf375285e54dd28b6e7a0b42d51461",323,"Pfam","PF00153","Mitochondrial carrier protein",229,310,"6.3E-19",TRUE,"27-07-2020","IPR018108","Mitochondrial substrate/solute carrier",""
"2060","g17514.t1",-1.34926640432581,6.3903495429741,-10.4235770791536,1.81187943755105e-10,4.5651387784752e-09,13.4405611424468,"g17514","c1cf375285e54dd28b6e7a0b42d51461",323,"Pfam","PF00153","Mitochondrial carrier protein",119,213,"5.5E-16",TRUE,"27-07-2020","IPR018108","Mitochondrial substrate/solute carrier",""
"2061","g17515.t1",3.45798184451488,6.94295588748725,19.0003337810823,3.94859652884653e-16,2.26057151276464e-13,26.8512630056877,"g17515","885221985ffda9fdab2c8eb49e14fef9",1076,"Pfam","PF00675","Insulinase (Peptidase family M16)",130,260,"1.4E-35",TRUE,"27-07-2020","IPR011765","Peptidase M16, N-terminal",""
"2062","g17515.t1",3.45798184451488,6.94295588748725,19.0003337810823,3.94859652884653e-16,2.26057151276464e-13,26.8512630056877,"g17515","885221985ffda9fdab2c8eb49e14fef9",1076,"Pfam","PF16187","Middle or third domain of peptidase_M16",479,763,"2.7E-71",TRUE,"27-07-2020","IPR032632","Peptidase M16, middle/third domain",""
"2063","g17515.t1",3.45798184451488,6.94295588748725,19.0003337810823,3.94859652884653e-16,2.26057151276464e-13,26.8512630056877,"g17515","885221985ffda9fdab2c8eb49e14fef9",1076,"SignalP_EUK","SignalP-noTM","",1,24,"-",TRUE,"27-07-2020","","",""
"2064","g17515.t1",3.45798184451488,6.94295588748725,19.0003337810823,3.94859652884653e-16,2.26057151276464e-13,26.8512630056877,"g17515","885221985ffda9fdab2c8eb49e14fef9",1076,"Pfam","PF05193","Peptidase M16 inactive domain",771,930,"2.5E-6",TRUE,"27-07-2020","IPR007863","Peptidase M16, C-terminal",""
"2065","g17515.t1",3.45798184451488,6.94295588748725,19.0003337810823,3.94859652884653e-16,2.26057151276464e-13,26.8512630056877,"g17515","885221985ffda9fdab2c8eb49e14fef9",1076,"Pfam","PF05193","Peptidase M16 inactive domain",289,466,"2.2E-14",TRUE,"27-07-2020","IPR007863","Peptidase M16, C-terminal",""
"2066","g17524.t1",4.47969824530725,-0.745058790424729,7.44367837492655,9.9468454663985e-08,7.68670735142381e-07,7.90833192561664,"g17524",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2067","g17530.t1",-1.98089855205882,3.97255944464831,-8.61449137930216,7.26483596980088e-09,9.10755896214089e-08,10.0955520616122,"g17530","03a25bb6a4a90ccf2163a873593aeaba",769,"Pfam","PF02931","Neurotransmitter-gated ion-channel ligand binding domain",184,309,"4.3E-17",TRUE,"27-07-2020","IPR006202","Neurotransmitter-gated ion-channel ligand-binding domain","GO:0005230|GO:0006811|GO:0016021"
"2068","g17530.t1",-1.98089855205882,3.97255944464831,-8.61449137930216,7.26483596980088e-09,9.10755896214089e-08,10.0955520616122,"g17530","03a25bb6a4a90ccf2163a873593aeaba",769,"Pfam","PF02931","Neurotransmitter-gated ion-channel ligand binding domain",403,531,"2.0E-16",TRUE,"27-07-2020","IPR006202","Neurotransmitter-gated ion-channel ligand-binding domain","GO:0005230|GO:0006811|GO:0016021"
"2069","g17530.t1",-1.98089855205882,3.97255944464831,-8.61449137930216,7.26483596980088e-09,9.10755896214089e-08,10.0955520616122,"g17530","03a25bb6a4a90ccf2163a873593aeaba",769,"SignalP_EUK","SignalP-noTM","",1,19,"-",TRUE,"27-07-2020","","",""
"2070","g17533.t1",-1.3196468361554,6.96396714762433,-8.1678411875664,1.92948967018545e-08,2.01554901685363e-07,8.61344912114441,"g17533","691b821d582c3b7dadb5065fb209bd67",261,"Pfam","PF13202","EF hand",200,215,"0.015",TRUE,"27-07-2020","IPR002048","EF-hand domain","GO:0005509"
"2071","g17533.t1",-1.3196468361554,6.96396714762433,-8.1678411875664,1.92948967018545e-08,2.01554901685363e-07,8.61344912114441,"g17533","691b821d582c3b7dadb5065fb209bd67",261,"Pfam","PF13202","EF hand",238,253,"0.019",TRUE,"27-07-2020","IPR002048","EF-hand domain","GO:0005509"
"2072","g17533.t1",-1.3196468361554,6.96396714762433,-8.1678411875664,1.92948967018545e-08,2.01554901685363e-07,8.61344912114441,"g17533","691b821d582c3b7dadb5065fb209bd67",261,"SignalP_EUK","SignalP-noTM","",1,25,"-",TRUE,"27-07-2020","","",""
"2073","g17533.t1",-1.3196468361554,6.96396714762433,-8.1678411875664,1.92948967018545e-08,2.01554901685363e-07,8.61344912114441,"g17533","691b821d582c3b7dadb5065fb209bd67",261,"Pfam","PF13833","EF-hand domain pair",128,175,"2.1E-6",TRUE,"27-07-2020","IPR002048","EF-hand domain","GO:0005509"
"2074","g17535.t1",-1.25814270253605,5.77124380162628,-10.1348182160069,3.17699989722445e-10,7.23001396219845e-09,12.9302678831672,"g17535","f34240f1eab6c4ab80e8468e2d1528f1",162,"Pfam","PF12248","Farnesoic acid 0-methyl transferase",48,145,"7.4E-28",TRUE,"27-07-2020","IPR022041","Farnesoic acid O-methyl transferase",""
"2075","g17546.t1",-1.89982211878222,4.10975596897658,-7.435475286949,1.01373706615697e-07,7.79885066573169e-07,7.37480432597248,"g17546","2d13a4c09e4157e8bd2ff4ae917184c6",309,"Pfam","PF00106","short chain dehydrogenase",18,226,"3.7E-29",TRUE,"27-07-2020","IPR002347","Short-chain dehydrogenase/reductase SDR",""
"2076","g17547.t1",-1.03774894025688,5.76362795073788,-7.75063349885397,4.92157600291445e-08,4.34033724518899e-07,7.75054011038439,"g17547","90eb8e7aa20fbb71f8cc2bbee45e0f69",315,"Pfam","PF00106","short chain dehydrogenase",18,227,"2.3E-29",TRUE,"27-07-2020","IPR002347","Short-chain dehydrogenase/reductase SDR",""
"2077","g17549.t1",-2.04048392355811,2.91249747968417,-7.03602648056432,2.58066630377341e-07,1.68849309589746e-06,6.70822816891078,"g17549","d26e691d2eab58462fc16c6e3c2f2548",664,"Pfam","PF09820","Predicted AAA-ATPase",48,336,"9.6E-19",TRUE,"27-07-2020","IPR018631","AAA-ATPase-like domain",""
"2078","g17552.t1",-2.46856049420925,3.77907960670806,-8.16107974796918,1.95863201065515e-08,2.04201803513444e-07,9.13158034395303,"g17552","0970c3fbcb1ca480a8e978c4a73834f4",422,"Pfam","PF02770","Acyl-CoA dehydrogenase, middle domain",159,257,"6.1E-24",TRUE,"27-07-2020","IPR006091","Acyl-CoA oxidase/dehydrogenase, central domain","GO:0016627|GO:0055114"
"2079","g17552.t1",-2.46856049420925,3.77907960670806,-8.16107974796918,1.95863201065515e-08,2.04201803513444e-07,9.13158034395303,"g17552","0970c3fbcb1ca480a8e978c4a73834f4",422,"Pfam","PF00441","Acyl-CoA dehydrogenase, C-terminal domain",269,417,"1.2E-38",TRUE,"27-07-2020","IPR009075","Acyl-CoA dehydrogenase/oxidase C-terminal","GO:0016627|GO:0055114"
"2080","g17552.t1",-2.46856049420925,3.77907960670806,-8.16107974796918,1.95863201065515e-08,2.04201803513444e-07,9.13158034395303,"g17552","0970c3fbcb1ca480a8e978c4a73834f4",422,"Pfam","PF02771","Acyl-CoA dehydrogenase, N-terminal domain",41,155,"1.4E-33",TRUE,"27-07-2020","IPR013786","Acyl-CoA dehydrogenase/oxidase, N-terminal","GO:0016627|GO:0050660|GO:0055114"
"2081","g17553.t1",-1.484679377107,7.83884470279457,-10.7399084577433,9.9070051225123e-11,2.82411307849209e-09,13.9770052497855,"g17553","b36186722c64536ead3f96d803c70e62",640,"Pfam","PF01747","ATP-sulfurylase",405,631,"5.6E-67",TRUE,"27-07-2020","IPR024951","Sulphate adenylyltransferase catalytic domain","GO:0004781"
"2082","g17553.t1",-1.484679377107,7.83884470279457,-10.7399084577433,9.9070051225123e-11,2.82411307849209e-09,13.9770052497855,"g17553","b36186722c64536ead3f96d803c70e62",640,"Pfam","PF01583","Adenylylsulphate kinase",56,211,"2.4E-71",TRUE,"27-07-2020","","",""
"2083","g17553.t1",-1.484679377107,7.83884470279457,-10.7399084577433,9.9070051225123e-11,2.82411307849209e-09,13.9770052497855,"g17553","b36186722c64536ead3f96d803c70e62",640,"Pfam","PF14306","PUA-like domain",241,396,"2.2E-42",TRUE,"27-07-2020","IPR025980","ATP-sulfurylase PUA-like domain",""
"2084","g17558.t1",0.746079621516886,4.07876788804166,7.48416426069238,9.0588562482256e-08,7.11805501418679e-07,7.5054665098269,"g17558","c44f99d1de490e35b901462858e493d5",114,"Pfam","PF00010","Helix-loop-helix DNA-binding domain",15,66,"4.1E-16",TRUE,"27-07-2020","IPR011598","Myc-type, basic helix-loop-helix (bHLH) domain","GO:0046983"
"2085","g17560.t1",3.71309452065134,7.21221823683583,27.4245565917159,7.56631356841699e-20,7.7970861322537e-16,35.5135965640428,"g17560","7d09028707a374e5934dbd556b68f1dc",382,"Pfam","PF02866","lactate/malate dehydrogenase, alpha/beta C-terminal domain",213,379,"5.6E-20",TRUE,"27-07-2020","IPR022383","Lactate/malate dehydrogenase, C-terminal","GO:0016616|GO:0055114"
"2086","g17560.t1",3.71309452065134,7.21221823683583,27.4245565917159,7.56631356841699e-20,7.7970861322537e-16,35.5135965640428,"g17560","7d09028707a374e5934dbd556b68f1dc",382,"Pfam","PF00056","lactate/malate dehydrogenase, NAD binding domain",72,210,"4.2E-45",TRUE,"27-07-2020","IPR001236","Lactate/malate dehydrogenase, N-terminal","GO:0016491|GO:0055114"
"2087","g17562.t1",14.4666666831133,2.81187938131205,14.3260853018413,2.23338358849617e-13,2.2827493286993e-11,18.8758896993212,"g17562",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2088","g17565.t1",-0.722549870822085,5.44954245168285,-7.15472151636738,1.95083911477707e-07,1.34291229644474e-06,6.39741819053968,"g17565","564e0b7b0485d158c839fae06a95883d",326,"Pfam","PF00153","Mitochondrial carrier protein",39,120,"2.6E-18",TRUE,"27-07-2020","IPR018108","Mitochondrial substrate/solute carrier",""
"2089","g17565.t1",-0.722549870822085,5.44954245168285,-7.15472151636738,1.95083911477707e-07,1.34291229644474e-06,6.39741819053968,"g17565","564e0b7b0485d158c839fae06a95883d",326,"Pfam","PF00153","Mitochondrial carrier protein",227,309,"6.1E-17",TRUE,"27-07-2020","IPR018108","Mitochondrial substrate/solute carrier",""
"2090","g17565.t1",-0.722549870822085,5.44954245168285,-7.15472151636738,1.95083911477707e-07,1.34291229644474e-06,6.39741819053968,"g17565","564e0b7b0485d158c839fae06a95883d",326,"Pfam","PF00153","Mitochondrial carrier protein",125,219,"2.2E-17",TRUE,"27-07-2020","IPR018108","Mitochondrial substrate/solute carrier",""
"2091","g1757.t1",0.862339276125122,5.03931632514747,7.0690007262994,2.38724966615323e-07,1.58560153462514e-06,6.29082922901123,"g1757",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2092","g17571.t1",1.84056276677216,4.48690231506011,10.6903141293291,1.08819810292974e-10,3.05139631311318e-09,14.3276958700212,"g17571","5e2b174aff96ac4789f435bd5436e3be",419,"Pfam","PF01694","Rhomboid family",218,379,"5.7E-42",TRUE,"27-07-2020","IPR022764","Peptidase S54, rhomboid domain","GO:0004252|GO:0016021"
"2093","g17575.t1",1.25951998853641,5.29602759490535,11.3861840748848,2.9921586121934e-11,1.0934111524345e-09,15.4513960606172,"g17575","8bf18f646b27baa54948b2a4fdbf8a17",343,"Pfam","PF00069","Protein kinase domain",10,293,"1.5E-70",TRUE,"27-07-2020","IPR000719","Protein kinase domain","GO:0004672|GO:0005524|GO:0006468"
"2094","g17579.t1",0.800281426899547,6.39635770299996,8.1209108295071,2.14133594828071e-08,2.20004655503816e-07,8.558966508207,"g17579","fc2cf4fbcc045d30b4390ca3e9eadcb9",1536,"Pfam","PF00400","WD domain, G-beta repeat",1215,1249,"0.025",TRUE,"27-07-2020","IPR001680","WD40 repeat","GO:0005515"
"2095","g17579.t1",0.800281426899547,6.39635770299996,8.1209108295071,2.14133594828071e-08,2.20004655503816e-07,8.558966508207,"g17579","fc2cf4fbcc045d30b4390ca3e9eadcb9",1536,"Pfam","PF00225","Kinesin motor domain",13,366,"1.2E-105",TRUE,"27-07-2020","IPR001752","Kinesin motor domain","GO:0003777|GO:0005524|GO:0007018|GO:0008017"
"2096","g17579.t1",0.800281426899547,6.39635770299996,8.1209108295071,2.14133594828071e-08,2.20004655503816e-07,8.558966508207,"g17579","fc2cf4fbcc045d30b4390ca3e9eadcb9",1536,"Pfam","PF00400","WD domain, G-beta repeat",1490,1522,"0.0077",TRUE,"27-07-2020","IPR001680","WD40 repeat","GO:0005515"
"2097","g17580.t1",-0.712771117642786,4.71849752033277,-7.62960651859517,6.48555127483521e-08,5.40943795120816e-07,7.6613212091055,"g17580","88a6bdbf4ad198acca531cfc0d212af6",195,"Pfam","PF09805","Nucleolar protein 12 (25kDa)",3,112,"2.6E-19",TRUE,"27-07-2020","IPR019186","Nucleolar protein 12",""
"2098","g17589.t1",0.487297155084409,5.64143269662059,7.37966737273042,1.15367912197577e-07,8.65889537651877e-07,6.91736278065433,"g17589","4d8028256e1a4e0cfc5c9c37afd85444",248,"Pfam","PF01138","3' exoribonuclease family, domain 1",18,149,"4.6E-35",TRUE,"27-07-2020","IPR001247","Exoribonuclease, phosphorolytic domain 1",""
"2099","g17591.t1",-0.697540303192895,7.83836089770316,-7.27815363475483,1.46112833198472e-07,1.05293199028689e-06,6.49699025790242,"g17591","ff16af6559583dc862017ddc5ffe23c5",84,"Pfam","PF01667","Ribosomal protein S27",28,82,"1.7E-26",TRUE,"27-07-2020","IPR000592","Ribosomal protein S27e","GO:0003735|GO:0005840|GO:0006412"
"2100","g17592.t1",-0.517224895267117,5.93552879827515,-8.22005194781414,1.71893427808287e-08,1.83655964081327e-07,8.81421183110746,"g17592","46e0e01d4344bd0db940f1b9878a774d",301,"Pfam","PF01026","TatD related DNase",20,298,"2.4E-63",TRUE,"27-07-2020","IPR001130","TatD family","GO:0016788"
"2101","g17609.t1",0.736114222141581,5.5148089793218,7.32887589821843,1.29822306463064e-07,9.54562160614963e-07,6.82759430956282,"g17609","e741d70f092bdedfd0b2cd31858b2bd8",207,"Pfam","PF00179","Ubiquitin-conjugating enzyme",19,152,"1.0E-38",TRUE,"27-07-2020","IPR000608","Ubiquitin-conjugating enzyme E2",""
"2102","g17612.t1",0.952217512582344,6.55074382771003,8.67707955602239,6.34891896562055e-09,8.16781872194402e-08,9.78999946599242,"g17612","26f4c563bdbe62370230ae2129d985f8",1575,"Pfam","PF12872","OST-HTH/LOTUS domain",890,956,"1.9E-11",TRUE,"27-07-2020","IPR025605","OST-HTH/LOTUS domain",""
"2103","g17612.t1",0.952217512582344,6.55074382771003,8.67707955602239,6.34891896562055e-09,8.16781872194402e-08,9.78999946599242,"g17612","26f4c563bdbe62370230ae2129d985f8",1575,"Pfam","PF11608","Limkain b1",299,370,"7.1E-20",TRUE,"27-07-2020","IPR024582","Marf1, conserved domain",""
"2104","g17612.t1",0.952217512582344,6.55074382771003,8.67707955602239,6.34891896562055e-09,8.16781872194402e-08,9.78999946599242,"g17612","26f4c563bdbe62370230ae2129d985f8",1575,"Pfam","PF12872","OST-HTH/LOTUS domain",1061,1124,"3.0E-9",TRUE,"27-07-2020","IPR025605","OST-HTH/LOTUS domain",""
"2105","g17612.t1",0.952217512582344,6.55074382771003,8.67707955602239,6.34891896562055e-09,8.16781872194402e-08,9.78999946599242,"g17612","26f4c563bdbe62370230ae2129d985f8",1575,"Pfam","PF12872","OST-HTH/LOTUS domain",967,1020,"0.048",TRUE,"27-07-2020","IPR025605","OST-HTH/LOTUS domain",""
"2106","g17612.t1",0.952217512582344,6.55074382771003,8.67707955602239,6.34891896562055e-09,8.16781872194402e-08,9.78999946599242,"g17612","26f4c563bdbe62370230ae2129d985f8",1575,"Pfam","PF12872","OST-HTH/LOTUS domain",1143,1202,"5.0E-5",TRUE,"27-07-2020","IPR025605","OST-HTH/LOTUS domain",""
"2107","g17612.t1",0.952217512582344,6.55074382771003,8.67707955602239,6.34891896562055e-09,8.16781872194402e-08,9.78999946599242,"g17612","26f4c563bdbe62370230ae2129d985f8",1575,"Pfam","PF12872","OST-HTH/LOTUS domain",1297,1349,"6.1E-8",TRUE,"27-07-2020","IPR025605","OST-HTH/LOTUS domain",""
"2108","g17612.t1",0.952217512582344,6.55074382771003,8.67707955602239,6.34891896562055e-09,8.16781872194402e-08,9.78999946599242,"g17612","26f4c563bdbe62370230ae2129d985f8",1575,"Pfam","PF01936","NYN domain",137,275,"2.7E-16",TRUE,"27-07-2020","IPR021139","NYN domain, limkain-b1-type",""
"2109","g1762.t1",0.646166724128135,4.75254139492925,8.76336340846177,5.27697067689914e-09,7.01666875167041e-08,10.2324553356284,"g1762","f9608e5278da9708c87265fbe59327d5",330,"Pfam","PF15906","Zinc-finger of nitric oxide synthase-interacting protein",4,78,"2.1E-39",TRUE,"27-07-2020","IPR031790","Nitric oxide synthase-interacting protein, zinc-finger",""
"2110","g17627.t1",-1.85531332755761,2.32604993114109,-6.95335383856445,3.13921237714309e-07,1.98646506272395e-06,6.58888571138204,"g17627","a296c9d3683de094140a6739ca27f173",364,"Pfam","PF13927","Immunoglobulin domain",38,93,"4.2E-11",TRUE,"27-07-2020","","",""
"2111","g17627.t1",-1.85531332755761,2.32604993114109,-6.95335383856445,3.13921237714309e-07,1.98646506272395e-06,6.58888571138204,"g17627","a296c9d3683de094140a6739ca27f173",364,"Pfam","PF07679","Immunoglobulin I-set domain",111,199,"3.7E-8",TRUE,"27-07-2020","IPR013098","Immunoglobulin I-set",""
"2112","g17627.t1",-1.85531332755761,2.32604993114109,-6.95335383856445,3.13921237714309e-07,1.98646506272395e-06,6.58888571138204,"g17627","a296c9d3683de094140a6739ca27f173",364,"Pfam","PF07679","Immunoglobulin I-set domain",243,303,"3.0E-9",TRUE,"27-07-2020","IPR013098","Immunoglobulin I-set",""
"2113","g17630.t1",-1.14713584586028,7.44775773600957,-8.03944523139662,2.56757152369886e-08,2.56195374943409e-07,8.29013326148061,"g17630","3f79c2b7699f82bd448d5c2ca5ded158",310,"Pfam","PF00112","Papain family cysteine protease",155,300,"1.8E-28",TRUE,"27-07-2020","IPR000668","Peptidase C1A, papain C-terminal","GO:0006508|GO:0008234"
"2114","g17630.t1",-1.14713584586028,7.44775773600957,-8.03944523139662,2.56757152369886e-08,2.56195374943409e-07,8.29013326148061,"g17630","3f79c2b7699f82bd448d5c2ca5ded158",310,"Pfam","PF08246","Cathepsin propeptide inhibitor domain (I29)",30,89,"3.2E-10",TRUE,"27-07-2020","IPR013201","Cathepsin propeptide inhibitor domain (I29)",""
"2115","g17630.t1",-1.14713584586028,7.44775773600957,-8.03944523139662,2.56757152369886e-08,2.56195374943409e-07,8.29013326148061,"g17630","3f79c2b7699f82bd448d5c2ca5ded158",310,"SignalP_EUK","SignalP-noTM","",1,19,"-",TRUE,"27-07-2020","","",""
"2116","g17633.t1",-1.06450378699844,3.70862806567053,-7.90773570654191,3.4498041477054e-08,3.26298593318992e-07,8.5389860739274,"g17633","2ada5ddbd5d5cdfa17cf9cc022d7f2ff",647,"Pfam","PF07679","Immunoglobulin I-set domain",39,112,"2.2E-9",TRUE,"27-07-2020","IPR013098","Immunoglobulin I-set",""
"2117","g17633.t1",-1.06450378699844,3.70862806567053,-7.90773570654191,3.4498041477054e-08,3.26298593318992e-07,8.5389860739274,"g17633","2ada5ddbd5d5cdfa17cf9cc022d7f2ff",647,"Pfam","PF07714","Protein tyrosine kinase",325,598,"1.1E-92",TRUE,"27-07-2020","IPR001245","Serine-threonine/tyrosine-protein kinase, catalytic domain","GO:0004672|GO:0006468"
"2118","g17633.t1",-1.06450378699844,3.70862806567053,-7.90773570654191,3.4498041477054e-08,3.26298593318992e-07,8.5389860739274,"g17633","2ada5ddbd5d5cdfa17cf9cc022d7f2ff",647,"SignalP_EUK","SignalP-noTM","",1,17,"-",TRUE,"27-07-2020","","",""
"2119","g17633.t1",-1.06450378699844,3.70862806567053,-7.90773570654191,3.4498041477054e-08,3.26298593318992e-07,8.5389860739274,"g17633","2ada5ddbd5d5cdfa17cf9cc022d7f2ff",647,"Pfam","PF07679","Immunoglobulin I-set domain",118,201,"1.0E-6",TRUE,"27-07-2020","IPR013098","Immunoglobulin I-set",""
"2120","g17634.t1",-1.4743262852547,1.38493478126891,-6.72166465252213,5.46055387099227e-07,3.1791529740438e-06,6.13110812769279,"g17634","c5165ffdb34a1d826b249b1ab7203128",223,"SignalP_EUK","SignalP-noTM","",1,17,"-",TRUE,"27-07-2020","","",""
"2121","g17634.t1",-1.4743262852547,1.38493478126891,-6.72166465252213,5.46055387099227e-07,3.1791529740438e-06,6.13110812769279,"g17634","c5165ffdb34a1d826b249b1ab7203128",223,"Pfam","PF13895","Immunoglobulin domain",47,113,"1.3E-9",TRUE,"27-07-2020","IPR007110","Immunoglobulin-like domain",""
"2122","g17634.t1",-1.4743262852547,1.38493478126891,-6.72166465252213,5.46055387099227e-07,3.1791529740438e-06,6.13110812769279,"g17634","c5165ffdb34a1d826b249b1ab7203128",223,"Pfam","PF07679","Immunoglobulin I-set domain",119,200,"1.4E-7",TRUE,"27-07-2020","IPR013098","Immunoglobulin I-set",""
"2123","g17637.t1",-2.37613638030674,3.56055470178146,-7.59183252302748,7.07168556726954e-08,5.82291008954955e-07,7.85215802391542,"g17637","7f87adfac5f62fcce0efdd65366710b4",350,"Pfam","PF13895","Immunoglobulin domain",72,156,"1.0E-6",TRUE,"27-07-2020","IPR007110","Immunoglobulin-like domain",""
"2124","g17637.t1",-2.37613638030674,3.56055470178146,-7.59183252302748,7.07168556726954e-08,5.82291008954955e-07,7.85215802391542,"g17637","7f87adfac5f62fcce0efdd65366710b4",350,"SignalP_EUK","SignalP-noTM","",1,20,"-",TRUE,"27-07-2020","","",""
