"","genes","logFC","AveExpr","t","P.Value","adj.P.Val","B","tid","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14"
"3634","g16812",2.90498000626348,3.4070706989565,18.9976082944143,3.43488467087313e-16,1.68071322210956e-13,26.9820045724097,"g16812.t1","ea6d0f03cdbc859b21ff9a0f67cb6aa3",1047,"Pfam","PF00090","Thrombospondin type 1 domain",393,439,"1.5E-11",TRUE,"27-07-2020","IPR000884","Thrombospondin type-1 (TSP1) repeat",""
"3635","g16817",5.58497392305896,-3.10520775888975,5.26908992012338,1.96571434001434e-05,6.29895371063559e-05,2.85318811521375,"g16817.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3636","g16818",0.820690437434694,7.28778698897153,8.40905298366605,1.07995035082721e-08,1.10648724013139e-07,9.21771650236722,"g16818.t1","7d562d367e07decbfbc2f2a18e75f9af",1894,"Pfam","PF13671","AAA domain",193,318,"1.1E-8",TRUE,"27-07-2020","","",""
"3637","g16819",0.626415275584911,5.87730226653416,8.4095777069637,1.07870736747103e-08,1.10648724013139e-07,9.31185923437308,"g16819.t1","5810e7cf4fa80e4bd02c1e446be6037c",476,"Pfam","PF00069","Protein kinase domain",26,335,"1.1E-61",TRUE,"27-07-2020","IPR000719","Protein kinase domain","GO:0004672|GO:0005524|GO:0006468"
"3638","g16820",0.486391412079719,3.85138711325698,5.89279135883097,4.0607345436085e-06,1.58680099954389e-05,3.71421842509232,"g16820.t1","b37aec1b14136a46433cf924a27510a0",697,"Pfam","PF03016","Exostosin family",95,361,"7.8E-51",TRUE,"27-07-2020","IPR040911","Exostosin, GT47 domain",""
"3639","g16820",0.486391412079719,3.85138711325698,5.89279135883097,4.0607345436085e-06,1.58680099954389e-05,3.71421842509232,"g16820.t1","b37aec1b14136a46433cf924a27510a0",697,"Pfam","PF09258","Glycosyl transferase family 64 domain",435,680,"2.1E-98",TRUE,"27-07-2020","IPR015338","Glycosyl transferase 64 domain","GO:0016021|GO:0016757"
"3640","g16838",0.595164415065709,5.49576351755393,10.3623088075903,1.90291119584323e-10,4.13414623532615e-09,13.4990535622372,"g16838.t1","2b13041833576660560f968e987cc5a4",184,"Pfam","PF00808","Histone-like transcription factor (CBF/NF-Y) and archaeal histone",32,94,"1.7E-18",TRUE,"27-07-2020","IPR003958","Transcription factor CBF/NF-Y/archaeal histone domain",""
"3641","g16843",-1.00397362504754,3.76732314343849,-5.92747671710351,3.72329962297482e-06,1.47336734130762e-05,3.80677252153022,"g16843.t1","7e695ffa0fa23c5217f52f68661400b3",794,"Pfam","PF13927","Immunoglobulin domain",704,780,"1.1E-10",TRUE,"27-07-2020","","",""
"3642","g16843",-1.00397362504754,3.76732314343849,-5.92747671710351,3.72329962297482e-06,1.47336734130762e-05,3.80677252153022,"g16843.t1","7e695ffa0fa23c5217f52f68661400b3",794,"Pfam","PF13927","Immunoglobulin domain",523,601,"1.6E-9",TRUE,"27-07-2020","","",""
"3643","g16843",-1.00397362504754,3.76732314343849,-5.92747671710351,3.72329962297482e-06,1.47336734130762e-05,3.80677252153022,"g16843.t1","7e695ffa0fa23c5217f52f68661400b3",794,"SignalP_EUK","SignalP-noTM","",1,19,"-",TRUE,"27-07-2020","","",""
"3644","g16843",-1.00397362504754,3.76732314343849,-5.92747671710351,3.72329962297482e-06,1.47336734130762e-05,3.80677252153022,"g16843.t1","7e695ffa0fa23c5217f52f68661400b3",794,"Pfam","PF07679","Immunoglobulin I-set domain",439,519,"3.2E-9",TRUE,"27-07-2020","IPR013098","Immunoglobulin I-set",""
"3645","g16847",0.526073263137445,5.81715052498355,9.39551478150488,1.32130865046171e-09,1.98390313913117e-08,11.4666899351442,"g16847.t1","9e1901ee1d7a7baabd41c63459d73816",855,"Pfam","PF01751","Toprim domain",5,140,"3.6E-16",TRUE,"27-07-2020","IPR006171","TOPRIM  domain",""
"3646","g16847",0.526073263137445,5.81715052498355,9.39551478150488,1.32130865046171e-09,1.98390313913117e-08,11.4666899351442,"g16847.t1","9e1901ee1d7a7baabd41c63459d73816",855,"Pfam","PF01131","DNA topoisomerase",169,581,"3.6E-119",TRUE,"27-07-2020","IPR013497","DNA topoisomerase, type IA, central","GO:0003677|GO:0003916|GO:0006265"
"3647","g16848",1.0361677733591,2.22644897894792,6.94224668628119,3.11330893632523e-07,1.77044068083597e-06,6.66516630640023,"g16848.t1","0c4064bff27029e43c61cebb7c85fba4",96,"Pfam","PF00808","Histone-like transcription factor (CBF/NF-Y) and archaeal histone",32,92,"2.8E-18",TRUE,"27-07-2020","IPR003958","Transcription factor CBF/NF-Y/archaeal histone domain",""
"3648","g16849",0.830712962922446,6.64730946896243,8.4384500615747,1.012530664835e-08,1.04999653954599e-07,9.31941593144279,"g16849.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3649","g1685",-2.32068575318788,6.84928194663038,-6.55905635068863,7.83841078256253e-07,3.87456798740482e-06,4.86587640212714,"g1685.t1","7830f8ea89112cbe15301926eb0b679c",221,"SignalP_EUK","SignalP-noTM","",1,24,"-",TRUE,"27-07-2020","","",""
"3650","g16850",2.00987717530383,2.30523085329796,8.11493397115531,2.07133019734927e-08,1.8833836018478e-07,9.38159244004894,"g16850.t2","4064788f91cb5d6c951ac9d9630a4dbb",1455,"Pfam","PF08241","Methyltransferase domain",59,148,"3.2E-14",TRUE,"27-07-2020","IPR013216","Methyltransferase type 11","GO:0008168"
"3651","g16850",2.00987717530383,2.30523085329796,8.11493397115531,2.07133019734927e-08,1.8833836018478e-07,9.38159244004894,"g16850.t1","017d37983d91d74809dafd5a082b0779",1454,"Pfam","PF08241","Methyltransferase domain",59,148,"3.2E-14",TRUE,"27-07-2020","IPR013216","Methyltransferase type 11","GO:0008168"
"3652","g16854",-1.57774832259578,4.00094151963119,-6.35010866238347,1.30628613740067e-06,5.97646627382263e-06,4.81338211377538,"g16854.t1","4cb1d5402c6787a415a53525263b6f3c",509,"Pfam","PF00743","Flavin-binding monooxygenase-like",321,470,"5.3E-10",TRUE,"27-07-2020","IPR020946","Flavin monooxygenase-like","GO:0004499|GO:0050660|GO:0050661|GO:0055114"
"3653","g16854",-1.57774832259578,4.00094151963119,-6.35010866238347,1.30628613740067e-06,5.97646627382263e-06,4.81338211377538,"g16854.t1","4cb1d5402c6787a415a53525263b6f3c",509,"Pfam","PF00743","Flavin-binding monooxygenase-like",90,308,"3.2E-41",TRUE,"27-07-2020","IPR020946","Flavin monooxygenase-like","GO:0004499|GO:0050660|GO:0050661|GO:0055114"
"3654","g16855",-0.345816247208739,6.46689802311447,-5.60440953840459,8.3880397365747e-06,2.96618930631911e-05,2.47517801162584,"g16855.t1","a2df9210128507ec51a2bb3d7574b1fe",1255,"Pfam","PF00069","Protein kinase domain",5,260,"3.0E-70",TRUE,"27-07-2020","IPR000719","Protein kinase domain","GO:0004672|GO:0005524|GO:0006468"
"3655","g1686",0.663207182069923,8.94376548260187,7.96667907073351,2.88879242332086e-08,2.49709401313245e-07,8.17269792618637,"g1686.t2","e5c24fb58990b5debbefcc727c6d6a54",1041,"Pfam","PF00122","E1-E2 ATPase",182,372,"9.2E-43",TRUE,"27-07-2020","","",""
"3656","g1686",0.663207182069923,8.94376548260187,7.96667907073351,2.88879242332086e-08,2.49709401313245e-07,8.17269792618637,"g1686.t2","e5c24fb58990b5debbefcc727c6d6a54",1041,"Pfam","PF13246","Cation transport ATPase (P-type)",444,539,"1.4E-23",TRUE,"27-07-2020","","",""
"3657","g1686",0.663207182069923,8.94376548260187,7.96667907073351,2.88879242332086e-08,2.49709401313245e-07,8.17269792618637,"g1686.t4","af53eb122e010500c2ec3c76ce286d67",207,"Pfam","PF00689","Cation transporting ATPase, C-terminus",1,191,"9.5E-38",TRUE,"27-07-2020","IPR006068","Cation-transporting P-type ATPase, C-terminal",""
"3658","g1686",0.663207182069923,8.94376548260187,7.96667907073351,2.88879242332086e-08,2.49709401313245e-07,8.17269792618637,"g1686.t1","08381646a23c76bbb29ac561ae41d80a",1041,"Pfam","PF13246","Cation transport ATPase (P-type)",444,539,"1.4E-23",TRUE,"27-07-2020","","",""
"3659","g1686",0.663207182069923,8.94376548260187,7.96667907073351,2.88879242332086e-08,2.49709401313245e-07,8.17269792618637,"g1686.t3","1dd89b79e5531e29afc9cf29f81321d4",1013,"Pfam","PF00122","E1-E2 ATPase",154,344,"8.8E-43",TRUE,"27-07-2020","","",""
"3660","g1686",0.663207182069923,8.94376548260187,7.96667907073351,2.88879242332086e-08,2.49709401313245e-07,8.17269792618637,"g1686.t1","08381646a23c76bbb29ac561ae41d80a",1041,"Pfam","PF00690","Cation transporter/ATPase, N-terminus",61,129,"2.4E-18",TRUE,"27-07-2020","IPR004014","Cation-transporting P-type ATPase, N-terminal",""
"3661","g1686",0.663207182069923,8.94376548260187,7.96667907073351,2.88879242332086e-08,2.49709401313245e-07,8.17269792618637,"g1686.t1","08381646a23c76bbb29ac561ae41d80a",1041,"Pfam","PF00689","Cation transporting ATPase, C-terminus",817,1025,"7.0E-45",TRUE,"27-07-2020","IPR006068","Cation-transporting P-type ATPase, C-terminal",""
"3662","g1686",0.663207182069923,8.94376548260187,7.96667907073351,2.88879242332086e-08,2.49709401313245e-07,8.17269792618637,"g1686.t3","1dd89b79e5531e29afc9cf29f81321d4",1013,"Pfam","PF13246","Cation transport ATPase (P-type)",416,511,"1.4E-23",TRUE,"27-07-2020","","",""
"3663","g1686",0.663207182069923,8.94376548260187,7.96667907073351,2.88879242332086e-08,2.49709401313245e-07,8.17269792618637,"g1686.t3","1dd89b79e5531e29afc9cf29f81321d4",1013,"Pfam","PF00690","Cation transporter/ATPase, N-terminus",33,101,"2.4E-18",TRUE,"27-07-2020","IPR004014","Cation-transporting P-type ATPase, N-terminal",""
"3664","g1686",0.663207182069923,8.94376548260187,7.96667907073351,2.88879242332086e-08,2.49709401313245e-07,8.17269792618637,"g1686.t3","1dd89b79e5531e29afc9cf29f81321d4",1013,"Pfam","PF00689","Cation transporting ATPase, C-terminus",789,997,"3.8E-43",TRUE,"27-07-2020","IPR006068","Cation-transporting P-type ATPase, C-terminal",""
"3665","g1686",0.663207182069923,8.94376548260187,7.96667907073351,2.88879242332086e-08,2.49709401313245e-07,8.17269792618637,"g1686.t1","08381646a23c76bbb29ac561ae41d80a",1041,"Pfam","PF00122","E1-E2 ATPase",182,372,"9.2E-43",TRUE,"27-07-2020","","",""
"3666","g1686",0.663207182069923,8.94376548260187,7.96667907073351,2.88879242332086e-08,2.49709401313245e-07,8.17269792618637,"g1686.t2","e5c24fb58990b5debbefcc727c6d6a54",1041,"Pfam","PF00689","Cation transporting ATPase, C-terminus",817,1025,"4.0E-43",TRUE,"27-07-2020","IPR006068","Cation-transporting P-type ATPase, C-terminal",""
"3667","g1686",0.663207182069923,8.94376548260187,7.96667907073351,2.88879242332086e-08,2.49709401313245e-07,8.17269792618637,"g1686.t2","e5c24fb58990b5debbefcc727c6d6a54",1041,"Pfam","PF00690","Cation transporter/ATPase, N-terminus",61,129,"2.4E-18",TRUE,"27-07-2020","IPR004014","Cation-transporting P-type ATPase, N-terminal",""
"3668","g16863",1.654346630244,4.6428989379724,6.23157337510747,1.74906574879897e-06,7.66197049631587e-06,4.45369994593967,"g16863.t1","2b951209f2b8ec205939c53b4e9f113c",524,"Pfam","PF00462","Glutaredoxin",377,442,"5.1E-10",TRUE,"27-07-2020","IPR002109","Glutaredoxin","GO:0009055|GO:0015035|GO:0045454"
"3669","g16866",5.38867840244003,2.25639252400662,9.2342751511935,1.8465515558335e-09,2.60112660558395e-08,11.7992078267373,"g16866.t1","76f152025c457b969e73bf8d017f399f",328,"Pfam","PF07525","SOCS box",286,325,"1.3E-5",TRUE,"27-07-2020","IPR001496","SOCS box domain",""
"3670","g1687",0.798115106441959,8.36763389461487,8.10669147416805,2.10983218451843e-08,1.91005522103023e-07,8.50373594714535,"g1687.t2","cb60a81abd0657122e058f103433bb20",3324,"Pfam","PF00443","Ubiquitin carboxyl-terminal hydrolase",1798,2132,"3.1E-43",TRUE,"27-07-2020","IPR001394","Peptidase C19, ubiquitin carboxyl-terminal hydrolase","GO:0016579|GO:0036459"
"3671","g1687",0.798115106441959,8.36763389461487,8.10669147416805,2.10983218451843e-08,1.91005522103023e-07,8.50373594714535,"g1687.t3","66119172821c5d9daf61c2f13c6bbe8d",3320,"Pfam","PF00443","Ubiquitin carboxyl-terminal hydrolase",1798,2134,"3.4E-43",TRUE,"27-07-2020","IPR001394","Peptidase C19, ubiquitin carboxyl-terminal hydrolase","GO:0016579|GO:0036459"
"3672","g1687",0.798115106441959,8.36763389461487,8.10669147416805,2.10983218451843e-08,1.91005522103023e-07,8.50373594714535,"g1687.t1","543d67eec41604c3d4140421f0e5848d",3326,"Pfam","PF00443","Ubiquitin carboxyl-terminal hydrolase",1798,2134,"3.4E-43",TRUE,"27-07-2020","IPR001394","Peptidase C19, ubiquitin carboxyl-terminal hydrolase","GO:0016579|GO:0036459"
"3673","g1687",0.798115106441959,8.36763389461487,8.10669147416805,2.10983218451843e-08,1.91005522103023e-07,8.50373594714535,"g1687.t4","197b22e1870ca5260b70409ee1e6ed61",3046,"Pfam","PF00443","Ubiquitin carboxyl-terminal hydrolase",1518,1854,"3.1E-43",TRUE,"27-07-2020","IPR001394","Peptidase C19, ubiquitin carboxyl-terminal hydrolase","GO:0016579|GO:0036459"
"3674","g16876",-2.41891878330613,2.18659171120953,-6.61373732134157,6.86340446312972e-07,3.45362239074662e-06,5.8340034234881,"g16876.t2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3675","g16876",-2.41891878330613,2.18659171120953,-6.61373732134157,6.86340446312972e-07,3.45362239074662e-06,5.8340034234881,"g16876.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3676","g16879",-2.82331452501727,-2.7232061947642,-5.59838340956736,8.51679635103306e-06,3.00435399408314e-05,3.67333080461398,"g16879.t1","dd3314e5a0d92502e7149c20c49a8ac8",75,"SignalP_EUK","SignalP-noTM","",1,20,"-",TRUE,"27-07-2020","","",""
"3677","g16882",-1.65849401640387,1.38707219076455,-5.32699092023932,1.69598926505879e-05,5.52818197680586e-05,2.82465315972813,"g16882.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3678","g16886",0.356548770249058,7.32043182524637,6.02825852335404,2.8955978584391e-06,1.18587951611784e-05,3.5145094863351,"g16886.t1","d643d68d43fdc5644d9a5ee8bdb9b78e",793,"Pfam","PF15996","Arginine/serine-rich protein PNISR",323,412,"1.0E-16",TRUE,"27-07-2020","IPR031937","PNN-interacting serine/arginine-rich protein",""
"3679","g16886",0.356548770249058,7.32043182524637,6.02825852335404,2.8955978584391e-06,1.18587951611784e-05,3.5145094863351,"g16886.t1","d643d68d43fdc5644d9a5ee8bdb9b78e",793,"Pfam","PF15996","Arginine/serine-rich protein PNISR",237,273,"2.9E-15",TRUE,"27-07-2020","IPR031937","PNN-interacting serine/arginine-rich protein",""
"3680","g16893",2.11906573534957,4.88524661930245,8.82248114539967,4.40815210378938e-09,5.30137548389654e-08,10.492155934813,"g16893.t1","5e3c065d3fba4e2e0339586be63c0da7",222,"Pfam","PF07412","Geminin",85,163,"2.1E-8",TRUE,"27-07-2020","IPR022786","Geminin/Multicilin","GO:0006275"
"3681","g16899",0.759437552802473,5.70364326304327,6.5855734538197,7.3490899818233e-07,3.66945640663662e-06,5.02958886777441,"g16899.t1","1a05483e2a5323140f4388cbea52c903",315,"Pfam","PF00069","Protein kinase domain",55,303,"9.9E-69",TRUE,"27-07-2020","IPR000719","Protein kinase domain","GO:0004672|GO:0005524|GO:0006468"
"3682","g16901",-0.532631864435922,5.522821108841,-6.20629882433378,1.8617476143114e-06,8.07820088422226e-06,4.0959443463008,"g16901.t1","e87796378532bfaf6359e95de88a56ea",445,"Pfam","PF03367","ZPR1 zinc-finger domain",26,182,"3.4E-56",TRUE,"27-07-2020","IPR004457","Zinc finger, ZPR1-type","GO:0008270"
"3683","g16901",-0.532631864435922,5.522821108841,-6.20629882433378,1.8617476143114e-06,8.07820088422226e-06,4.0959443463008,"g16901.t1","e87796378532bfaf6359e95de88a56ea",445,"Pfam","PF03367","ZPR1 zinc-finger domain",252,408,"6.1E-55",TRUE,"27-07-2020","IPR004457","Zinc finger, ZPR1-type","GO:0008270"
"3684","g16905",-1.64251480866854,2.31195393718895,-8.10172795627902,2.13337125373075e-08,1.92671375896907e-07,9.30566090807633,"g16905.t1","7e790092a741ae2379ad5962c3a88ff2",1272,"Pfam","PF08676","MutL C terminal dimerisation domain",1041,1214,"2.6E-11",TRUE,"27-07-2020","IPR014790","MutL, C-terminal, dimerisation","GO:0005524|GO:0006298"
"3685","g16906",4.18209847761304,-2.48166008933945,5.2393752054882,2.12054822935217e-05,6.73068541596814e-05,2.81300648517058,"g16906.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3686","g16907",0.757494566584735,3.57133272979624,7.09754312798735,2.15242889512106e-07,1.29719991496704e-06,6.76868341151541,"g16907.t1","eadd968cc1a10daae637ae5fedf50fa8",251,"Pfam","PF16493","N-terminal of Homeobox Meis and PKNOX1",109,193,"9.1E-45",TRUE,"27-07-2020","IPR032453","Homeobox protein PKNOX/Meis, N-terminal",""
"3687","g16909",0.840830040754537,3.79053025009427,8.5500625678557,7.93543262828144e-09,8.59015163670027e-08,10.0648975542302,"g16909.t2","37f72c4d6e8b3d43bdc5b1dd918b8b35",262,"Pfam","PF05920","Homeobox KN domain",141,180,"3.1E-20",TRUE,"27-07-2020","IPR008422","Homeobox KN domain","GO:0003677|GO:0006355"
"3688","g16909",0.840830040754537,3.79053025009427,8.5500625678557,7.93543262828144e-09,8.59015163670027e-08,10.0648975542302,"g16909.t1","594758ac91b572471c4aefedf05d509e",268,"Pfam","PF05920","Homeobox KN domain",141,180,"3.2E-20",TRUE,"27-07-2020","IPR008422","Homeobox KN domain","GO:0003677|GO:0006355"
"3689","g16912",-2.3920650923568,2.27647080677894,-6.73555198552986,5.1118132580004e-07,2.70051808324175e-06,6.17416970619498,"g16912.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3690","g16914",-1.46982684369829,2.65836466655532,-6.45318167550474,1.01473375949871e-06,4.81164472858909e-06,5.36963261654791,"g16914.t1","29aedb834d22234d9cbc632e2e8a0840",494,"SignalP_EUK","SignalP-noTM","",1,16,"-",TRUE,"27-07-2020","","",""
"3691","g16918",-1.60328351696002,1.95821453333439,-5.81355986227808,4.95279396837676e-06,1.8847155289851e-05,3.91797701230973,"g16918.t1","26b0e7e90d5b677815e1e8b185af8150",494,"SignalP_EUK","SignalP-noTM","",1,29,"-",TRUE,"27-07-2020","","",""
"3692","g16919",-1.44976188941023,3.86108041496331,-6.1591064674093,2.09231546581639e-06,8.91564151558899e-06,4.40105224215868,"g16919.t1","c3a0b65ce50d0a4501c449a724fe49bf",902,"SignalP_EUK","SignalP-noTM","",1,21,"-",TRUE,"27-07-2020","","",""
"3693","g1692",2.3580055309916,2.95420966049618,12.133855432761,7.27804481413163e-12,3.03235693822564e-10,17.2520933594829,"g1692.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3694","g16928",1.23062757023121,3.92611893707088,6.83117710981787,4.06128028100398e-07,2.21867552414171e-06,6.04430037091431,"g16928.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3695","g16945",1.32962006034269,2.81705509403592,5.78858148104914,5.27340338612904e-06,1.98496366365255e-05,3.73836737619097,"g16945.t1","716cfe0b2d8f2b7bc4876c3414f7dae0",391,"Pfam","PF00388","Phosphatidylinositol-specific phospholipase C, X domain",51,192,"4.9E-9",TRUE,"27-07-2020","IPR000909","Phosphatidylinositol-specific phospholipase C, X domain",""
"3696","g16945",1.32962006034269,2.81705509403592,5.78858148104914,5.27340338612904e-06,1.98496366365255e-05,3.73836737619097,"g16945.t1","716cfe0b2d8f2b7bc4876c3414f7dae0",391,"SignalP_EUK","SignalP-noTM","",1,18,"-",TRUE,"27-07-2020","","",""
"3697","g16946",-1.80741723529711,0.197567197313415,-5.91034081378443,3.88629309856915e-06,1.52720164312824e-05,4.38453230965581,"g16946.t1","d737d834fb4ff93c0a5c4cabf7ed887c",322,"SignalP_EUK","SignalP-noTM","",1,18,"-",TRUE,"27-07-2020","","",""
"3698","g16946",-1.80741723529711,0.197567197313415,-5.91034081378443,3.88629309856915e-06,1.52720164312824e-05,4.38453230965581,"g16946.t1","d737d834fb4ff93c0a5c4cabf7ed887c",322,"Pfam","PF00388","Phosphatidylinositol-specific phospholipase C, X domain",74,149,"3.5E-5",TRUE,"27-07-2020","IPR000909","Phosphatidylinositol-specific phospholipase C, X domain",""
"3699","g16950",5.21287740905717,-3.52055804016241,11.3862742960603,2.76359696647732e-11,9.01141367710705e-10,14.0851978481697,"g16950.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3700","g16951",-0.372394624207169,7.00386605907641,-5.97959051986056,3.26898665183126e-06,1.31586660988632e-05,3.40069046952618,"g16951.t1","9563829f42e952a4f5ad1770242c617d",862,"Pfam","PF11861","Domain of unknown function (DUF3381)",238,388,"2.6E-39",TRUE,"27-07-2020","IPR024576","Ribosomal RNA methyltransferase Spb1, domain of unknown function DUF3381",""
"3701","g16951",-0.372394624207169,7.00386605907641,-5.97959051986056,3.26898665183126e-06,1.31586660988632e-05,3.40069046952618,"g16951.t1","9563829f42e952a4f5ad1770242c617d",862,"Pfam","PF01728","FtsJ-like methyltransferase",24,200,"5.6E-52",TRUE,"27-07-2020","IPR002877","Ribosomal RNA methyltransferase FtsJ domain","GO:0008168|GO:0032259"
"3702","g16951",-0.372394624207169,7.00386605907641,-5.97959051986056,3.26898665183126e-06,1.31586660988632e-05,3.40069046952618,"g16951.t1","9563829f42e952a4f5ad1770242c617d",862,"Pfam","PF07780","Spb1 C-terminal domain",617,837,"1.1E-59",TRUE,"27-07-2020","IPR012920","Ribosomal RNA methyltransferase, Spb1, C-terminal","GO:0005634|GO:0006364|GO:0008168"
"3703","g16958",-2.77555015496499,1.01697472785544,-6.69346378624931,5.6585021039649e-07,2.93718870285819e-06,6.19661454481395,"g16958.t1","fcbc2229d455afe2eddf9f42ccab897e",523,"SignalP_EUK","SignalP-noTM","",1,21,"-",TRUE,"27-07-2020","","",""
"3704","g16967",-0.546174096522796,9.92557063549379,-6.51624825234232,8.6995284718822e-07,4.233258741742e-06,4.68830783990589,"g16967.t1","b5cf16dad4f7b1a01ae297302a9eca08",315,"Pfam","PF00276","Ribosomal protein L23",234,295,"4.1E-15",TRUE,"27-07-2020","IPR013025","Ribosomal protein L25/L23","GO:0003735|GO:0005840|GO:0006412"
"3705","g16967",-0.546174096522796,9.92557063549379,-6.51624825234232,8.6995284718822e-07,4.233258741742e-06,4.68830783990589,"g16967.t1","b5cf16dad4f7b1a01ae297302a9eca08",315,"Pfam","PF03939","Ribosomal protein L23, N-terminal domain",176,226,"2.2E-14",TRUE,"27-07-2020","IPR005633","Ribosomal protein L23/L25, N-terminal",""
"3706","g16968",0.747935105478997,5.377356805786,7.67997112042845,5.54231746897579e-08,4.26747064582452e-07,7.71476892892701,"g16968.t1","2f1e5fa078c7f2af9e74eb127aeb51b8",365,"Pfam","PF13923","Zinc finger, C3HC4 type (RING finger)",49,89,"8.5E-15",TRUE,"27-07-2020","","",""
"3707","g16968",0.747935105478997,5.377356805786,7.67997112042845,5.54231746897579e-08,4.26747064582452e-07,7.71476892892701,"g16968.t1","2f1e5fa078c7f2af9e74eb127aeb51b8",365,"Pfam","PF16207","RAWUL domain RING finger- and  WD40-associated ubiquitin-like",280,354,"6.0E-17",TRUE,"27-07-2020","IPR032443","RAWUL domain",""
"3708","g16976",0.823582130703162,10.866599598814,15.5296055431973,3.35110058845835e-14,4.55288296615983e-12,22.1958351447298,"g16976.t1","739374bec74b6ed203d3d0474adc9863",550,"Pfam","PF00240","Ubiquitin family",164,235,"1.2E-33",TRUE,"27-07-2020","IPR000626","Ubiquitin domain","GO:0005515"
"3709","g16976",0.823582130703162,10.866599598814,15.5296055431973,3.35110058845835e-14,4.55288296615983e-12,22.1958351447298,"g16976.t1","739374bec74b6ed203d3d0474adc9863",550,"Pfam","PF00240","Ubiquitin family",316,387,"1.2E-33",TRUE,"27-07-2020","IPR000626","Ubiquitin domain","GO:0005515"
"3710","g16976",0.823582130703162,10.866599598814,15.5296055431973,3.35110058845835e-14,4.55288296615983e-12,22.1958351447298,"g16976.t1","739374bec74b6ed203d3d0474adc9863",550,"Pfam","PF00240","Ubiquitin family",468,539,"1.2E-33",TRUE,"27-07-2020","IPR000626","Ubiquitin domain","GO:0005515"
"3711","g16976",0.823582130703162,10.866599598814,15.5296055431973,3.35110058845835e-14,4.55288296615983e-12,22.1958351447298,"g16976.t1","739374bec74b6ed203d3d0474adc9863",550,"Pfam","PF00240","Ubiquitin family",240,311,"1.2E-33",TRUE,"27-07-2020","IPR000626","Ubiquitin domain","GO:0005515"
"3712","g16976",0.823582130703162,10.866599598814,15.5296055431973,3.35110058845835e-14,4.55288296615983e-12,22.1958351447298,"g16976.t1","739374bec74b6ed203d3d0474adc9863",550,"Pfam","PF00240","Ubiquitin family",392,463,"1.2E-33",TRUE,"27-07-2020","IPR000626","Ubiquitin domain","GO:0005515"
"3713","g16976",0.823582130703162,10.866599598814,15.5296055431973,3.35110058845835e-14,4.55288296615983e-12,22.1958351447298,"g16976.t1","739374bec74b6ed203d3d0474adc9863",550,"Pfam","PF00240","Ubiquitin family",88,159,"1.2E-33",TRUE,"27-07-2020","IPR000626","Ubiquitin domain","GO:0005515"
"3714","g16976",0.823582130703162,10.866599598814,15.5296055431973,3.35110058845835e-14,4.55288296615983e-12,22.1958351447298,"g16976.t1","739374bec74b6ed203d3d0474adc9863",550,"Pfam","PF00240","Ubiquitin family",12,83,"1.2E-33",TRUE,"27-07-2020","IPR000626","Ubiquitin domain","GO:0005515"
"3715","g16978",-0.407390573738004,5.71067640125875,-6.15403982246803,2.11873713063136e-06,9.01388755666153e-06,3.94216362532988,"g16978.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3716","g17",-0.341782573308122,5.73618315181854,-5.97957197138497,3.26913791074217e-06,1.31586660988632e-05,3.49801825165227,"g17.t1","bd104659c970b164b2153fb059c95f43",1028,"Pfam","PF13923","Zinc finger, C3HC4 type (RING finger)",814,852,"2.3E-6",TRUE,"27-07-2020","","",""
"3717","g17",-0.341782573308122,5.73618315181854,-5.97957197138497,3.26913791074217e-06,1.31586660988632e-05,3.49801825165227,"g17.t1","bd104659c970b164b2153fb059c95f43",1028,"Pfam","PF12451","Vacuolar protein sorting protein 11 C terminal",856,900,"4.3E-13",TRUE,"27-07-2020","IPR024763","Vacuolar protein sorting protein 11, C-terminal",""
"3718","g17",-0.341782573308122,5.73618315181854,-5.97957197138497,3.26913791074217e-06,1.31586660988632e-05,3.49801825165227,"g17.t1","bd104659c970b164b2153fb059c95f43",1028,"Pfam","PF00637","Region in Clathrin and VPS",409,538,"2.7E-9",TRUE,"27-07-2020","IPR000547","Clathrin, heavy chain/VPS, 7-fold repeat","GO:0006886|GO:0016192"
"3719","g17007",-0.47878251265172,4.35155869138438,-5.65250132385074,7.42861588598089e-06,2.66971668097097e-05,2.95984669752603,"g17007.t1","1c31cbdc349fcd33b500f7b4178944cf",266,"Pfam","PF00293","NUDIX domain",106,224,"8.9E-19",TRUE,"27-07-2020","IPR000086","NUDIX hydrolase domain","GO:0016787"
