"","genes","logFC","AveExpr","t","P.Value","adj.P.Val","B","gid","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14"
"92","g15797.t1",-8.37093867587974,0.591413659581093,-8.12857921488562,2.10515238478098e-08,3.94429005912146e-06,9.43910339336061,"g15797","58b90f7112e4ad87bf1a46a4c43c049d",253,"Pfam","PF02135","TAZ zinc finger",135,201,"3.1E-9",TRUE,"27-07-2020","IPR000197","Zinc finger, TAZ-type","GO:0003712|GO:0004402|GO:0005634|GO:0006355|GO:0008270"
"93","g15797.t1",-8.37093867587974,0.591413659581093,-8.12857921488562,2.10515238478098e-08,3.94429005912146e-06,9.43910339336061,"g15797","58b90f7112e4ad87bf1a46a4c43c049d",253,"Pfam","PF02135","TAZ zinc finger",22,93,"1.8E-10",TRUE,"27-07-2020","IPR000197","Zinc finger, TAZ-type","GO:0003712|GO:0004402|GO:0005634|GO:0006355|GO:0008270"
"94","g15798.t1",-7.38653989126915,0.166575151587767,-8.24325506656221,1.63308134652857e-08,3.14558939737886e-06,9.68364498055754,"g15798","a64c3da53b06c723b2e76646c223fa4f",584,"Pfam","PF00651","BTB/POZ domain",21,125,"2.6E-24",TRUE,"27-07-2020","IPR000210","BTB/POZ domain","GO:0005515"
"95","g15798.t1",-7.38653989126915,0.166575151587767,-8.24325506656221,1.63308134652857e-08,3.14558939737886e-06,9.68364498055754,"g15798","a64c3da53b06c723b2e76646c223fa4f",584,"Pfam","PF07707","BTB And C-terminal Kelch",137,224,"2.3E-4",TRUE,"27-07-2020","IPR011705","BTB/Kelch-associated",""
"96","g15894.t1",-7.86885331467063,-1.09092802337676,-7.70550996560222,5.45365942629692e-08,8.97947741537117e-06,8.50534446003742,"g15894",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"97","g16062.t1",4.30555977117492,-1.8995552336492,6.19728088561817,1.95665019206852e-06,0.000158008390372332,5.07109424602758,"g16062","4170e8c38175bbec7e12ec64c8fdd20f",1183,"Pfam","PF13976","GAG-pre-integrase domain",480,529,"1.0E-6",TRUE,"27-07-2020","IPR025724","GAG-pre-integrase domain",""
"98","g16062.t1",4.30555977117492,-1.8995552336492,6.19728088561817,1.95665019206852e-06,0.000158008390372332,5.07109424602758,"g16062","4170e8c38175bbec7e12ec64c8fdd20f",1183,"Pfam","PF07727","Reverse transcriptase (RNA-dependent DNA polymerase)",712,950,"1.8E-60",TRUE,"27-07-2020","IPR013103","Reverse transcriptase, RNA-dependent DNA polymerase",""
"99","g16062.t1",4.30555977117492,-1.8995552336492,6.19728088561817,1.95665019206852e-06,0.000158008390372332,5.07109424602758,"g16062","4170e8c38175bbec7e12ec64c8fdd20f",1183,"Pfam","PF14223","gag-polypeptide of LTR copia-type",58,196,"1.1E-25",TRUE,"27-07-2020","","",""
"100","g16745.t1",-0.631812235942604,6.45794783664133,-7.23736526210223,1.60722676332635e-07,2.05744991255628e-05,6.27178364076564,"g16745","0f680df15f3ae713b509545ec36ed3ad",255,"Pfam","PF00226","DnaJ domain",6,69,"1.3E-27",TRUE,"27-07-2020","IPR001623","DnaJ domain",""
"101","g17198.t1",-1.60125264793954,0.302168460572768,-6.3684137419765,1.28570613091633e-06,0.000112759163226321,5.36886916746826,"g17198","549745cd422e7093b10e79b35ff0bc33",412,"SignalP_EUK","SignalP-noTM","",1,21,"-",TRUE,"27-07-2020","","",""
"102","g17199.t1",-3.27832851401201,3.35979874392059,-8.96278974060202,3.45448657746599e-09,9.24635952747715e-07,10.9096820831479,"g17199",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"103","g17204.t1",-3.06168953776146,2.48590644644129,-12.5576958023749,3.8379098019868e-12,4.6529012364087e-09,17.8604231916701,"g17204","22799ea687dfffd8c2ea2a2bfa894c47",375,"Pfam","PF00098","Zinc knuckle",240,254,"4.5E-4",TRUE,"27-07-2020","IPR001878","Zinc finger, CCHC-type","GO:0003676|GO:0008270"
"104","g17204.t1",-3.06168953776146,2.48590644644129,-12.5576958023749,3.8379098019868e-12,4.6529012364087e-09,17.8604231916701,"g17204","22799ea687dfffd8c2ea2a2bfa894c47",375,"Pfam","PF00692","dUTPase",266,369,"2.1E-31",TRUE,"27-07-2020","IPR029054","dUTPase-like",""
"105","g17204.t1",-3.06168953776146,2.48590644644129,-12.5576958023749,3.8379098019868e-12,4.6529012364087e-09,17.8604231916701,"g17204","22799ea687dfffd8c2ea2a2bfa894c47",375,"Pfam","PF14223","gag-polypeptide of LTR copia-type",42,172,"8.7E-18",TRUE,"27-07-2020","","",""
"106","g17219.t1",-3.75831140670319,-0.758501721271069,-6.41724409487072,1.14119924093958e-06,0.000101818685522791,5.5811009453574,"g17219",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"107","g17311.t1",-6.82038130185337,1.16515553382764,-6.19603855333514,1.96264667323227e-06,0.000158008390372332,4.94264863082778,"g17311","e54f8d931a5d0eb2f42ffbb4e5922948",677,"Pfam","PF12017","Transposase protein",98,231,"7.9E-24",TRUE,"27-07-2020","IPR021896","Transposase protein","GO:0004803|GO:0006313"
"108","g17312.t1",-5.09191655779042,1.31048996236039,-6.30899750077119,1.48697192680517e-06,0.00012716386477782,5.17718331369925,"g17312",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"109","g17317.t1",-3.88487594510618,1.29329660228756,-10.428590348754,1.79445980437837e-10,9.73258330743113e-08,14.0980638531012,"g17317","8208d41e123a83620c8f280ee12203ee",392,"Pfam","PF00096","Zinc finger, C2H2 type",234,256,"4.5E-4",TRUE,"27-07-2020","IPR013087","Zinc finger C2H2-type","GO:0003676"
"110","g17317.t1",-3.88487594510618,1.29329660228756,-10.428590348754,1.79445980437837e-10,9.73258330743113e-08,14.0980638531012,"g17317","8208d41e123a83620c8f280ee12203ee",392,"Pfam","PF12874","Zinc-finger of C2H2 type",82,102,"0.044",TRUE,"27-07-2020","","",""
"111","g17317.t1",-3.88487594510618,1.29329660228756,-10.428590348754,1.79445980437837e-10,9.73258330743113e-08,14.0980638531012,"g17317","8208d41e123a83620c8f280ee12203ee",392,"Pfam","PF13912","C2H2-type zinc finger",265,285,"0.03",TRUE,"27-07-2020","","",""
"112","g17317.t1",-3.88487594510618,1.29329660228756,-10.428590348754,1.79445980437837e-10,9.73258330743113e-08,14.0980638531012,"g17317","8208d41e123a83620c8f280ee12203ee",392,"Pfam","PF00096","Zinc finger, C2H2 type",206,228,"1.8E-4",TRUE,"27-07-2020","IPR013087","Zinc finger C2H2-type","GO:0003676"
"113","g17317.t1",-3.88487594510618,1.29329660228756,-10.428590348754,1.79445980437837e-10,9.73258330743113e-08,14.0980638531012,"g17317","8208d41e123a83620c8f280ee12203ee",392,"Pfam","PF00096","Zinc finger, C2H2 type",49,72,"0.0011",TRUE,"27-07-2020","IPR013087","Zinc finger C2H2-type","GO:0003676"
"114","g17317.t1",-3.88487594510618,1.29329660228756,-10.428590348754,1.79445980437837e-10,9.73258330743113e-08,14.0980638531012,"g17317","8208d41e123a83620c8f280ee12203ee",392,"Pfam","PF12874","Zinc-finger of C2H2 type",291,313,"0.0066",TRUE,"27-07-2020","","",""
"115","g17317.t1",-3.88487594510618,1.29329660228756,-10.428590348754,1.79445980437837e-10,9.73258330743113e-08,14.0980638531012,"g17317","8208d41e123a83620c8f280ee12203ee",392,"Pfam","PF00096","Zinc finger, C2H2 type",178,200,"0.0077",TRUE,"27-07-2020","IPR013087","Zinc finger C2H2-type","GO:0003676"
"116","g1741.t1",-2.06752727710855,0.259446765925029,-6.69619353230411,5.80550682195115e-07,5.98257478002066e-05,6.13295486777255,"g1741",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"117","g17760.t1",4.06565192535758,0.427824559356674,9.805119351558,6.10827503379371e-10,2.24806336511586e-07,12.8778268053423,"g17760","c51989dfacd99e8364966064cdd38bbe",613,"Pfam","PF00854","POT family",504,571,"7.4E-12",TRUE,"27-07-2020","IPR000109","Proton-dependent oligopeptide transporter family","GO:0016020|GO:0022857|GO:0055085"
"118","g17760.t1",4.06565192535758,0.427824559356674,9.805119351558,6.10827503379371e-10,2.24806336511586e-07,12.8778268053423,"g17760","c51989dfacd99e8364966064cdd38bbe",613,"Pfam","PF00854","POT family",21,330,"5.9E-90",TRUE,"27-07-2020","IPR000109","Proton-dependent oligopeptide transporter family","GO:0016020|GO:0022857|GO:0055085"
"119","g17771.t1",-0.357130462374423,5.33833982193103,-7.91338056709484,3.40624887091185e-08,5.94938891775367e-06,8.01525675454128,"g17771",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"120","g17872.t1",-5.54295690872342,-2.27177777911555,-12.3363242028576,5.5957128006422e-12,6.06987583269662e-09,16.9487508867222,"g17872","f82a60c68594ddad82e2bbf235d617ea",188,"Pfam","PF00067","Cytochrome P450",1,157,"1.0E-36",TRUE,"27-07-2020","IPR001128","Cytochrome P450","GO:0005506|GO:0016705|GO:0020037|GO:0055114"
"121","g17875.t1",1.37620146008365,3.92489012851825,7.0439453762646,2.53280090121081e-07,2.9659674189747e-05,6.33640446758394,"g17875","cb1779872216ff35d873baa16cdbd873",419,"Pfam","PF00067","Cytochrome P450",23,388,"3.1E-63",TRUE,"27-07-2020","IPR001128","Cytochrome P450","GO:0005506|GO:0016705|GO:0020037|GO:0055114"
"122","g17908.t1",8.66889988039355,-2.89769534799007,6.66964377767313,6.18879450611159e-07,6.22200267175414e-05,6.17643312301233,"g17908","ad109c9f9aa9548f8319f98691c5a4f0",455,"Pfam","PF00067","Cytochrome P450",24,418,"2.0E-66",TRUE,"27-07-2020","IPR001128","Cytochrome P450","GO:0005506|GO:0016705|GO:0020037|GO:0055114"
"123","g17932.t1",-1.86597763984259,0.897454770119855,-7.62583794781611,6.54172160295145e-08,1.02919757432694e-05,8.24866928648001,"g17932",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"124","g18037.t1",5.06521466192133,-4.07987616160576,9.11721690369283,2.49721433202901e-09,7.5687628504585e-07,11.3096850863491,"g18037",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"125","g18233.t1",6.04158973364975,-2.67354948400994,10.0676591329798,3.6255471993943e-10,1.55671932873993e-07,13.0617428433724,"g18233","d83c7640236f2fced9ac4441b8a708d5",920,"Pfam","PF04937","Protein of unknown function (DUF 659)",399,515,"6.4E-8",TRUE,"27-07-2020","IPR007021","Domain of unknown function DUF659",""
"126","g18233.t1",6.04158973364975,-2.67354948400994,10.0676591329798,3.6255471993943e-10,1.55671932873993e-07,13.0617428433724,"g18233","d83c7640236f2fced9ac4441b8a708d5",920,"Pfam","PF02892","BED zinc finger",237,282,"5.3E-10",TRUE,"27-07-2020","IPR003656","Zinc finger, BED-type","GO:0003677"
"127","g18233.t1",6.04158973364975,-2.67354948400994,10.0676591329798,3.6255471993943e-10,1.55671932873993e-07,13.0617428433724,"g18233","d83c7640236f2fced9ac4441b8a708d5",920,"Pfam","PF05699","hAT family C-terminal dimerisation region",834,916,"7.5E-14",TRUE,"27-07-2020","IPR008906","HAT, C-terminal dimerisation domain","GO:0046983"
"128","g18402.t1",-5.37189771684097,-3.93953152708474,-6.66282942768895,6.29127176720581e-07,6.29432578262678e-05,6.14953619650947,"g18402","329fdf3051960f8b886dd1e4b03309df",85,"SignalP_EUK","SignalP-noTM","",1,20,"-",TRUE,"27-07-2020","","",""
"129","g18403.t1",2.76554815333224,-0.907288614148653,6.47813490847548,9.8391139650156e-07,8.93322197440403e-05,5.69896122130184,"g18403",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"130","g18439.t1",8.50302328434107,-1.70749288549809,20.7778974198609,5.03528788793128e-17,5.18886416851319e-13,25.8745397604726,"g18439","503e225ee4c9c9b765154c5e45c31007",194,"Pfam","PF01399","PCI domain",53,148,"4.0E-15",TRUE,"27-07-2020","IPR000717","Proteasome component (PCI) domain",""
"131","g18439.t1",8.50302328434107,-1.70749288549809,20.7778974198609,5.03528788793128e-17,5.18886416851319e-13,25.8745397604726,"g18439","503e225ee4c9c9b765154c5e45c31007",194,"Pfam","PF18420","CSN4/RPN5/eIF3a helix turn helix domain",152,193,"4.6E-13",TRUE,"27-07-2020","IPR041406","COP9 signalosome complex subunit 4, helix turn helix domain",""
"132","g18519.t1",3.95264019026691,-0.358695024213915,6.5671820258919,7.9268666413498e-07,7.56355192028794e-05,5.9019925993982,"g18519","ed6bc3448d5700c661ea1d5d78c648ba",751,"Pfam","PF13650","Aspartyl protease",366,451,"3.3E-5",TRUE,"27-07-2020","","",""
"133","g18587.t1",3.64470731348202,-4.19058828147849,10.2169627672471,2.70513670691475e-10,1.33204169338977e-07,13.0455846777377,"g18587",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"134","g18588.t1",4.08462102535843,-2.65353843845593,8.13264242047145,2.08623509049119e-08,3.94429005912146e-06,9.36200174536336,"g18588",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"135","g18633.t1",-0.667074083656088,3.48546150694534,-7.20154000599999,1.74785860385643e-07,2.18323429245339e-05,6.78406988435458,"g18633",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"136","g18638.t2",-9.20680379964012,1.70492002233256,-9.56415902029538,9.93445038798024e-10,3.35654135239791e-07,12.4049128808987,"g18638","e2336835ef76612d3dadc8a6d13f9e15",380,"Pfam","PF00780","CNH domain",163,282,"6.9E-19",TRUE,"27-07-2020","IPR001180","Citron homology (CNH) domain",""
"137","g18638.t2",-9.20680379964012,1.70492002233256,-9.56415902029538,9.93445038798024e-10,3.35654135239791e-07,12.4049128808987,"g18638","e2336835ef76612d3dadc8a6d13f9e15",380,"Pfam","PF00780","CNH domain",52,127,"4.0E-11",TRUE,"27-07-2020","IPR001180","Citron homology (CNH) domain",""
"138","g18638.t2",-9.20680379964012,1.70492002233256,-9.56415902029538,9.93445038798024e-10,3.35654135239791e-07,12.4049128808987,"g18638","e2336835ef76612d3dadc8a6d13f9e15",380,"Pfam","PF00012","Hsp70 protein",309,380,"2.1E-10",TRUE,"27-07-2020","IPR013126","Heat shock protein 70 family",""
"139","g18639.t1",-0.662023849798627,5.59632852804291,-6.85667135371912,3.95182164315402e-07,4.33228957794704e-05,5.45658417099655,"g18639","771ccc965335c036fe79dd871419923e",277,"Pfam","PF12784","PD-(D/E)XK nuclease family transposase",14,219,"1.0E-31",TRUE,"27-07-2020","","",""
"140","g18640.t1",-4.10105820041627,-0.440472001885714,-10.3501871699092,2.08784865745498e-10,1.10334771359352e-07,13.8765802710242,"g18640","9664dfaf0805dce16c9bd0ecd4c26ce6",83,"Pfam","PF00012","Hsp70 protein",5,59,"6.9E-6",TRUE,"27-07-2020","IPR013126","Heat shock protein 70 family",""
"141","g18648.t1",1.34241571637124,3.72248775560057,7.3197164203118,1.32620145939617e-07,1.78647137765719e-05,7.09442990634514,"g18648","862387fdd385509bbdbb2691129d88eb",871,"Pfam","PF07690","Major Facilitator Superfamily",165,387,"1.2E-17",TRUE,"27-07-2020","IPR011701","Major facilitator superfamily","GO:0016021|GO:0055085"
"142","g18686.t1",-3.50945874324722,-5.0104506819806,-6.19787707279009,1.95377914243947e-06,0.000158008390372332,5.0474077197444,"g18686",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"143","g18902.t1",-0.383849371752887,6.03079145809511,-8.27955359810944,1.50751098101449e-08,2.95902869701988e-06,8.76233713875892,"g18902","165a873f0ebc242c2dabde4b8d1fb7b4",901,"Pfam","PF09258","Glycosyl transferase family 64 domain",645,886,"2.9E-96",TRUE,"27-07-2020","IPR015338","Glycosyl transferase 64 domain","GO:0016021|GO:0016757"
"144","g18902.t1",-0.383849371752887,6.03079145809511,-8.27955359810944,1.50751098101449e-08,2.95902869701988e-06,8.76233713875892,"g18902","165a873f0ebc242c2dabde4b8d1fb7b4",901,"Pfam","PF03016","Exostosin family",191,483,"5.5E-39",TRUE,"27-07-2020","IPR040911","Exostosin, GT47 domain",""
"145","g19261.t1",4.74529152159144,-2.19973792902814,8.31440282440561,1.39627891099335e-08,2.82130474074245e-06,9.67437468323254,"g19261","a1b4dbd91698a40d33aaa10ce80a254c",692,"Pfam","PF09820","Predicted AAA-ATPase",2,219,"1.6E-16",TRUE,"27-07-2020","IPR018631","AAA-ATPase-like domain",""
"146","g19500.t1",0.767427156744374,5.85146976332351,7.19000543234732,1.79576909184568e-07,2.21664204654657e-05,6.21438322576361,"g19500","e56c66a0fee2841c4a6d57d09fc76c75",791,"Pfam","PF00629","MAM domain, meprin/A5/mu",55,240,"1.6E-14",TRUE,"27-07-2020","IPR000998","MAM domain","GO:0016020"
"147","g19500.t1",0.767427156744374,5.85146976332351,7.19000543234732,1.79576909184568e-07,2.21664204654657e-05,6.21438322576361,"g19500","e56c66a0fee2841c4a6d57d09fc76c75",791,"Pfam","PF00629","MAM domain, meprin/A5/mu",423,603,"1.3E-21",TRUE,"27-07-2020","IPR000998","MAM domain","GO:0016020"
"148","g19500.t1",0.767427156744374,5.85146976332351,7.19000543234732,1.79576909184568e-07,2.21664204654657e-05,6.21438322576361,"g19500","e56c66a0fee2841c4a6d57d09fc76c75",791,"SignalP_EUK","SignalP-noTM","",1,24,"-",TRUE,"27-07-2020","","",""
"149","g19500.t1",0.767427156744374,5.85146976332351,7.19000543234732,1.79576909184568e-07,2.21664204654657e-05,6.21438322576361,"g19500","e56c66a0fee2841c4a6d57d09fc76c75",791,"Pfam","PF00629","MAM domain, meprin/A5/mu",616,777,"1.2E-19",TRUE,"27-07-2020","IPR000998","MAM domain","GO:0016020"
"150","g19500.t1",0.767427156744374,5.85146976332351,7.19000543234732,1.79576909184568e-07,2.21664204654657e-05,6.21438322576361,"g19500","e56c66a0fee2841c4a6d57d09fc76c75",791,"Pfam","PF00629","MAM domain, meprin/A5/mu",247,410,"6.6E-35",TRUE,"27-07-2020","IPR000998","MAM domain","GO:0016020"
"151","g19524.t1",-1.50871319479934,4.52233330463149,-8.33575659715084,1.33232302687087e-08,2.74591775838087e-06,9.16877574092143,"g19524","7981d8b1340e152e32539985d2a78ddd",445,"Pfam","PF00067","Cytochrome P450",61,291,"8.1E-27",TRUE,"27-07-2020","IPR001128","Cytochrome P450","GO:0005506|GO:0016705|GO:0020037|GO:0055114"
"152","g19524.t1",-1.50871319479934,4.52233330463149,-8.33575659715084,1.33232302687087e-08,2.74591775838087e-06,9.16877574092143,"g19524","7981d8b1340e152e32539985d2a78ddd",445,"Pfam","PF00067","Cytochrome P450",364,433,"1.1E-14",TRUE,"27-07-2020","IPR001128","Cytochrome P450","GO:0005506|GO:0016705|GO:0020037|GO:0055114"
"153","g19524.t1",-1.50871319479934,4.52233330463149,-8.33575659715084,1.33232302687087e-08,2.74591775838087e-06,9.16877574092143,"g19524","7981d8b1340e152e32539985d2a78ddd",445,"Pfam","PF00067","Cytochrome P450",314,361,"1.2E-10",TRUE,"27-07-2020","IPR001128","Cytochrome P450","GO:0005506|GO:0016705|GO:0020037|GO:0055114"
"154","g19539.t1",-1.16833463532963,3.31638045777488,-12.7218377448498,2.91104590831337e-12,3.99977707802257e-09,18.0153190373271,"g19539","57311facfc4df4d72b39424a75464627",172,"Pfam","PF08617","Kinase binding protein CGI-121",17,170,"2.7E-28",TRUE,"27-07-2020","IPR013926","CGI121/TPRKB",""
"155","g19646.t1",-1.28752710172979,3.46878289789637,-7.11545174822394,2.13962103769962e-07,2.54899361774504e-05,6.47129433486334,"g19646","bfad5678070613d4030f4b71d0af0398",371,"Pfam","PF00651","BTB/POZ domain",194,297,"4.9E-26",TRUE,"27-07-2020","IPR000210","BTB/POZ domain","GO:0005515"
"156","g19646.t1",-1.28752710172979,3.46878289789637,-7.11545174822394,2.13962103769962e-07,2.54899361774504e-05,6.47129433486334,"g19646","bfad5678070613d4030f4b71d0af0398",371,"Pfam","PF00917","MATH domain",31,160,"0.0033",TRUE,"27-07-2020","IPR002083","MATH/TRAF domain","GO:0005515"
"157","g19773.t1",-5.39119135954,-0.262027684338389,-10.1364677246038,3.16673328126921e-10,1.46507529361166e-07,13.3749004770235,"g19773","375c4af4f4251343adfba5c4c02b6e89",842,"Pfam","PF07562","Nine Cysteines Domain of family 3 GPCR",459,510,"7.8E-11",TRUE,"27-07-2020","IPR011500","GPCR, family 3, nine cysteines domain","GO:0004930|GO:0007186"
"158","g19773.t1",-5.39119135954,-0.262027684338389,-10.1364677246038,3.16673328126921e-10,1.46507529361166e-07,13.3749004770235,"g19773","375c4af4f4251343adfba5c4c02b6e89",842,"Pfam","PF01094","Receptor family ligand binding region",193,407,"2.7E-19",TRUE,"27-07-2020","IPR001828","Receptor, ligand binding region",""
"159","g19773.t1",-5.39119135954,-0.262027684338389,-10.1364677246038,3.16673328126921e-10,1.46507529361166e-07,13.3749004770235,"g19773","375c4af4f4251343adfba5c4c02b6e89",842,"SignalP_EUK","SignalP-noTM","",1,20,"-",TRUE,"27-07-2020","","",""
"160","g19773.t1",-5.39119135954,-0.262027684338389,-10.1364677246038,3.16673328126921e-10,1.46507529361166e-07,13.3749004770235,"g19773","375c4af4f4251343adfba5c4c02b6e89",842,"Pfam","PF01094","Receptor family ligand binding region",77,178,"7.5E-10",TRUE,"27-07-2020","IPR001828","Receptor, ligand binding region",""
"161","g19773.t1",-5.39119135954,-0.262027684338389,-10.1364677246038,3.16673328126921e-10,1.46507529361166e-07,13.3749004770235,"g19773","375c4af4f4251343adfba5c4c02b6e89",842,"Pfam","PF00003","7 transmembrane sweet-taste receptor of 3 GCPR",544,779,"1.0E-47",TRUE,"27-07-2020","IPR017978","GPCR family 3, C-terminal","GO:0004930|GO:0007186|GO:0016021"
"162","g19936.t1",0.733584357421636,6.74240345923611,8.73208383744388,5.6422345434669e-09,1.36807592871591e-06,9.6922136707775,"g19936","9320289b1eda18afdd2c03e606febd47",754,"Pfam","PF09820","Predicted AAA-ATPase",159,468,"1.4E-31",TRUE,"27-07-2020","IPR018631","AAA-ATPase-like domain",""
"163","g19940.t1",1.6122061416416,3.20978312597749,13.8092994536511,4.97837445363452e-13,8.55035812411729e-10,19.8238844449741,"g19940","fad0aae0974199b4bb8226dcb6fac945",309,"Pfam","PF13873","Myb/SANT-like DNA-binding domain",10,82,"1.4E-12",TRUE,"27-07-2020","IPR028002","Myb/SANT-like DNA-binding domain",""
"164","g19954.t1",0.692534074057848,7.7869497158086,9.28583034038659,1.75841278578631e-09,5.57552115616244e-07,10.8390099955246,"g19954","a00cb3d3a4c662fc677e8553f31dfd91",844,"Pfam","PF17855","MCM AAA-lid domain",565,649,"4.3E-21",TRUE,"27-07-2020","IPR041562","MCM, AAA-lid domain",""
"165","g19954.t1",0.692534074057848,7.7869497158086,9.28583034038659,1.75841278578631e-09,5.57552115616244e-07,10.8390099955246,"g19954","a00cb3d3a4c662fc677e8553f31dfd91",844,"Pfam","PF14551","MCM N-terminal domain",15,101,"7.9E-6",TRUE,"27-07-2020","IPR027925","MCM N-terminal domain",""
"166","g19954.t1",0.692534074057848,7.7869497158086,9.28583034038659,1.75841278578631e-09,5.57552115616244e-07,10.8390099955246,"g19954","a00cb3d3a4c662fc677e8553f31dfd91",844,"Pfam","PF00493","MCM P-loop domain",280,502,"2.0E-82",TRUE,"27-07-2020","IPR001208","MCM domain","GO:0003677|GO:0005524|GO:0006270"
"167","g19954.t1",0.692534074057848,7.7869497158086,9.28583034038659,1.75841278578631e-09,5.57552115616244e-07,10.8390099955246,"g19954","a00cb3d3a4c662fc677e8553f31dfd91",844,"Pfam","PF17207","MCM OB domain",112,241,"1.8E-31",TRUE,"27-07-2020","IPR033762","MCM OB domain",""
"168","g20011.t1",4.08629385951131,-3.41094822101567,8.06669885004088,2.41604690785388e-08,4.39784229213756e-06,9.14388646208309,"g20011",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"169","g20014.t1",-1.29440645175005,4.15081195184149,-8.74179165279378,5.52616915695425e-09,1.35588507529556e-06,10.1199408537989,"g20014",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"170","g20017.t1",1.64916302601462,4.50956341794358,7.87294274624113,3.73118200408495e-08,6.40830509201589e-06,8.06208370303676,"g20017","561617a1fd91e5803abb3459757fe48b",288,"Pfam","PF00118","TCP-1/cpn60 chaperonin family",13,284,"2.1E-69",TRUE,"27-07-2020","IPR002423","Chaperonin Cpn60/TCP-1 family","GO:0005524"
"171","g20018.t1",4.33105437849639,4.0163515362312,16.2325001102111,1.40112810208121e-14,4.81287503064896e-11,23.4053529488693,"g20018","b0fee60d4a8e97894bbb43c7adb13406",216,"Pfam","PF00118","TCP-1/cpn60 chaperonin family",5,200,"1.3E-55",TRUE,"27-07-2020","IPR002423","Chaperonin Cpn60/TCP-1 family","GO:0005524"
"172","g20049.t1",8.79092361619651,-0.817864205536882,9.29066239211135,1.74092011124229e-09,5.57552115616244e-07,11.7515675747928,"g20049",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"173","g20085.t1",6.27605440589701,-2.49687483117696,9.86497188992487,5.41930973162263e-10,2.10556304812293e-07,12.6571181662561,"g20085",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"174","g20160.t1",0.854966915120885,5.19016046953631,7.56622832830023,7.49962038888273e-08,1.14297576311935e-05,7.24666610978963,"g20160","84dc98c3632b96d5271ae56a667f0fe5",581,"Pfam","PF00076","RNA recognition motif. (a.k.a. RRM, RBD, or RNP domain)",6,74,"2.6E-8",TRUE,"27-07-2020","IPR000504","RNA recognition motif domain","GO:0003676"
"175","g20257.t1",-0.679299114376561,5.41447066193418,-6.96413191421421,3.05989544849652e-07,3.50358028852851e-05,5.7172428905614,"g20257","d56b0ef709a52b446c2580a84143c7b2",533,"Pfam","PF04049","Anaphase promoting complex subunit 8 / Cdc23",25,121,"3.9E-6",TRUE,"27-07-2020","IPR007192","Cdc23","GO:0005680|GO:0030071"
"176","g20279.t1",5.51486121368216,-2.35773092312988,10.1136068137825,3.312123478919e-10,1.46507529361166e-07,13.0869018489838,"g20279","08f8412d4c0a351f5b60b9086926e288",472,"Pfam","PF00083","Sugar (and other) transporter",47,455,"1.2E-47",TRUE,"27-07-2020","IPR005828","Major facilitator,  sugar transporter-like","GO:0016021|GO:0022857|GO:0055085"
"177","g20279.t2",5.51486121368216,-2.35773092312988,10.1136068137825,3.312123478919e-10,1.46507529361166e-07,13.0869018489838,"g20279","08f8412d4c0a351f5b60b9086926e288",472,"Pfam","PF00083","Sugar (and other) transporter",47,455,"1.2E-47",TRUE,"27-07-2020","IPR005828","Major facilitator,  sugar transporter-like","GO:0016021|GO:0022857|GO:0055085"
"178","g20623.t1",10.7461259447586,0.0109733343498108,8.32388899603942,1.36748651336551e-08,2.79048485549141e-06,9.81990271771481,"g20623","b2fc4762819793453ed6a0bb06670728",383,"Pfam","PF00160","Cyclophilin type peptidyl-prolyl cis-trans isomerase/CLD",232,381,"5.4E-29",TRUE,"27-07-2020","IPR002130","Cyclophilin-type peptidyl-prolyl cis-trans isomerase domain","GO:0000413|GO:0003755"
"179","g20686.t1",7.49575273788506,-1.53919323709596,9.92650023537063,4.7942057148637e-10,1.93742313300668e-07,12.8615768294177,"g20686","ac39ec32b099a691a6272f682f77c117",691,"Pfam","PF00057","Low-density lipoprotein receptor domain class A",66,103,"1.9E-9",TRUE,"27-07-2020","IPR002172","Low-density lipoprotein (LDL) receptor class A repeat","GO:0005515"
