"","genes","logFC","AveExpr","t","P.Value","adj.P.Val","B","tid","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14"
"1991","g1544",-0.984104143993994,7.40326125363232,-10.9168503541276,6.59255731172641e-11,1.34644724441785e-09,14.4692022795467,"g1544.t3","300ef474b4dfc56d431200ecad6bfe12",1776,"Pfam","PF16519","Tetramerisation domain of TRPM",1198,1253,"6.6E-19",TRUE,"27-07-2020","IPR032415","TRPM, tetramerisation domain","GO:0051262"
"1992","g1544",-0.984104143993994,7.40326125363232,-10.9168503541276,6.59255731172641e-11,1.34644724441785e-09,14.4692022795467,"g1544.t1","0d109571e65e86b3d2261ed78d9060da",1792,"Pfam","PF00520","Ion transport protein",889,1123,"9.6E-16",TRUE,"27-07-2020","IPR005821","Ion transport domain","GO:0005216|GO:0006811|GO:0016020|GO:0055085"
"1993","g1544",-0.984104143993994,7.40326125363232,-10.9168503541276,6.59255731172641e-11,1.34644724441785e-09,14.4692022795467,"g1544.t2","89b3ce7776d5cd77b4a65ae9184b1686",1773,"Pfam","PF16519","Tetramerisation domain of TRPM",1195,1250,"6.6E-19",TRUE,"27-07-2020","IPR032415","TRPM, tetramerisation domain","GO:0051262"
"1994","g1544",-0.984104143993994,7.40326125363232,-10.9168503541276,6.59255731172641e-11,1.34644724441785e-09,14.4692022795467,"g1544.t1","0d109571e65e86b3d2261ed78d9060da",1792,"Pfam","PF16519","Tetramerisation domain of TRPM",1214,1269,"6.7E-19",TRUE,"27-07-2020","IPR032415","TRPM, tetramerisation domain","GO:0051262"
"1995","g1544",-0.984104143993994,7.40326125363232,-10.9168503541276,6.59255731172641e-11,1.34644724441785e-09,14.4692022795467,"g1544.t1","0d109571e65e86b3d2261ed78d9060da",1792,"Pfam","PF18139","SLOG in TRPM",108,375,"2.1E-116",TRUE,"27-07-2020","IPR041491","TRPM, SLOG domain",""
"1996","g1544",-0.984104143993994,7.40326125363232,-10.9168503541276,6.59255731172641e-11,1.34644724441785e-09,14.4692022795467,"g1544.t3","300ef474b4dfc56d431200ecad6bfe12",1776,"Pfam","PF18139","SLOG in TRPM",111,378,"2.1E-116",TRUE,"27-07-2020","IPR041491","TRPM, SLOG domain",""
"1997","g1544",-0.984104143993994,7.40326125363232,-10.9168503541276,6.59255731172641e-11,1.34644724441785e-09,14.4692022795467,"g1544.t3","300ef474b4dfc56d431200ecad6bfe12",1776,"Pfam","PF00520","Ion transport protein",873,1107,"9.5E-16",TRUE,"27-07-2020","IPR005821","Ion transport domain","GO:0005216|GO:0006811|GO:0016020|GO:0055085"
"1998","g1544",-0.984104143993994,7.40326125363232,-10.9168503541276,6.59255731172641e-11,1.34644724441785e-09,14.4692022795467,"g1544.t2","89b3ce7776d5cd77b4a65ae9184b1686",1773,"Pfam","PF00520","Ion transport protein",870,1104,"9.5E-16",TRUE,"27-07-2020","IPR005821","Ion transport domain","GO:0005216|GO:0006811|GO:0016020|GO:0055085"
"1999","g1544",-0.984104143993994,7.40326125363232,-10.9168503541276,6.59255731172641e-11,1.34644724441785e-09,14.4692022795467,"g1544.t2","89b3ce7776d5cd77b4a65ae9184b1686",1773,"Pfam","PF18139","SLOG in TRPM",108,375,"2.1E-116",TRUE,"27-07-2020","IPR041491","TRPM, SLOG domain",""
"2000","g15456",-1.8527764518587,4.02924930263712,-8.71877189734542,5.50746742688785e-09,4.72219006794418e-08,10.4227630599627,"g15456.t1","2b03b767c629a634fc01269531360939",503,"Pfam","PF00067","Cytochrome P450",36,496,"2.5E-90",TRUE,"27-07-2020","IPR001128","Cytochrome P450","GO:0005506|GO:0016705|GO:0020037|GO:0055114"
"2001","g15462",1.05763653490217,3.26759805692479,7.3058242453058,1.31833376710506e-07,6.74234582636465e-07,7.36667028911126,"g15462.t2","ea64945e05ec541400f5349bc8001231",487,"Pfam","PF07690","Major Facilitator Superfamily",46,394,"1.4E-39",TRUE,"27-07-2020","IPR011701","Major facilitator superfamily","GO:0016021|GO:0055085"
"2002","g15462",1.05763653490217,3.26759805692479,7.3058242453058,1.31833376710506e-07,6.74234582636465e-07,7.36667028911126,"g15462.t1","163de6b12184a975e050216b2d640731",489,"Pfam","PF07690","Major Facilitator Superfamily",46,396,"8.2E-39",TRUE,"27-07-2020","IPR011701","Major facilitator superfamily","GO:0016021|GO:0055085"
"2003","g15469",-3.16493578790636,1.67704577044724,-7.32104322415438,1.27222300556722e-07,6.54580382310092e-07,7.66471186553741,"g15469.t1","d32755c9acd98c2cbd405852f91552b3",487,"SignalP_EUK","SignalP-TM","",1,19,"-",TRUE,"27-07-2020","","",""
"2004","g15469",-3.16493578790636,1.67704577044724,-7.32104322415438,1.27222300556722e-07,6.54580382310092e-07,7.66471186553741,"g15469.t1","d32755c9acd98c2cbd405852f91552b3",487,"Pfam","PF07690","Major Facilitator Superfamily",16,418,"1.5E-40",TRUE,"27-07-2020","IPR011701","Major facilitator superfamily","GO:0016021|GO:0055085"
"2005","g15470",-1.3034179598395,3.65021558956817,-10.0881755621598,3.25776609545635e-10,4.80565354238483e-09,13.3432050825647,"g15470.t1","93cf4cd0a1dedf74fe38ee6ffbeb8f8c",500,"Pfam","PF07690","Major Facilitator Superfamily",12,430,"1.1E-47",TRUE,"27-07-2020","IPR011701","Major facilitator superfamily","GO:0016021|GO:0055085"
"2006","g15470",-1.3034179598395,3.65021558956817,-10.0881755621598,3.25776609545635e-10,4.80565354238483e-09,13.3432050825647,"g15470.t1","93cf4cd0a1dedf74fe38ee6ffbeb8f8c",500,"SignalP_EUK","SignalP-noTM","",1,19,"-",TRUE,"27-07-2020","","",""
"2007","g15471",-1.27484798743597,4.89220493831883,-7.78031103023605,4.406772161836e-08,2.67386962013796e-07,8.07902120401726,"g15471.t1","f42e5d290673ec2ede6d18304a3fb484",458,"Pfam","PF07690","Major Facilitator Superfamily",12,371,"1.3E-46",TRUE,"27-07-2020","IPR011701","Major facilitator superfamily","GO:0016021|GO:0055085"
"2008","g15472",-0.996971644842681,4.55258800591804,-9.28188597837688,1.67220170281157e-09,1.79668250578878e-08,11.4590318784947,"g15472.t1","1519b04af57e4b80d9ae71963f0094eb",492,"Pfam","PF07690","Major Facilitator Superfamily",66,419,"4.1E-42",TRUE,"27-07-2020","IPR011701","Major facilitator superfamily","GO:0016021|GO:0055085"
"2009","g15474",-2.66741822385295,4.06226855210851,-9.05937096273363,2.66496678194983e-09,2.61189033950744e-08,11.2135818690751,"g15474.t1","d59083f3ee81c9623f78dd11be279c2e",481,"Pfam","PF07690","Major Facilitator Superfamily",11,410,"9.7E-58",TRUE,"27-07-2020","IPR011701","Major facilitator superfamily","GO:0016021|GO:0055085"
"2010","g15479",-0.812237963598776,5.89898682031986,-11.2223055979664,3.73360222539632e-11,8.62085075418172e-10,15.149889461639,"g15479.t1","8e7e85667af9ef4218de168c8e89ad6c",502,"Pfam","PF07690","Major Facilitator Superfamily",28,430,"5.6E-43",TRUE,"27-07-2020","IPR011701","Major facilitator superfamily","GO:0016021|GO:0055085"
"2011","g15481",-2.68270215372499,0.866346993143002,-7.41077265899081,1.0319637048623e-07,5.46098998093797e-07,7.89186278079283,"g15481.t1","8aff69f3f13ea63b4bba457efdec169d",117,"SignalP_EUK","SignalP-noTM","",1,17,"-",TRUE,"27-07-2020","","",""
"2012","g15501",2.45336117603035,8.66194277751821,19.0255730304132,3.32039387742809e-16,1.24508129615799e-13,26.9664324165107,"g15501.t1","8f9bde951eac3dd03927145085ebac16",1686,"Pfam","PF17817","PDZ domain",872,945,"8.1E-33",TRUE,"27-07-2020","IPR040645","Neurabin-1/2, PDZ domain",""
"2013","g15501",2.45336117603035,8.66194277751821,19.0255730304132,3.32039387742809e-16,1.24508129615799e-13,26.9664324165107,"g15501.t1","8f9bde951eac3dd03927145085ebac16",1686,"Pfam","PF18699","Mitoribosomal protein mL52",34,124,"5.7E-24",TRUE,"27-07-2020","IPR034596","39S ribosomal protein L52, mitochondrial","GO:0003735|GO:0005762|GO:0032543"
"2014","g15501",2.45336117603035,8.66194277751821,19.0255730304132,3.32039387742809e-16,1.24508129615799e-13,26.9664324165107,"g15501.t5","70c7c9f00a2b452184f2a5495d7e23e5",1611,"Pfam","PF00595","PDZ domain",897,979,"1.4E-12",TRUE,"27-07-2020","IPR001478","PDZ domain","GO:0005515"
"2015","g15501",2.45336117603035,8.66194277751821,19.0255730304132,3.32039387742809e-16,1.24508129615799e-13,26.9664324165107,"g15501.t4","36474051e84cf8badf83333fe72b18b4",1661,"Pfam","PF18699","Mitoribosomal protein mL52",34,124,"5.6E-24",TRUE,"27-07-2020","IPR034596","39S ribosomal protein L52, mitochondrial","GO:0003735|GO:0005762|GO:0032543"
"2016","g15501",2.45336117603035,8.66194277751821,19.0255730304132,3.32039387742809e-16,1.24508129615799e-13,26.9664324165107,"g15501.t2","912516b18941aa1119a56dab8337fb4d",1668,"Pfam","PF00595","PDZ domain",954,1036,"1.5E-12",TRUE,"27-07-2020","IPR001478","PDZ domain","GO:0005515"
"2017","g15501",2.45336117603035,8.66194277751821,19.0255730304132,3.32039387742809e-16,1.24508129615799e-13,26.9664324165107,"g15501.t2","912516b18941aa1119a56dab8337fb4d",1668,"Pfam","PF18699","Mitoribosomal protein mL52",34,124,"5.6E-24",TRUE,"27-07-2020","IPR034596","39S ribosomal protein L52, mitochondrial","GO:0003735|GO:0005762|GO:0032543"
"2018","g15501",2.45336117603035,8.66194277751821,19.0255730304132,3.32039387742809e-16,1.24508129615799e-13,26.9664324165107,"g15501.t3","1405a0c001b9b96f91fafba230f1f48f",1675,"Pfam","PF18699","Mitoribosomal protein mL52",34,124,"5.7E-24",TRUE,"27-07-2020","IPR034596","39S ribosomal protein L52, mitochondrial","GO:0003735|GO:0005762|GO:0032543"
"2019","g15501",2.45336117603035,8.66194277751821,19.0255730304132,3.32039387742809e-16,1.24508129615799e-13,26.9664324165107,"g15501.t3","1405a0c001b9b96f91fafba230f1f48f",1675,"Pfam","PF00536","SAM domain (Sterile alpha motif)",1579,1639,"9.9E-10",TRUE,"27-07-2020","IPR001660","Sterile alpha motif domain","GO:0005515"
"2020","g15501",2.45336117603035,8.66194277751821,19.0255730304132,3.32039387742809e-16,1.24508129615799e-13,26.9664324165107,"g15501.t2","912516b18941aa1119a56dab8337fb4d",1668,"Pfam","PF00536","SAM domain (Sterile alpha motif)",1572,1632,"9.8E-10",TRUE,"27-07-2020","IPR001660","Sterile alpha motif domain","GO:0005515"
"2021","g15501",2.45336117603035,8.66194277751821,19.0255730304132,3.32039387742809e-16,1.24508129615799e-13,26.9664324165107,"g15501.t4","36474051e84cf8badf83333fe72b18b4",1661,"Pfam","PF00536","SAM domain (Sterile alpha motif)",1565,1625,"9.8E-10",TRUE,"27-07-2020","IPR001660","Sterile alpha motif domain","GO:0005515"
"2022","g15501",2.45336117603035,8.66194277751821,19.0255730304132,3.32039387742809e-16,1.24508129615799e-13,26.9664324165107,"g15501.t3","1405a0c001b9b96f91fafba230f1f48f",1675,"Pfam","PF17817","PDZ domain",872,945,"8.0E-33",TRUE,"27-07-2020","IPR040645","Neurabin-1/2, PDZ domain",""
"2023","g15501",2.45336117603035,8.66194277751821,19.0255730304132,3.32039387742809e-16,1.24508129615799e-13,26.9664324165107,"g15501.t3","1405a0c001b9b96f91fafba230f1f48f",1675,"Pfam","PF00595","PDZ domain",954,1036,"1.5E-12",TRUE,"27-07-2020","IPR001478","PDZ domain","GO:0005515"
"2024","g15501",2.45336117603035,8.66194277751821,19.0255730304132,3.32039387742809e-16,1.24508129615799e-13,26.9664324165107,"g15501.t4","36474051e84cf8badf83333fe72b18b4",1661,"Pfam","PF17817","PDZ domain",865,938,"8.0E-33",TRUE,"27-07-2020","IPR040645","Neurabin-1/2, PDZ domain",""
"2025","g15501",2.45336117603035,8.66194277751821,19.0255730304132,3.32039387742809e-16,1.24508129615799e-13,26.9664324165107,"g15501.t1","8f9bde951eac3dd03927145085ebac16",1686,"Pfam","PF00595","PDZ domain",954,1036,"1.5E-12",TRUE,"27-07-2020","IPR001478","PDZ domain","GO:0005515"
"2026","g15501",2.45336117603035,8.66194277751821,19.0255730304132,3.32039387742809e-16,1.24508129615799e-13,26.9664324165107,"g15501.t2","912516b18941aa1119a56dab8337fb4d",1668,"Pfam","PF17817","PDZ domain",872,945,"8.0E-33",TRUE,"27-07-2020","IPR040645","Neurabin-1/2, PDZ domain",""
"2027","g15501",2.45336117603035,8.66194277751821,19.0255730304132,3.32039387742809e-16,1.24508129615799e-13,26.9664324165107,"g15501.t5","70c7c9f00a2b452184f2a5495d7e23e5",1611,"Pfam","PF00536","SAM domain (Sterile alpha motif)",1515,1575,"9.4E-10",TRUE,"27-07-2020","IPR001660","Sterile alpha motif domain","GO:0005515"
"2028","g15501",2.45336117603035,8.66194277751821,19.0255730304132,3.32039387742809e-16,1.24508129615799e-13,26.9664324165107,"g15501.t1","8f9bde951eac3dd03927145085ebac16",1686,"Pfam","PF00536","SAM domain (Sterile alpha motif)",1590,1650,"1.0E-9",TRUE,"27-07-2020","IPR001660","Sterile alpha motif domain","GO:0005515"
"2029","g15501",2.45336117603035,8.66194277751821,19.0255730304132,3.32039387742809e-16,1.24508129615799e-13,26.9664324165107,"g15501.t4","36474051e84cf8badf83333fe72b18b4",1661,"Pfam","PF00595","PDZ domain",947,1029,"1.5E-12",TRUE,"27-07-2020","IPR001478","PDZ domain","GO:0005515"
"2030","g15501",2.45336117603035,8.66194277751821,19.0255730304132,3.32039387742809e-16,1.24508129615799e-13,26.9664324165107,"g15501.t5","70c7c9f00a2b452184f2a5495d7e23e5",1611,"Pfam","PF18699","Mitoribosomal protein mL52",34,124,"5.4E-24",TRUE,"27-07-2020","IPR034596","39S ribosomal protein L52, mitochondrial","GO:0003735|GO:0005762|GO:0032543"
"2031","g15501",2.45336117603035,8.66194277751821,19.0255730304132,3.32039387742809e-16,1.24508129615799e-13,26.9664324165107,"g15501.t5","70c7c9f00a2b452184f2a5495d7e23e5",1611,"Pfam","PF17817","PDZ domain",815,888,"7.7E-33",TRUE,"27-07-2020","IPR040645","Neurabin-1/2, PDZ domain",""
"2032","g15504",0.898660302634371,5.44157135672898,9.7044193781137,7.02377984582743e-10,8.98899988596713e-09,12.1891316821349,"g15504.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2033","g15510",-0.597394575534054,7.54369254405094,-10.5382794601814,1.35398825476862e-10,2.37473580810635e-09,13.7252093778082,"g15510.t1","16f96539e73e6e89a99af30c30340b55",348,"Pfam","PF01992","ATP synthase (C/AC39) subunit",13,344,"9.8E-118",TRUE,"27-07-2020","IPR002843","ATPase, V0 complex,  c/d subunit",""
"2034","g15514",0.72894019323071,7.53145322425312,9.11116295804802,2.38963320143371e-09,2.39461426476113e-08,10.7812359217979,"g15514.t1","2aa0978ced978507afe64b63789f5997",302,"Pfam","PF00385","Chromo (CHRromatin Organisation MOdifier) domain",80,129,"1.4E-15",TRUE,"27-07-2020","IPR023780","Chromo domain",""
"2035","g15514",0.72894019323071,7.53145322425312,9.11116295804802,2.38963320143371e-09,2.39461426476113e-08,10.7812359217979,"g15514.t1","2aa0978ced978507afe64b63789f5997",302,"Pfam","PF00385","Chromo (CHRromatin Organisation MOdifier) domain",203,251,"2.1E-15",TRUE,"27-07-2020","IPR023780","Chromo domain",""
"2036","g15544",13.5663921873311,2.13095346321089,12.6281843351409,3.11089346275254e-12,1.22021216596543e-10,16.436361348266,"g15544.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2037","g15546",7.93635536565059,4.05194265296055,12.6600516759564,2.94752672889119e-12,1.1708300559318e-10,18.1135725493924,"g15546.t1","58f53ae8c7836643012ff02a66c81b1f",348,"Pfam","PF00149","Calcineurin-like phosphoesterase",82,273,"1.7E-32",TRUE,"27-07-2020","IPR004843","Calcineurin-like phosphoesterase domain, ApaH type","GO:0016787"
"2038","g15551",0.437634553113457,8.08414754515937,7.71796344175625,5.08068661782681e-08,3.00403006615058e-07,7.63726661996794,"g15551.t1","1e284e51236b053c70a54510aa34433b",1186,"Pfam","PF00098","Zinc knuckle",990,1006,"3.3E-6",TRUE,"27-07-2020","IPR001878","Zinc finger, CCHC-type","GO:0003676|GO:0008270"
"2039","g15551",0.437634553113457,8.08414754515937,7.71796344175625,5.08068661782681e-08,3.00403006615058e-07,7.63726661996794,"g15551.t1","1e284e51236b053c70a54510aa34433b",1186,"Pfam","PF00076","RNA recognition motif. (a.k.a. RRM, RBD, or RNP domain)",909,967,"6.8E-8",TRUE,"27-07-2020","IPR000504","RNA recognition motif domain","GO:0003676"
"2040","g15551",0.437634553113457,8.08414754515937,7.71796344175625,5.08068661782681e-08,3.00403006615058e-07,7.63726661996794,"g15551.t1","1e284e51236b053c70a54510aa34433b",1186,"Pfam","PF00076","RNA recognition motif. (a.k.a. RRM, RBD, or RNP domain)",830,892,"1.2E-14",TRUE,"27-07-2020","IPR000504","RNA recognition motif domain","GO:0003676"
"2041","g15551",0.437634553113457,8.08414754515937,7.71796344175625,5.08068661782681e-08,3.00403006615058e-07,7.63726661996794,"g15551.t1","1e284e51236b053c70a54510aa34433b",1186,"Pfam","PF00498","FHA domain",53,129,"6.5E-16",TRUE,"27-07-2020","IPR000253","Forkhead-associated (FHA) domain","GO:0005515"
"2042","g15569",12.4382616945583,3.55432152915804,17.886451390935,1.37022952504656e-15,3.56811574515249e-13,23.5486753545333,"g15569.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2043","g15570",0.670638029852889,5.28617791823608,8.76778021243651,4.95657028546762e-09,4.32038330569821e-08,10.2107181658696,"g15570.t1","742c3ffabd676e1d5bd064d8ea7302fe",843,"Pfam","PF17862","AAA+ lid domain",735,778,"2.0E-12",TRUE,"27-07-2020","IPR041569","AAA ATPase, AAA+ lid domain",""
"2044","g15570",0.670638029852889,5.28617791823608,8.76778021243651,4.95657028546762e-09,4.32038330569821e-08,10.2107181658696,"g15570.t1","742c3ffabd676e1d5bd064d8ea7302fe",843,"Pfam","PF00004","ATPase family associated with various cellular activities (AAA)",580,712,"1.1E-44",TRUE,"27-07-2020","IPR003959","ATPase, AAA-type, core","GO:0005524"
"2045","g15570",0.670638029852889,5.28617791823608,8.76778021243651,4.95657028546762e-09,4.32038330569821e-08,10.2107181658696,"g15570.t1","742c3ffabd676e1d5bd064d8ea7302fe",843,"Pfam","PF00004","ATPase family associated with various cellular activities (AAA)",315,441,"4.7E-32",TRUE,"27-07-2020","IPR003959","ATPase, AAA-type, core","GO:0005524"
"2046","g15571",1.53620104361594,4.41806341784577,12.7874554336154,2.37812141714323e-12,9.92765043249911e-11,18.2054636765036,"g15571.t1","880e626c685947ec87d2144804cb3f90",934,"Pfam","PF00643","B-box zinc finger",94,139,"1.5E-6",TRUE,"27-07-2020","IPR000315","B-box-type zinc finger","GO:0008270"
"2047","g15571",1.53620104361594,4.41806341784577,12.7874554336154,2.37812141714323e-12,9.92765043249911e-11,18.2054636765036,"g15571.t2","92b983a133fe6f85266ab7ce96cd94c3",933,"Pfam","PF00097","Zinc finger, C3HC4 type (RING finger)",28,66,"3.3E-5",TRUE,"27-07-2020","IPR018957","Zinc finger, C3HC4 RING-type","GO:0046872"
"2048","g15571",1.53620104361594,4.41806341784577,12.7874554336154,2.37812141714323e-12,9.92765043249911e-11,18.2054636765036,"g15571.t2","92b983a133fe6f85266ab7ce96cd94c3",933,"Pfam","PF03915","Actin interacting protein 3",409,527,"7.0E-7",TRUE,"27-07-2020","IPR022782","Actin interacting protein 3-like, C-terminal",""
"2049","g15571",1.53620104361594,4.41806341784577,12.7874554336154,2.37812141714323e-12,9.92765043249911e-11,18.2054636765036,"g15571.t1","880e626c685947ec87d2144804cb3f90",934,"Pfam","PF03915","Actin interacting protein 3",409,527,"7.6E-7",TRUE,"27-07-2020","IPR022782","Actin interacting protein 3-like, C-terminal",""
"2050","g15571",1.53620104361594,4.41806341784577,12.7874554336154,2.37812141714323e-12,9.92765043249911e-11,18.2054636765036,"g15571.t1","880e626c685947ec87d2144804cb3f90",934,"Pfam","PF00097","Zinc finger, C3HC4 type (RING finger)",28,66,"3.3E-5",TRUE,"27-07-2020","IPR018957","Zinc finger, C3HC4 RING-type","GO:0046872"
"2051","g15571",1.53620104361594,4.41806341784577,12.7874554336154,2.37812141714323e-12,9.92765043249911e-11,18.2054636765036,"g15571.t2","92b983a133fe6f85266ab7ce96cd94c3",933,"Pfam","PF00643","B-box zinc finger",94,139,"1.5E-6",TRUE,"27-07-2020","IPR000315","B-box-type zinc finger","GO:0008270"
"2052","g15580",0.471186291241413,7.520677411973,9.07317457527024,2.58853713416358e-09,2.55703280971723e-08,10.6978790376923,"g15580.t1","8dec62a2f40ce0b641a764e06876caec",1300,"Pfam","PF08514","STAG domain",282,392,"3.8E-40",TRUE,"27-07-2020","IPR013721","STAG",""
"2053","g15580",0.471186291241413,7.520677411973,9.07317457527024,2.58853713416358e-09,2.55703280971723e-08,10.6978790376923,"g15580.t2","369d9c95bf67b5e9648b0199aca1ab6e",1215,"Pfam","PF08514","STAG domain",282,392,"3.5E-40",TRUE,"27-07-2020","IPR013721","STAG",""
"2054","g15581",9.90115362696312,5.30590329307752,19.6982906573735,1.48814319404368e-16,7.34242019608553e-14,27.1914517111977,"g15581.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2055","g15588",0.891020579738491,5.8922735443832,11.8300910871763,1.24254527239068e-11,3.65721841633484e-10,16.2741969733814,"g15588.t1","ea39ff26c689c753a4d104c668cfaa85",250,"Pfam","PF15346","Arginine and glutamate-rich 1",92,229,"1.6E-39",TRUE,"27-07-2020","IPR033371","Arginine and glutamate-rich protein 1",""
"2056","g15588",0.891020579738491,5.8922735443832,11.8300910871763,1.24254527239068e-11,3.65721841633484e-10,16.2741969733814,"g15588.t2","52f7f520853119ad5373d676d6143b2d",271,"Pfam","PF15346","Arginine and glutamate-rich 1",92,250,"8.6E-38",TRUE,"27-07-2020","IPR033371","Arginine and glutamate-rich protein 1",""
"2057","g1559",2.61362801280122,7.01008451486419,20.6152148759535,5.17831517079894e-17,3.14696215480137e-14,28.905161922428,"g1559.t1","b1d5a49c89e33e73dbf8b51ef4694c05",263,"Pfam","PF14560","Ubiquitin-like domain",18,98,"5.0E-15",TRUE,"27-07-2020","IPR000626","Ubiquitin domain","GO:0005515"
"2058","g1559",2.61362801280122,7.01008451486419,20.6152148759535,5.17831517079894e-17,3.14696215480137e-14,28.905161922428,"g1559.t1","b1d5a49c89e33e73dbf8b51ef4694c05",263,"Pfam","PF01302","CAP-Gly domain",178,242,"4.0E-20",TRUE,"27-07-2020","IPR000938","CAP Gly-rich domain",""
"2059","g1560",-2.44413133785938,4.31227885141516,-9.86251759802399,5.10677622275345e-10,6.98373066377858e-09,12.8643187267328,"g1560.t1","45da405472418ee930be003700656b06",376,"Pfam","PF00089","Trypsin",52,219,"4.1E-9",TRUE,"27-07-2020","IPR001254","Serine proteases, trypsin domain","GO:0004252|GO:0006508"
"2060","g15608",7.22313606371882,-1.63032474055337,9.31050377546199,1.57565034985506e-09,1.71655249328487e-08,11.1835212691374,"g15608.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2061","g15656",14.5202070631524,2.38548833005109,15.9577534326609,1.82131885781267e-14,2.43913623322355e-12,19.9112381547227,"g15656.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2062","g15657",0.478922050349621,6.13735837381383,8.18559276145968,1.76946769508257e-08,1.24627159335474e-07,8.80051726190159,"g15657.t1","78d88ff3fdfe35ab847165045ca0eb35",1382,"Pfam","PF00623","RNA polymerase Rpb1, domain 2",359,524,"4.8E-73",TRUE,"27-07-2020","IPR000722","RNA polymerase, alpha subunit","GO:0003677|GO:0003899|GO:0006351"
"2063","g15657",0.478922050349621,6.13735837381383,8.18559276145968,1.76946769508257e-08,1.24627159335474e-07,8.80051726190159,"g15657.t1","78d88ff3fdfe35ab847165045ca0eb35",1382,"Pfam","PF04997","RNA polymerase Rpb1, domain 1",13,357,"4.6E-83",TRUE,"27-07-2020","IPR007080","RNA polymerase Rpb1, domain 1","GO:0003677|GO:0003899|GO:0006351"
"2064","g15657",0.478922050349621,6.13735837381383,8.18559276145968,1.76946769508257e-08,1.24627159335474e-07,8.80051726190159,"g15657.t1","78d88ff3fdfe35ab847165045ca0eb35",1382,"Pfam","PF04983","RNA polymerase Rpb1, domain 3",529,703,"8.2E-38",TRUE,"27-07-2020","IPR007066","RNA polymerase Rpb1, domain 3","GO:0003677|GO:0003899|GO:0006351"
"2065","g15657",0.478922050349621,6.13735837381383,8.18559276145968,1.76946769508257e-08,1.24627159335474e-07,8.80051726190159,"g15657.t1","78d88ff3fdfe35ab847165045ca0eb35",1382,"Pfam","PF05000","RNA polymerase Rpb1, domain 4",731,834,"5.3E-30",TRUE,"27-07-2020","IPR007083","RNA polymerase Rpb1, domain 4","GO:0003677|GO:0003899|GO:0006351"
"2066","g15657",0.478922050349621,6.13735837381383,8.18559276145968,1.76946769508257e-08,1.24627159335474e-07,8.80051726190159,"g15657.t1","78d88ff3fdfe35ab847165045ca0eb35",1382,"Pfam","PF04998","RNA polymerase Rpb1, domain 5",841,1310,"3.8E-92",TRUE,"27-07-2020","IPR007081","RNA polymerase Rpb1, domain 5","GO:0003677|GO:0003899|GO:0006351"
"2067","g15659",0.855288605391999,4.56345101977056,7.54517266220719,7.55723319169311e-08,4.19948325758904e-07,7.59983540553272,"g15659.t1","44db7cf98873100049bbef7ec6dc8d92",526,"Pfam","PF02182","SAD/SRA domain",114,264,"1.0E-37",TRUE,"27-07-2020","IPR003105","SRA-YDG",""
"2068","g15661",1.97265588345845,2.11940238811699,9.68425479030119,7.31685586711161e-10,9.30059190864241e-09,12.7107488672069,"g15661.t1","fb0b3f6e201d0dd0dd7b98dfd7a4fb3c",378,"Pfam","PF01244","Membrane dipeptidase (Peptidase family M19)",13,342,"3.0E-105",TRUE,"27-07-2020","IPR008257","Peptidase M19","GO:0006508|GO:0016805"
"2069","g15667",4.8172665429289,-0.887830034227335,7.77243724267276,4.48655663362009e-08,2.71376077934412e-07,8.5861910378477,"g15667.t1","983ec2f7078333906fe7fd8367499c9f",260,"SignalP_EUK","SignalP-noTM","",1,20,"-",TRUE,"27-07-2020","","",""
"2070","g15673",4.9963709076909,0.468910337435743,7.07277582660492,2.28246972942126e-07,1.08890648745342e-06,7.13191663567159,"g15673.t1","003d636f6a6cd94cc39975c8ccfcfa52",334,"SignalP_EUK","SignalP-noTM","",1,24,"-",TRUE,"27-07-2020","","",""
"2071","g15677",5.59402223925591,1.31367749158242,8.83171815434803,4.32189420801461e-09,3.85129251454686e-08,10.9620090196343,"g15677.t1","8a33c6d5a580388a41cbe96ea3af52f6",354,"SignalP_EUK","SignalP-noTM","",1,22,"-",TRUE,"27-07-2020","","",""
"2072","g15678",4.75643692790072,-0.225405907809058,7.10033738329992,2.13824117617678e-07,1.02952963051203e-06,7.17888260566025,"g15678.t2","b649bd075e586b1663fe7229f6ef5a3d",356,"SignalP_EUK","SignalP-noTM","",1,22,"-",TRUE,"27-07-2020","","",""
"2073","g15678",4.75643692790072,-0.225405907809058,7.10033738329992,2.13824117617678e-07,1.02952963051203e-06,7.17888260566025,"g15678.t1","04fbd6b656fc1cc4a3c673c31fe3f8c8",357,"SignalP_EUK","SignalP-noTM","",1,23,"-",TRUE,"27-07-2020","","",""
"2074","g15680",12.53161396926,0.705663897522004,12.204029588432,6.44094871304336e-12,2.1877055692183e-10,15.5651682237387,"g15680.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
