ctg156	X1XTY9	36.5	403	248	6	4388	3195	1329	1728	6.7e-64	261.2
ctg157	A0A3Q0ILZ7	78.4	499	104	3	285201	286697	1	495	8.0e-227	802.4
ctg157	A0A3Q0ILZ7	57.7	454	179	6	292883	294226	1834	2280	1.2e-100	383.3
ctg157	A0A3Q0ILZ7	48.7	269	114	4	290559	291347	1583	1833	2.0e-44	196.4
ctg157	A0A3Q0ILZ7	54.0	176	74	2	289867	290382	496	668	8.5e-35	164.5
ctg158	A0A0J7K7H4	51.1	999	479	10	954856	957837	3	996	5.4e-299	1043.1
ctg159	J9KJ72	31.5	1229	717	30	813295	809780	1	1161	5.4e-160	581.3
ctg160	A0A1U8N4S9	45.2	558	277	11	1050785	1049172	196	744	1.3e-115	434.9
ctg160	A0A1U8N4S9	36.5	466	275	7	1016442	1015102	7	470	7.0e-74	296.2
ctg161	J9KJ72	36.4	1020	586	24	310030	307130	267	1276	1.7e-173	625.9
ctg162	J9JRB6	83.5	929	151	1	461867	464647	1	929	1.2e-234	830.1
ctg163	E2BJI7	21.5	6968	3347	173	328945	349629	412	5330	1.2e-256	901.4
ctg163	E2BJI7	21.1	3589	1798	92	342150	352754	3519	6126	1.7e-120	449.1
ctg163	E2BJI7	21.6	3594	1699	86	347483	357904	4761	7356	7.1e-111	417.2
ctg164	A0A067RUI8	33.5	3793	1005	84	207727	196397	68	2357	0.0e+00	1426.4
ctg165	J9KJP8	32.0	331	206	7	156271	155318	128	452	3.9e-39	178.7
ctg166	A0A482WJ27	81.5	314	58	0	410222	409281	121	434	4.1e-156	568.2
ctg166	A0A482WJ27	75.5	94	23	0	409320	409039	422	515	2.9e-29	146.7
ctg167	A0A2J7RPM7	72.0	1066	286	5	103731	106898	20	1083	0.0e+00	1559.7
ctg168	K7J7J6	29.9	1209	741	19	446896	450417	484	1620	1.5e-143	526.6
ctg168	K7J7J6	36.1	482	285	5	799548	800987	1095	1555	1.1e-77	307.8
ctg168	K7J7J6	37.6	245	149	3	798266	798994	681	923	1.4e-37	174.5
ctg169	D7GYA2	52.0	223	105	2	298537	297869	338	558	6.8e-60	248.4
ctg169	D7GYA2	48.2	197	101	1	284968	285558	331	526	9.6e-46	201.4
ctg170	A0A109UU25	69.5	417	126	1	91907	90657	193	608	2.0e-155	565.1
ctg170	A0A109UU25	67.6	377	93	1	97404	96274	120	467	6.3e-133	490.3
ctg170	A0A109UU25	26.4	701	368	15	97939	95918	7	586	2.1e-32	156.4
ctg171	A0A2J7R4U3	47.2	765	402	2	126567	124279	6	770	2.2e-205	731.1
ctg171	A0A2J7R4U3	51.2	123	60	0	124282	123914	770	892	2.2e-24	129.8
ctg172	A0A2J7PU76	87.8	639	77	1	516647	518563	90	727	4.6e-286	999.2
ctg172	A0A2J7PU76	65.5	116	11	2	514530	514868	1	90	3.7e-25	132.5
ctg174	A0A087SVE4	30.7	1288	765	33	359540	355884	43	1272	4.0e-145	531.2
ctg175	A0A482XLU8	57.5	765	170	24	727514	725517	8	716	4.8e-171	617.8
ctg177	A0A1S3DMV2	41.5	583	285	6	284839	283259	1	583	3.7e-123	458.4
ctg178	A0A0L7R406	56.9	1144	378	20	593716	590441	144	1224	0.0e+00	1158.3
ctg179	A0A087SVE4	32.3	1051	627	26	6101	9097	255	1272	2.0e-139	511.9
ctg180	A0A482WJY3	37.1	256	146	6	83735	84475	204	453	1.8e-33	159.8
ctg176	A0A2P8XE57	40.5	741	265	20	71818	69671	18	607	2.6e-102	388.7
ctg182	W0HYP8	92.6	1408	99	3	376188	380411	1	1403	0.0e+00	2548.9
ctg181	A0A482VDB3	61.8	544	183	14	303328	304908	1	536	5.7e-171	616.7
ctg183	A0A482WHB8	30.6	4395	1646	103	392888	405853	790	3851	0.0e+00	1352.8
ctg183	A0A482WHB8	23.1	5550	1995	139	387282	403568	140	3537	2.0e-191	685.6
ctg184	A0A0J7NM20	35.2	764	462	11	605808	603577	93	843	2.1e-129	479.9
ctg185	A0A482WJJ4	55.7	1581	559	24	37024	41550	3	1514	0.0e+00	1616.7
ctg185	A0A482WJJ4	38.6	1990	1029	49	421315	415658	14	1915	0.0e+00	1151.7
ctg185	A0A482WJJ4	39.1	1841	885	50	37592	42769	199	1918	9.2e-260	912.9
ctg185	A0A482WJJ4	53.4	671	307	3	391889	389889	1252	1920	1.5e-185	666.4
ctg185	A0A482WJJ4	33.4	826	473	20	220155	217849	27	832	1.6e-107	407.1
ctg186	F4WIZ3	48.9	487	47	4	104103	105548	1	290	7.5e-99	377.1
ctg187	A0A482WY45	25.4	1988	754	49	403648	397766	1	1286	7.9e-101	384.0
ctg188	A0A084VCI0	85.0	193	29	0	419551	418973	1	193	1.7e-89	346.7
ctg189	A0A482WIU9	84.5	84	13	0	133733	133482	12	95	6.0e-27	138.3
ctg190	J9K3N1	49.4	449	118	6	416365	417699	100	443	4.2e-102	387.9
ctg191	A0A0J7N0T9	40.4	1362	685	25	426926	422940	8	1275	6.8e-265	929.5
ctg192	A0A194PNP2	25.2	1832	981	48	11430	6058	353	1835	8.6e-114	427.2
ctg192	A0A194PNP2	40.4	421	242	5	15746	14505	1419	1837	6.9e-79	311.2
ctg193	A0A2J7QEY4	61.7	755	264	7	466883	469093	37	784	1.7e-248	874.8
ctg195	A0A482XBH5	55.3	253	113	0	122083	121325	1	253	2.1e-74	295.8
ctg194	A0A1S3DTG6	43.2	556	291	11	525602	527215	641	1189	1.1e-113	426.8
ctg196	A0A067RPQ7	35.2	1890	710	46	265377	259723	634	2014	1.6e-255	897.9
ctg196	A0A067RPQ7	23.3	2512	1134	82	266458	259070	391	2159	8.1e-77	304.3
ctg197	A0A2J7Q518	39.9	358	208	5	58180	59247	10	362	7.4e-67	270.8
ctg198	X1X2R0	49.7	1210	503	14	3579	4	291	1412	0.0e+00	1226.8
ctg198	X1X2R0	33.3	261	144	10	32321	31551	987	1221	1.1e-25	134.0
ctg199	A0A182WF81	43.7	1056	560	13	326234	329335	12	1054	1.4e-236	835.1
ctg199	A0A182WF81	43.4	532	289	6	319053	320621	520	1048	5.7e-110	414.5
ctg199	A0A182WF81	43.3	485	259	8	312825	314240	25	506	2.9e-98	375.6
ctg200	A0A0J7K7H4	49.1	860	429	7	247688	250252	140	995	3.1e-244	860.5
ctg201	K7J7H5	35.8	966	497	15	437776	434966	1	872	1.8e-151	552.7
ctg201	K7J7H5	34.5	908	505	15	705243	702634	4	859	4.7e-131	485.0
ctg201	K7J7H5	34.8	244	154	4	99680	98961	7	249	3.7e-27	139.8
ctg202	J9JJV7	82.4	415	49	1	853864	852620	69	459	1.2e-177	641.0
ctg203	A0A2J7PLI1	37.7	1385	504	29	415893	411751	118	1147	5.2e-172	620.2
ctg203	A0A2J7PLI1	39.1	494	188	15	412910	411447	838	1224	5.4e-60	248.1
ctg203	A0A2J7PLI1	54.0	126	33	1	411376	410999	1224	1324	6.4e-21	118.2
ctg205	A0A2B4RV68	36.9	724	429	11	178617	180755	204	910	7.8e-127	469.9
ctg204	J9K774	31.4	1690	1040	33	777072	781982	94	1717	5.3e-210	747.3
ctg206	A0A0J7N0T9	40.8	1296	663	20	796687	792896	23	1246	5.4e-253	890.6
ctg206	A0A0J7N0T9	27.0	767	490	18	406543	408747	439	1167	2.3e-62	257.3
ctg207	A0A0J7K7H4	50.9	1005	483	10	416547	413551	3	1003	1.3e-299	1044.6
ctg207	A0A0J7K7H4	23.4	731	491	18	585820	587988	151	820	2.3e-22	123.6
ctg209	A0A3Q0J6T7	54.7	530	126	17	105932	107482	1	429	5.3e-114	427.6
ctg209	A0A3Q0J6T7	80.2	172	8	1	106405	106920	579	724	1.4e-66	270.0
ctg209	A0A3Q0J6T7	51.9	189	35	2	107592	108158	396	528	8.7e-32	154.5
ctg208	B4JSB8	73.0	392	104	1	506831	508006	489	878	6.7e-159	577.0
ctg210	A0A482WH67	53.3	781	220	19	145076	142791	13	667	5.2e-200	713.0
ctg210	A0A482WH67	94.9	195	10	0	142791	142207	668	862	2.3e-54	229.2
ctg211	T1HKP7	67.4	359	103	4	333874	334944	37	383	2.8e-139	511.5
ctg211	T1HKP7	67.9	165	44	2	334944	335438	384	539	4.7e-54	228.4
ctg212	A0A482WZD9	63.6	253	46	4	184953	184195	27	233	6.9e-75	297.4
ctg213	A0A1X7TH22	33.7	1340	754	22	564095	568057	3	1226	4.4e-211	750.7
ctg213	A0A1X7TH22	33.7	1376	778	24	354257	350184	3	1262	2.7e-208	741.5
ctg213	A0A1X7TH22	24.9	530	355	16	651064	652590	373	880	1.5e-22	124.4
ctg214	A0A0B2VNG8	37.0	460	278	8	732681	731335	46	504	1.3e-67	274.2
ctg215	A0A3Q0JDB5	36.3	1182	669	23	197507	200965	240	1366	2.5e-200	714.9
ctg216	R4G8T8	91.1	224	20	0	104688	104017	278	501	1.5e-111	419.1
ctg216	R4G8T8	76.6	244	53	2	104063	103332	488	727	2.2e-86	335.5
ctg216	R4G8T8	92.7	123	9	0	105250	104882	87	209	5.4e-56	234.6
ctg218	A0A2P8XVN1	63.3	496	90	9	534239	535723	2	406	1.4e-152	555.8
ctg219	J9KS21	33.7	563	344	13	223549	225186	691	1241	4.1e-69	278.1
ctg220	J9JYX1	42.2	1479	748	29	458404	462681	200	1624	2.2e-295	1030.4
ctg217	A0A087SVE4	30.6	1277	781	30	670886	674542	43	1272	5.6e-145	531.2
ctg221	A0A0J7KCB9	27.4	1765	1009	60	464933	460239	40	1732	4.1e-132	487.6
ctg222	A0A0R3Q7J1	41.5	253	145	2	277675	276923	1	252	1.4e-45	199.9
ctg223	A0A2P8Z9T9	53.3	368	90	4	312204	311110	358	646	1.1e-95	366.3
ctg223	A0A2P8Z9T9	27.4	1137	189	15	314822	311412	87	586	2.0e-76	302.4
ctg223	A0A2P8Z9T9	98.5	67	1	0	309325	309125	765	831	2.5e-26	136.0
ctg224	T1ICT1	79.9	359	72	0	81842	82918	1	359	5.8e-173	623.6
ctg224	T1ICT1	38.7	382	195	10	196712	195600	1	354	1.5e-56	236.9
ctg224	T1ICT1	46.3	201	105	1	252303	252905	161	358	4.6e-45	198.7
ctg224	T1ICT1	44.2	165	89	1	245254	245748	4	165	5.0e-31	152.1
ctg225	A0A226D417	32.5	1739	1064	38	302318	307387	38	1716	7.2e-241	850.1
ctg226	R4G408	83.5	582	95	1	982613	984358	203	783	1.0e-290	1015.8
ctg226	R4G408	78.6	173	36	1	982098	982613	30	202	7.0e-69	278.9
ctg227	A0A2J7RL49	38.9	835	280	19	324649	327102	1	622	8.5e-131	483.0
ctg227	A0A2J7RL49	39.2	324	126	9	326499	327449	442	701	1.3e-46	203.4
ctg228	A0A0L7QNN1	47.4	152	74	2	39154	39609	100	245	2.4e-29	146.0
ctg228	A0A0L7QNN1	34.7	236	97	4	1521	817	184	363	1.1e-26	137.1
ctg229	A0A0J7K7B2	50.7	899	428	9	242241	239569	46	937	6.5e-257	902.1
ctg230	A0A482WJW2	62.2	1310	483	7	230679	226777	25	1331	0.0e+00	1640.9
ctg230	A0A482WJW2	63.4	385	134	4	226804	225668	1357	1740	3.8e-128	474.2
ctg231	A0A151JP00	40.0	710	410	10	260943	258820	64	759	1.3e-136	502.3
ctg232	A0A423TTK6	98.7	541	7	0	316317	317939	10	550	3.5e-295	1030.8
ctg233	J9KS21	34.2	1117	696	19	292348	289082	154	1259	7.3e-167	603.6
ctg234	A0A482WVZ0	39.6	493	146	10	243527	244996	95	438	2.8e-70	282.0
ctg234	A0A482WVZ0	46.9	262	49	5	244429	245199	300	476	2.8e-46	202.2
ctg235	A0A0J7N0T9	44.3	727	387	10	258769	260916	287	1006	2.4e-167	605.1
ctg236	A0A0V1M1A6	33.4	407	239	9	370026	368869	817	1212	1.0e-48	210.3
ctg237	T1HXB1	32.1	723	399	20	70124	72115	15	704	1.5e-79	312.8
ctg237	T1HXB1	24.3	663	408	20	10897	12654	51	696	2.1e-33	159.5
ctg238	A0A0R3Q3Q0	38.9	1022	549	18	280807	277928	181	1189	2.6e-196	701.0
ctg238	A0A0R3Q3Q0	25.8	1018	575	34	268109	270844	181	1124	5.6e-58	241.5
ctg239	A0A1I7V8A7	29.4	1700	1029	45	6455	1614	148	1762	3.8e-190	681.0
ctg240	A0A2P8XL08	58.2	466	179	6	282329	283714	6	459	1.8e-151	551.6
ctg241	A0A2A4IV01	67.0	518	144	2	22183	20630	120	610	5.4e-183	656.4
ctg241	A0A2A4IV01	60.7	534	182	1	54120	52519	105	610	5.6e-172	619.8
ctg241	A0A2A4IV01	49.6	696	252	8	42716	40656	5	610	6.8e-162	586.3
ctg242	A0A1I7VVH9	32.7	1675	960	45	440947	436196	145	1742	8.2e-222	786.6
ctg242	A0A1I7VVH9	32.0	625	351	18	128721	126979	1129	1723	3.6e-68	276.2
ctg242	A0A1I7VVH9	24.4	578	383	17	131504	129885	160	721	4.0e-35	166.4
ctg244	K7J7J6	30.1	1213	733	21	84424	87945	484	1620	8.2e-146	533.1
ctg243	A0A3Q0ILZ7	33.8	2677	623	33	127995	133784	1	2276	7.6e-273	956.1
ctg245	A0A2T5CD97	32.8	299	180	6	927924	928781	82	372	1.4e-29	148.3
ctg247	A0A0J7N0T9	46.2	1341	590	20	190830	186841	23	1242	0.0e+00	1119.4
ctg247	A0A0J7N0T9	21.4	780	530	21	81189	83456	451	1171	1.7e-27	140.2
ctg249	A0A067QXB8	31.6	525	199	13	32861	31296	2	369	2.0e-49	212.6
ctg248	A0A2P8YIH1	51.2	469	157	6	360400	361800	44	442	2.8e-120	448.0
ctg250	A0A482X6U9	85.2	155	23	0	125100	124636	567	721	7.1e-68	273.9
ctg250	A0A482X6U9	36.3	405	155	9	125662	124490	424	739	3.0e-42	188.7
ctg250	A0A482X6U9	49.0	192	86	1	128883	128308	213	392	3.0e-42	188.7
ctg250	A0A482X6U9	71.7	113	27	1	128122	127799	314	426	1.4e-31	153.3
ctg251	A0A0R3Q573	51.8	492	232	3	275185	273719	8	497	3.1e-138	507.7
ctg252	A0A482WZL5	46.0	554	206	17	18511	16949	1	494	3.8e-80	314.7
ctg253	X1XTY9	29.4	1551	1002	33	499788	495238	22	1513	4.1e-169	610.9
ctg253	X1XTY9	38.2	199	119	3	495194	494607	1531	1728	2.2e-29	146.7
ctg254	A0A0J7NWH7	47.6	496	257	2	433509	434990	394	888	1.0e-129	479.9
ctg254	A0A0J7NWH7	29.3	434	298	5	177917	176631	555	984	3.9e-49	212.2
ctg254	A0A0J7NWH7	46.2	210	110	2	434990	435616	889	1096	2.8e-47	206.1
ctg255	A0A1S3DQ75	32.1	470	204	10	243341	241962	263	627	1.9e-60	249.2
ctg255	A0A1S3DQ75	28.2	309	112	6	236595	235831	773	1025	1.3e-27	140.2
ctg256	A0A3L8QVS6	95.9	148	5	1	330946	331389	189	335	1.0e-64	264.2
ctg256	A0A3L8QVS6	99.0	102	1	0	353393	353698	44	145	1.8e-45	200.3
ctg257	A0A0J7KI47	36.5	1145	602	24	787376	784206	246	1353	1.4e-191	686.0
ctg258	A0A226D417	34.6	1617	974	33	244319	248995	115	1706	2.7e-232	821.2
ctg258	A0A226D417	30.1	1249	809	27	724072	720404	38	1248	5.1e-146	534.6
ctg258	A0A226D417	40.0	463	240	9	720342	719002	1276	1716	1.4e-82	323.9
ctg259	A0A0J7K785	44.6	1076	559	10	617879	621082	72	1118	5.3e-263	923.3
ctg259	A0A0J7K785	27.7	809	525	18	673900	676233	283	1062	5.4e-82	322.0
ctg260	E2BFZ7	70.3	138	36	2	529179	529580	250	386	7.4e-40	181.4
ctg260	E2BFZ7	43.8	217	72	4	524221	524871	3	169	1.1e-30	151.0
ctg261	J9K1X2	49.6	637	293	9	14767	12914	1	628	4.7e-153	557.0
ctg261	J9K1X2	50.3	314	147	4	6206	5283	698	1008	4.4e-66	268.1
ctg261	J9K1X2	35.1	265	162	5	5127	4348	1087	1346	3.3e-29	145.6
ctg262	A0A2A4J1N8	34.2	726	394	15	110742	112733	24	727	5.0e-101	384.0
ctg263	A0A1S5VG25	36.2	977	482	16	222209	219324	77	927	6.7e-154	559.7
ctg264	A0A1S3CXK5	80.1	403	80	0	564766	565974	138	540	3.0e-201	718.4
ctg265	A0A218KPB3	45.8	722	343	18	59769	57640	61	746	2.4e-150	548.1
ctg267	A0A0R3Q3Q0	36.9	1193	660	22	318890	322228	10	1189	3.8e-212	755.0
ctg266	J9LN84	53.4	247	112	3	232181	232918	665	909	6.1e-68	274.2
ctg268	A0A067QY05	34.4	958	544	24	174610	177396	30	932	1.4e-148	542.0
ctg268	A0A067QY05	34.0	456	289	8	188723	190069	230	680	9.5e-65	263.5
ctg268	A0A067QY05	32.9	219	126	6	188145	188789	50	251	2.1e-24	129.4
ctg269	A0A482X5G5	68.0	666	184	5	336068	334146	16	677	5.4e-257	902.1
ctg270	A0A067RF02	48.3	913	419	12	313202	310551	1	889	4.9e-258	905.6
ctg271	J9KB75	29.0	1647	569	40	308635	313527	776	1837	8.3e-138	506.1
ctg271	J9KB75	25.5	2436	924	69	305996	313216	184	1758	5.4e-137	503.4
ctg271	J9KB75	40.1	429	138	10	305193	306467	1	314	7.7e-59	243.8
ctg272	A0A182HA07	40.4	723	394	12	308060	305952	65	770	1.2e-152	555.4
ctg273	A0A067RN38	46.4	577	146	9	57539	55818	1	417	1.8e-119	445.3
ctg274	J9JL93	39.1	448	226	9	71930	73231	72	486	7.2e-71	283.9
ctg275	A0A482XR50	52.6	766	282	15	192158	194332	192	917	2.0e-160	581.6
ctg279	A0A482X291	34.6	1426	275	28	185528	181278	520	1297	5.5e-166	599.7
ctg279	A0A482X291	35.2	443	202	10	187120	185834	101	472	8.3e-45	197.2
ctg279	A0A482X291	24.7	798	213	16	176703	174322	1296	1709	1.8e-39	179.5
ctg276	X1WX02	50.0	1031	462	5	745061	741972	650	1628	8.2e-297	1036.2
ctg276	X1WX02	41.9	339	177	9	746406	745411	236	561	1.4e-57	241.5
ctg278	A0A482X5H0	58.0	932	363	9	466576	469314	247	1169	0.0e+00	1124.4
ctg277	J9JYZ5	36.1	1945	1156	35	925622	931324	32	1933	0.0e+00	1142.9
ctg281	J9K774	36.0	1132	662	18	284374	287676	618	1717	2.5e-177	637.9
ctg281	J9K774	23.3	519	359	12	282794	284317	94	584	8.3e-24	127.9
ctg282	A0A3Q0J6E1	33.7	371	127	14	324693	325796	1261	1515	3.1e-33	158.7
ctg284	A0A087SVE4	30.5	1277	782	30	328210	331866	43	1272	1.2e-144	528.9
ctg283	J9K0T4	51.8	473	119	8	124637	123219	99	462	1.8e-121	451.8
ctg283	J9K0T4	34.7	499	170	15	123592	122162	363	727	3.3e-51	218.4
ctg285	E0V9W7	30.2	1852	649	52	41617	36146	654	1889	1.3e-175	631.7
ctg285	E0V9W7	24.2	2689	954	72	43278	35335	451	2095	8.9e-105	396.4
ctg280	J9MAR8	25.3	1491	850	40	272341	276684	1	1270	3.6e-98	374.4
ctg280	J9MAR8	34.5	296	180	7	276690	277553	1273	1562	5.5e-30	147.9
ctg286	K7J8D5	33.3	1263	686	28	127093	130761	366	1511	5.9e-149	543.1
ctg287	J9JTA4	39.8	724	381	13	185084	182964	301	986	5.0e-132	486.9
ctg288	X1WWK2	38.0	1026	588	24	682450	685431	421	1430	2.4e-179	646.7
ctg288	X1WWK2	27.3	433	264	13	591776	592978	800	1213	4.6e-29	147.5
ctg289	J9JYX3	48.7	493	129	11	74859	73396	101	474	6.7e-93	357.8
ctg289	J9JYX3	59.5	242	50	3	73925	73200	321	514	7.5e-60	248.1
ctg290	A0A151IK25	39.5	1097	620	16	257111	260338	114	1187	2.7e-221	784.3
ctg291	A0A0J7K7B2	49.8	990	481	10	374527	377472	5	986	1.5e-277	970.7
ctg291	A0A0J7K7B2	40.9	648	336	13	326008	324152	425	1054	3.5e-122	454.5
ctg291	A0A0J7K7B2	49.6	238	120	0	326723	326010	186	423	5.2e-57	238.0
ctg292	A0A1I7V845	33.8	854	505	25	23890	21419	141	964	3.6e-116	434.5
ctg292	A0A1I7V845	30.4	464	301	13	5966	7315	389	844	1.8e-46	203.0
ctg292	A0A1I7V845	32.4	309	180	8	20171	19305	1026	1325	1.7e-25	133.3
ctg293	A0A151IK25	34.1	1246	672	28	351465	355055	80	1225	1.1e-165	599.0
ctg294	J9KS21	35.2	846	526	12	238285	240771	12	852	3.2e-136	500.7
ctg294	J9KS21	32.1	414	259	10	240771	241967	853	1259	2.1e-39	179.1
ctg295	A0A088ALX8	31.5	985	328	21	268747	265796	394	1032	1.5e-110	415.6
ctg295	A0A088ALX8	26.2	679	190	12	60072	58042	1547	1916	1.1e-41	186.8
ctg295	A0A088ALX8	32.5	342	155	8	152642	151617	318	583	8.2e-40	180.6
ctg296	E1ZYX1	51.9	378	108	3	175716	176828	82	392	2.8e-95	364.8
ctg297	A0A182GSW5	32.4	1403	768	35	293348	289500	7	1348	4.3e-181	649.8
ctg299	A0A154PFZ3	37.6	410	143	9	176466	177683	95	395	1.9e-53	225.7
ctg298	A0A482XTX4	77.8	509	113	0	141733	140207	1	509	2.8e-232	820.1
ctg300	D6WTN9	41.5	1309	644	21	11484	7636	14	1226	9.8e-276	965.3
ctg300	D6WTN9	25.0	565	380	12	262903	264522	281	826	1.2e-39	181.0
ctg301	A0A087SVE4	30.6	1312	824	31	392928	389101	14	1274	3.9e-140	515.4
ctg301	A0A087SVE4	29.1	1270	816	28	54014	57634	33	1281	2.9e-119	446.0
ctg301	A0A087SVE4	28.9	1299	781	27	290083	293664	19	1279	2.3e-116	436.4
ctg302	A0A067R7G4	63.3	248	61	5	91269	91988	23	248	1.6e-52	222.6
ctg303	A0A067RKZ6	61.1	275	107	0	597904	597080	158	432	8.4e-98	374.8
ctg304	A0A2P8Y3Q2	66.7	984	316	5	111823	108905	284	1266	4.0e-216	766.1
ctg304	A0A2P8Y3Q2	63.5	271	90	2	112632	111823	21	283	7.3e-93	356.7
ctg305	A0A2P8ZHS7	43.8	617	325	11	191894	193702	19	627	8.0e-127	469.5
ctg305	A0A2P8ZHS7	36.8	657	327	20	200492	198669	8	625	2.4e-83	325.1
ctg306	X1WM34	42.3	376	204	5	382857	383963	22	391	2.9e-75	298.5
ctg307	T1HR87	47.7	625	181	10	1014807	1016666	212	695	5.8e-131	485.0
ctg307	T1HR87	57.5	348	55	7	1014611	1015654	171	425	4.4e-86	335.9
ctg308	A0A087T926	37.7	681	382	10	175952	177949	6	659	4.5e-121	451.1
ctg309	A0A2P8XG13	40.7	376	105	9	58592	59680	210	480	1.8e-50	216.5
ctg309	A0A2P8XG13	30.3	399	161	14	58066	59211	77	375	7.4e-28	141.4
ctg310	D6WTN9	32.4	1162	618	33	97344	100619	14	1077	2.0e-135	498.0
ctg310	D6WTN9	32.2	552	298	12	99548	101065	705	1226	2.8e-60	248.4
ctg311	J9M9C7	33.5	492	319	5	86062	87534	60	544	1.6e-78	309.3
ctg311	J9M9C7	29.3	335	184	10	87585	88565	555	844	2.5e-23	125.9
ctg312	A0A151ICM0	44.3	298	153	4	303824	304678	426	723	1.4e-64	262.7
ctg314	J9K9F3	54.8	608	124	11	103906	102101	128	590	1.7e-167	605.9
ctg314	J9K9F3	38.4	279	125	4	104138	103302	75	306	3.2e-38	176.4
ctg313	W5J8H6	45.4	904	460	10	487216	489873	6	893	6.4e-122	454.5
ctg315	A0A2P8YPB8	59.3	819	330	3	147813	145360	119	935	3.8e-270	947.6
ctg316	A0A067R6K3	38.9	856	297	19	240849	238288	24	655	7.0e-125	463.8
ctg317	A0A2J7RQG2	53.9	674	247	14	262748	264688	4	640	6.9e-104	393.3
ctg318	A0A0J7K7B2	48.2	1002	506	9	85963	82982	5	1001	4.1e-277	968.8
ctg319	A0A0J7K7H4	52.8	940	436	8	216605	213798	36	971	1.1e-295	1030.4
ctg320	A0A182NB72	39.8	450	172	5	293131	294447	1663	2024	1.3e-73	292.7
ctg321	A0A482XM13	50.8	622	177	8	40140	42002	761	1254	1.1e-161	585.5
ctg322	A0A482XLD1	31.2	433	295	1	369120	370409	21	453	1.3e-52	224.2
ctg322	A0A482XLD1	23.9	355	261	4	269528	270574	102	453	7.0e-19	112.1
ctg323	A0A2J7RK30	32.3	843	539	12	916874	919333	28	861	2.6e-106	402.9
ctg325	A0A026WJK8	75.3	162	10	1	355750	356235	65	196	7.3e-55	230.7
ctg325	A0A026WJK8	95.2	63	3	0	362007	362195	254	316	1.2e-25	133.7
ctg326	A0A1S3DCS2	62.9	197	46	1	244873	245463	325	494	2.0e-65	265.4
ctg328	J9M1E2	57.7	163	41	1	273275	273763	437	571	2.2e-51	218.8
ctg328	J9M1E2	42.9	238	106	4	279129	279842	877	1084	1.6e-41	186.0
ctg328	J9M1E2	42.5	207	57	4	281914	282531	1084	1229	3.3e-39	178.3
ctg324	A0A182FQV4	51.4	823	131	16	150328	147878	25	584	3.3e-193	689.9
ctg327	A0A0J7KI47	37.8	818	471	13	460940	463300	480	1290	4.3e-131	485.0
ctg329	A0A482XH20	68.2	686	186	10	70488	68494	956	1630	4.3e-256	899.0
ctg329	A0A482XH20	43.7	378	106	6	75896	74763	560	830	2.5e-62	255.4
ctg330	J9KMP7	38.8	376	210	6	209990	211087	104	469	3.0e-61	251.5
ctg331	A0A2P8XLS8	57.6	785	314	7	54320	52023	36	820	2.1e-267	937.6
ctg332	H8K2K5	65.0	386	133	1	826781	827938	4	387	2.1e-132	489.6
ctg334	A0A2J7R071	71.8	393	86	2	104145	102970	1	369	5.7e-135	496.5
ctg333	A0A067RC80	41.9	289	53	2	279335	280201	641	814	3.1e-48	208.4
ctg335	A0A482XA58	24.3	8721	3318	235	387155	412228	1732	7530	0.0e+00	1656.7
ctg335	A0A482XA58	78.4	102	22	0	361294	361599	327	428	5.7e-41	185.7
ctg335	A0A482XA58	81.7	104	19	0	348046	348357	1	104	1.1e-39	181.4
ctg335	A0A482XA58	88.3	94	11	0	417284	417565	7854	7947	1.1e-39	181.4
ctg336	A0A2J7QX54	65.8	655	194	6	155421	157301	102	754	3.5e-231	817.8
ctg338	B0W7E7	60.8	462	90	11	34047	35393	8	391	8.4e-130	479.2
ctg337	T1IFB2	66.5	487	139	5	466645	465227	12	488	6.1e-153	557.0
ctg337	T1IFB2	33.9	221	142	2	465311	464661	468	688	2.0e-26	136.7
ctg340	T1I5N5	46.2	552	106	11	262584	264239	2	362	1.0e-114	429.1
ctg340	T1I5N5	48.2	255	53	3	266767	267531	362	537	3.2e-52	221.5
ctg339	K7JG32	41.7	528	297	5	62902	64458	912	1437	1.3e-110	416.0
ctg341	A0A0J7N0T9	45.3	552	291	3	175324	173699	699	1249	2.4e-132	487.6
ctg341	A0A0J7N0T9	38.6	588	321	8	177017	175323	131	701	3.2e-100	380.9
ctg342	A0A3M7R5S4	30.0	446	274	13	263139	264410	43	472	3.2e-44	194.9
ctg344	A0A2J7RSL7	64.0	500	173	3	153524	155002	177	676	4.5e-192	686.0
ctg343	B0W6B0	46.7	180	42	2	229571	230110	562	687	2.1e-30	149.1
ctg345	A0A1S3DK64	66.6	350	115	2	393515	394564	9	356	8.1e-131	484.2
ctg346	T1I0D9	85.8	437	56	2	12878	14182	2	434	5.6e-209	742.3
ctg346	T1I0D9	61.1	185	59	1	14196	14711	452	636	4.6e-54	227.6
ctg347	A0A2G8KMU3	38.8	340	163	9	33653	34558	7	339	1.3e-42	189.5
ctg352	A0A1I7VVH9	27.7	1576	1015	45	287176	291699	90	1608	1.2e-151	552.0
ctg348	X1X113	28.8	4298	1243	97	83904	71143	2182	4707	0.0e+00	1278.8
ctg348	X1X113	28.5	3536	1018	81	91588	81068	792	2847	5.9e-271	948.7
ctg348	X1X113	25.4	2767	1052	70	88544	80343	1247	3035	3.3e-157	570.9
ctg348	X1X113	36.4	352	125	6	96192	95164	190	451	1.1e-43	193.7
